arg(a0).
arg(a12).
arg(a1).
arg(a2).
arg(a17).
arg(a22).
arg(a34).
arg(a40).
arg(a45).
arg(a20).
arg(a25).
arg(a27).
arg(a42).
arg(a48).
arg(a3).
arg(a9).
arg(a31).
arg(a33).
arg(a4).
arg(a15).
arg(a28).
arg(a32).
arg(a35).
arg(a43).
arg(a5).
arg(a6).
arg(a16).
arg(a38).
arg(a10).
arg(a7).
arg(a39).
arg(a8).
arg(a37).
arg(a36).
arg(a13).
arg(a18).
arg(a41).
arg(a11).
arg(a24).
arg(a29).
arg(a14).
arg(a47).
arg(a49).
arg(a44).
arg(a19).
arg(a21).
arg(a30).
arg(a23).
arg(a26).
arg(a46).

att(a0,a12):-0.26.
att(a12,a17):-0.41.
att(a12,a29):-0.67.
att(a12,a33):-0.97.
att(a1,a2):-0.81.
att(a1,a17):-0.74.
att(a1,a22):-0.63.
att(a1,a34):-0.84.
att(a1,a40):-0.95.
att(a1,a45):-0.62.
att(a2,a20):-0.14.
att(a2,a22):-0.56.
att(a2,a25):-0.87.
att(a2,a27):-0.65.
att(a2,a40):-0.39.
att(a2,a42):-0.77.
att(a2,a45):-0.38.
att(a2,a48):-0.62.
att(a22,a31):-0.78.
att(a22,a37):-0.79.
att(a34,a42):-0.93.
att(a25,a26):-0.47.
att(a25,a30):-0.95.
att(a25,a33):-0.8.
att(a25,a47):-0.86.
att(a25,a48):-0.23.
att(a27,a34):-0.4.
att(a27,a38):-0.79.
att(a27,a49):-0.75.
att(a3,a9):-0.69.
att(a3,a31):-0.52.
att(a3,a33):-0.97.
att(a3,a34):-0.93.
att(a9,a12):-0.31.
att(a9,a36):-0.18.
att(a9,a38):-0.23.
att(a31,a34):-0.38.
att(a31,a37):-0.18.
att(a4,a15):-0.81.
att(a4,a27):-0.83.
att(a4,a28):-0.38.
att(a4,a32):-0.83.
att(a4,a35):-0.51.
att(a4,a43):-0.8.
att(a4,a45):-0.11.
att(a4,a48):-0.7.
att(a15,a22):-0.62.
att(a15,a36):-0.36.
att(a15,a41):-0.55.
att(a15,a45):-0.53.
att(a32,a44):-0.22.
att(a32,a46):-0.38.
att(a32,a49):-0.5.
att(a35,a40):-0.76.
att(a35,a47):-0.75.
att(a43,a46):-0.61.
att(a5,a6):-0.92.
att(a5,a16):-0.44.
att(a5,a20):-0.41.
att(a5,a38):-0.41.
att(a6,a10):-0.64.
att(a6,a42):-0.69.
att(a6,a48):-0.56.
att(a16,a20):-0.22.
att(a16,a25):-0.17.
att(a16,a28):-0.42.
att(a16,a36):-0.28.
att(a16,a40):-0.51.
att(a16,a42):-0.86.
att(a16,a45):-0.92.
att(a38,a46):-0.16.
att(a38,a48):-0.61.
att(a10,a13):-0.71.
att(a10,a18):-0.79.
att(a10,a33):-0.45.
att(a10,a41):-0.6.
att(a10,a45):-0.34.
att(a7,a12):-0.13.
att(a7,a28):-0.18.
att(a7,a39):-0.29.
att(a7,a43):-0.95.
att(a39,a46):-0.64.
att(a8,a20):-0.95.
att(a8,a22):-0.23.
att(a8,a37):-0.23.
att(a37,a39):-0.74.
att(a36,a41):-0.46.
att(a36,a42):-0.68.
att(a36,a44):-0.79.
att(a13,a22):-0.39.
att(a13,a33):-0.41.

# number of nodes = 50
# number of edges = 91
