arg(a0).
arg(a22).
arg(a1).
arg(a23).
arg(a49).
arg(a2).
arg(a7).
arg(a25).
arg(a27).
arg(a36).
arg(a37).
arg(a3).
arg(a4).
arg(a15).
arg(a32).
arg(a33).
arg(a42).
arg(a44).
arg(a5).
arg(a8).
arg(a13).
arg(a17).
arg(a29).
arg(a45).
arg(a46).
arg(a6).
arg(a9).
arg(a10).
arg(a14).
arg(a16).
arg(a43).
arg(a11).
arg(a19).
arg(a18).
arg(a47).
arg(a12).
arg(a24).
arg(a40).
arg(a48).
arg(a21).
arg(a31).
arg(a35).
arg(a26).
arg(a39).
arg(a20).
arg(a28).
arg(a41).
arg(a34).
arg(a38).
arg(a30).

att(a0,a22):-0.8.
att(a22,a23):-0.96.
att(a22,a27):-0.61.
att(a22,a32):-0.65.
att(a22,a45):-0.19.
att(a1,a23):-0.29.
att(a1,a49):-0.93.
att(a23,a33):-0.13.
att(a23,a41):-0.94.
att(a2,a7):-0.52.
att(a2,a22):-0.36.
att(a2,a25):-0.45.
att(a2,a27):-0.48.
att(a2,a36):-0.31.
att(a2,a37):-0.27.
att(a7,a10):-0.86.
att(a7,a14):-0.11.
att(a7,a36):-0.12.
att(a25,a34):-0.4.
att(a25,a49):-0.16.
att(a27,a33):-0.22.
att(a27,a35):-0.73.
att(a27,a36):-0.19.
att(a27,a47):-0.73.
att(a27,a48):-0.24.
att(a36,a48):-0.78.
att(a37,a39):-0.66.
att(a37,a45):-0.58.
att(a3,a4):-0.57.
att(a3,a7):-0.74.
att(a3,a15):-0.88.
att(a3,a32):-0.64.
att(a3,a33):-0.13.
att(a4,a42):-0.6.
att(a4,a44):-0.83.
att(a15,a16):-0.84.
att(a15,a17):-0.98.
att(a15,a21):-0.77.
att(a15,a29):-0.7.
att(a15,a33):-0.79.
att(a15,a35):-0.62.
att(a33,a36):-0.5.
att(a33,a37):-0.22.
att(a5,a8):-0.44.
att(a5,a13):-0.17.
att(a5,a17):-0.19.
att(a5,a29):-0.8.
att(a5,a45):-0.8.
att(a5,a46):-0.26.
att(a8,a16):-0.58.
att(a8,a17):-0.93.
att(a8,a22):-0.46.
att(a8,a23):-0.8.
att(a8,a32):-0.46.
att(a8,a43):-0.35.
att(a13,a21):-0.99.
att(a13,a23):-0.65.
att(a13,a24):-0.34.
att(a13,a31):-0.36.
att(a13,a35):-0.99.
att(a13,a37):-0.59.
att(a17,a20):-0.11.
att(a17,a23):-0.47.
att(a17,a28):-0.15.
att(a17,a36):-0.52.
att(a17,a39):-0.35.
att(a17,a42):-0.61.
att(a17,a45):-0.76.
att(a17,a46):-0.66.
att(a17,a47):-0.5.
att(a29,a36):-0.25.
att(a29,a38):-0.83.

# number of nodes = 50
# number of edges = 72
