arg(a0).
arg(a46).
arg(a1).
arg(a8).
arg(a9).
arg(a42).
arg(a2).
arg(a25).
arg(a48).
arg(a3).
arg(a11).
arg(a15).
arg(a30).
arg(a38).
arg(a41).
arg(a43).
arg(a45).
arg(a47).
arg(a4).
arg(a5).
arg(a10).
arg(a21).
arg(a24).
arg(a35).
arg(a44).
arg(a6).
arg(a16).
arg(a26).
arg(a27).
arg(a7).
arg(a23).
arg(a28).
arg(a19).
arg(a22).
arg(a12).
arg(a13).
arg(a14).
arg(a36).
arg(a31).
arg(a34).
arg(a20).
arg(a17).
arg(a29).
arg(a18).
arg(a39).
arg(a49).
arg(a32).
arg(a37).
arg(a33).
arg(a40).

att(a0,a46):-0.62.
att(a1,a8):-0.44.
att(a1,a9):-0.18.
att(a1,a42):-0.3.
att(a8,a10):-0.7.
att(a8,a24):-0.6.
att(a8,a27):-0.94.
att(a8,a30):-0.95.
att(a8,a48):-0.79.
att(a9,a10):-0.35.
att(a9,a41):-0.24.
att(a42,a44):-0.61.
att(a2,a25):-0.91.
att(a2,a48):-0.84.
att(a3,a11):-0.99.
att(a3,a15):-0.94.
att(a3,a30):-0.76.
att(a3,a38):-0.92.
att(a3,a41):-0.84.
att(a3,a43):-0.36.
att(a3,a45):-0.8.
att(a3,a47):-0.82.
att(a11,a16):-0.49.
att(a11,a19):-0.24.
att(a11,a22):-0.61.
att(a11,a43):-0.64.
att(a15,a31):-0.66.
att(a15,a34):-0.92.
att(a15,a43):-0.49.
att(a30,a34):-0.92.
att(a30,a39):-0.83.
att(a38,a39):-0.12.
att(a38,a42):-0.66.
att(a38,a43):-0.21.
att(a43,a44):-0.72.
att(a43,a45):-0.96.
att(a45,a49):-0.91.
att(a4,a5):-0.28.
att(a4,a9):-0.86.
att(a4,a10):-0.85.
att(a4,a15):-0.82.
att(a4,a21):-0.13.
att(a4,a41):-0.77.
att(a5,a21):-0.52.
att(a5,a24):-0.23.
att(a5,a35):-0.45.
att(a5,a44):-0.76.
att(a10,a15):-0.18.
att(a10,a21):-0.96.
att(a10,a23):-0.79.
att(a10,a24):-0.49.
att(a10,a28):-0.83.
att(a10,a45):-0.92.
att(a21,a49):-0.54.
att(a24,a38):-0.2.
att(a24,a49):-0.66.
att(a35,a39):-0.38.
att(a35,a44):-0.69.
att(a35,a47):-0.12.
att(a6,a16):-0.86.
att(a6,a26):-0.67.
att(a6,a27):-0.25.
att(a6,a41):-0.57.
att(a16,a20):-0.29.
att(a16,a24):-0.76.
att(a16,a35):-0.94.
att(a16,a44):-0.55.
att(a26,a29):-0.3.
att(a26,a32):-0.85.
att(a26,a38):-0.96.
att(a26,a48):-0.6.
att(a7,a9):-0.5.

# number of nodes = 50
# number of edges = 72
