arg(a0).
arg(a33).
arg(a1).
arg(a22).
arg(a23).
arg(a38).
arg(a40).
arg(a44).
arg(a48).
arg(a2).
arg(a14).
arg(a30).
arg(a37).
arg(a41).
arg(a45).
arg(a3).
arg(a24).
arg(a4).
arg(a11).
arg(a18).
arg(a42).
arg(a5).
arg(a17).
arg(a25).
arg(a6).
arg(a9).
arg(a31).
arg(a7).
arg(a26).
arg(a32).
arg(a36).
arg(a8).
arg(a19).
arg(a20).
arg(a34).
arg(a35).
arg(a43).
arg(a10).
arg(a27).
arg(a47).
arg(a12).
arg(a15).
arg(a13).
arg(a29).
arg(a28).
arg(a39).
arg(a16).
arg(a21).
arg(a46).
arg(a49).

att(a0,a33):-0.86.
att(a33,a35):-0.95.
att(a33,a42):-0.82.
att(a1,a22):-0.99.
att(a1,a23):-0.32.
att(a1,a38):-0.77.
att(a1,a40):-0.41.
att(a1,a44):-0.18.
att(a1,a48):-0.54.
att(a23,a27):-0.54.
att(a23,a28):-0.24.
att(a23,a45):-0.87.
att(a38,a45):-0.23.
att(a40,a45):-0.29.
att(a40,a48):-0.37.
att(a44,a47):-0.84.
att(a2,a14):-0.43.
att(a2,a30):-0.57.
att(a2,a37):-0.62.
att(a2,a41):-0.43.
att(a2,a45):-0.7.
att(a14,a15):-0.33.
att(a14,a24):-0.18.
att(a14,a28):-0.21.
att(a14,a29):-0.59.
att(a14,a36):-0.78.
att(a30,a39):-0.24.
att(a30,a40):-0.27.
att(a30,a49):-0.8.
att(a3,a24):-0.55.
att(a3,a41):-0.67.
att(a24,a47):-0.55.
att(a4,a11):-0.13.
att(a4,a14):-0.53.
att(a4,a18):-0.21.
att(a4,a37):-0.72.
att(a4,a38):-0.51.
att(a4,a42):-0.7.
att(a11,a13):-0.39.
att(a11,a14):-0.89.
att(a11,a23):-0.86.
att(a11,a27):-0.13.
att(a11,a34):-0.41.
att(a11,a35):-0.43.
att(a11,a37):-0.17.
att(a11,a43):-0.73.
att(a18,a21):-0.54.
att(a18,a30):-0.86.
att(a18,a31):-0.64.
att(a18,a32):-0.97.
att(a5,a17):-0.86.
att(a5,a25):-0.21.
att(a17,a31):-0.57.
att(a25,a31):-0.49.
att(a25,a35):-0.51.
att(a6,a9):-0.78.
att(a6,a18):-0.37.
att(a6,a22):-0.56.
att(a6,a30):-0.48.
att(a6,a31):-0.35.
att(a6,a40):-0.78.
att(a9,a10):-0.19.
att(a9,a20):-0.22.
att(a9,a27):-0.21.
att(a9,a32):-0.59.
att(a9,a45):-0.37.
att(a9,a47):-0.12.
att(a31,a38):-0.44.
att(a31,a40):-0.96.
att(a7,a23):-0.62.
att(a7,a26):-0.94.
att(a7,a32):-0.52.

# number of nodes = 50
# number of edges = 72
