arg(a0).
arg(a2).
arg(a1).
arg(a5).
arg(a9).
arg(a21).
arg(a23).
arg(a26).
arg(a38).
arg(a45).
arg(a13).
arg(a3).
arg(a12).
arg(a19).
arg(a25).
arg(a27).
arg(a30).
arg(a31).
arg(a49).
arg(a4).
arg(a32).
arg(a28).
arg(a29).
arg(a33).
arg(a44).
arg(a6).
arg(a34).
arg(a42).
arg(a7).
arg(a11).
arg(a41).
arg(a8).
arg(a10).
arg(a37).
arg(a40).
arg(a46).
arg(a24).
arg(a47).
arg(a35).
arg(a17).
arg(a15).
arg(a18).
arg(a39).
arg(a14).
arg(a22).
arg(a16).
arg(a20).
arg(a48).
arg(a43).
arg(a36).

att(a0,a2):-0.78.
att(a2,a5):-0.22.
att(a2,a13):-0.55.
att(a1,a5):-0.88.
att(a1,a9):-0.47.
att(a1,a21):-0.76.
att(a1,a23):-0.15.
att(a1,a26):-0.76.
att(a1,a38):-0.91.
att(a1,a45):-0.85.
att(a5,a26):-0.44.
att(a5,a28):-0.2.
att(a5,a29):-0.59.
att(a5,a31):-0.89.
att(a5,a33):-0.25.
att(a5,a38):-0.91.
att(a5,a44):-0.88.
att(a9,a13):-0.44.
att(a9,a24):-0.67.
att(a9,a27):-0.59.
att(a9,a32):-0.13.
att(a9,a47):-0.97.
att(a21,a28):-0.97.
att(a21,a34):-0.56.
att(a21,a48):-0.22.
att(a23,a27):-0.15.
att(a23,a31):-0.56.
att(a23,a40):-0.61.
att(a23,a45):-0.62.
att(a38,a48):-0.57.
att(a45,a48):-0.18.
att(a13,a27):-0.54.
att(a13,a46):-0.27.
att(a3,a12):-0.14.
att(a3,a19):-0.56.
att(a3,a25):-0.15.
att(a3,a26):-0.2.
att(a3,a27):-0.4.
att(a3,a30):-0.28.
att(a3,a31):-0.14.
att(a3,a49):-0.82.
att(a12,a13):-0.3.
att(a12,a15):-0.45.
att(a12,a18):-0.64.
att(a12,a28):-0.35.
att(a12,a32):-0.32.
att(a12,a39):-0.13.
att(a12,a41):-0.84.
att(a19,a35):-0.6.
att(a19,a40):-0.99.
att(a25,a27):-0.1.
att(a25,a35):-0.33.
att(a25,a37):-0.85.
att(a25,a42):-0.53.
att(a25,a47):-0.67.
att(a27,a32):-0.64.
att(a27,a38):-0.16.
att(a30,a35):-0.62.
att(a30,a36):-0.61.
att(a31,a34):-0.81.
att(a31,a42):-0.17.
att(a31,a43):-0.26.
att(a4,a32):-0.18.
att(a4,a49):-0.84.
att(a32,a36):-0.87.
att(a32,a49):-1.0.
att(a28,a39):-0.68.
att(a33,a35):-0.53.
att(a33,a48):-0.5.
att(a44,a47):-0.22.
att(a6,a30):-0.12.
att(a6,a34):-0.5.

# number of nodes = 50
# number of edges = 72
