arg(a0).
arg(a40).
arg(a1).
arg(a2).
arg(a4).
arg(a12).
arg(a16).
arg(a28).
arg(a9).
arg(a18).
arg(a25).
arg(a29).
arg(a35).
arg(a47).
arg(a3).
arg(a24).
arg(a31).
arg(a49).
arg(a23).
arg(a26).
arg(a27).
arg(a48).
arg(a5).
arg(a19).
arg(a36).
arg(a6).
arg(a20).
arg(a46).
arg(a7).
arg(a21).
arg(a34).
arg(a38).
arg(a8).
arg(a10).
arg(a37).
arg(a42).
arg(a43).
arg(a14).
arg(a30).
arg(a11).
arg(a13).
arg(a15).
arg(a32).
arg(a39).
arg(a22).
arg(a17).
arg(a41).
arg(a44).
arg(a33).
arg(a45).

att(a0,a40):-0.53.
att(a40,a48):-0.72.
att(a1,a2):-0.56.
att(a1,a4):-0.25.
att(a1,a12):-0.81.
att(a1,a16):-0.45.
att(a1,a28):-0.66.
att(a2,a4):-0.87.
att(a2,a9):-0.32.
att(a2,a18):-0.11.
att(a2,a25):-0.14.
att(a2,a29):-0.28.
att(a2,a35):-0.3.
att(a2,a47):-0.67.
att(a4,a23):-0.92.
att(a4,a25):-0.59.
att(a4,a26):-0.53.
att(a4,a27):-0.71.
att(a4,a31):-0.43.
att(a4,a48):-0.23.
att(a12,a21):-0.13.
att(a12,a28):-0.3.
att(a12,a30):-0.32.
att(a12,a39):-0.21.
att(a16,a43):-0.62.
att(a16,a47):-0.71.
att(a28,a44):-0.34.
att(a28,a46):-0.78.
att(a9,a14):-0.15.
att(a9,a23):-0.34.
att(a9,a30):-0.14.
att(a18,a21):-0.21.
att(a18,a25):-0.6.
att(a18,a29):-0.87.
att(a18,a42):-0.97.
att(a18,a46):-0.92.
att(a25,a35):-0.95.
att(a25,a44):-0.79.
att(a29,a32):-0.61.
att(a29,a37):-0.95.
att(a29,a38):-0.8.
att(a29,a39):-0.74.
att(a29,a40):-0.4.
att(a47,a48):-0.56.
att(a3,a24):-0.88.
att(a3,a31):-0.32.
att(a3,a47):-0.19.
att(a3,a49):-0.61.
att(a24,a33):-0.55.
att(a31,a38):-0.59.
att(a31,a49):-0.72.
att(a26,a31):-0.55.
att(a26,a33):-0.85.
att(a26,a43):-0.35.
att(a26,a47):-0.89.
att(a26,a49):-0.4.
att(a27,a48):-0.13.
att(a48,a49):-0.84.
att(a5,a18):-0.15.
att(a5,a19):-0.97.
att(a5,a23):-0.91.
att(a5,a25):-0.25.
att(a5,a36):-0.82.
att(a19,a28):-0.66.
att(a19,a30):-0.13.
att(a19,a36):-0.93.
att(a19,a46):-0.64.
att(a19,a49):-0.44.
att(a36,a37):-0.89.
att(a36,a41):-0.67.
att(a36,a48):-0.11.
att(a6,a20):-0.12.

# number of nodes = 50
# number of edges = 72
