arg(a0).
arg(a44).
arg(a1).
arg(a3).
arg(a20).
arg(a21).
arg(a27).
arg(a2).
arg(a12).
arg(a23).
arg(a24).
arg(a32).
arg(a13).
arg(a18).
arg(a37).
arg(a4).
arg(a31).
arg(a33).
arg(a35).
arg(a5).
arg(a7).
arg(a22).
arg(a28).
arg(a29).
arg(a34).
arg(a38).
arg(a49).
arg(a6).
arg(a9).
arg(a8).
arg(a10).
arg(a14).
arg(a26).
arg(a41).
arg(a45).
arg(a47).
arg(a17).
arg(a39).
arg(a40).
arg(a42).
arg(a11).
arg(a15).
arg(a43).
arg(a48).
arg(a16).
arg(a19).
arg(a25).
arg(a36).
arg(a46).
arg(a30).

att(a0,a44):-0.93.
att(a1,a3):-0.4.
att(a1,a20):-0.15.
att(a1,a21):-0.87.
att(a1,a27):-0.29.
att(a3,a13):-0.13.
att(a3,a18):-0.3.
att(a3,a21):-0.16.
att(a3,a37):-0.36.
att(a20,a26):-0.65.
att(a21,a22):-0.83.
att(a21,a30):-0.28.
att(a21,a34):-0.45.
att(a21,a38):-0.33.
att(a21,a42):-0.25.
att(a27,a33):-0.26.
att(a27,a37):-0.21.
att(a2,a12):-0.18.
att(a2,a23):-0.88.
att(a2,a24):-0.66.
att(a2,a32):-0.88.
att(a12,a16):-0.43.
att(a12,a18):-0.27.
att(a12,a21):-0.33.
att(a12,a28):-0.24.
att(a12,a29):-0.17.
att(a12,a47):-0.19.
att(a23,a44):-0.62.
att(a23,a49):-0.67.
att(a24,a46):-0.5.
att(a24,a48):-0.67.
att(a32,a34):-0.8.
att(a32,a39):-0.26.
att(a13,a27):-0.86.
att(a13,a28):-0.14.
att(a18,a28):-0.51.
att(a18,a36):-0.27.
att(a37,a48):-0.36.
att(a4,a13):-0.76.
att(a4,a20):-0.22.
att(a4,a31):-0.52.
att(a4,a33):-0.85.
att(a4,a35):-0.38.
att(a31,a32):-0.97.
att(a31,a41):-0.87.
att(a31,a42):-0.78.
att(a33,a38):-0.93.
att(a33,a40):-0.57.
att(a35,a47):-0.12.
att(a5,a7):-0.29.
att(a5,a22):-0.24.
att(a5,a28):-0.81.
att(a5,a29):-0.92.
att(a5,a34):-0.95.
att(a5,a37):-0.24.
att(a5,a38):-0.52.
att(a5,a49):-0.23.
att(a7,a8):-0.43.
att(a7,a10):-0.35.
att(a7,a14):-0.66.
att(a7,a23):-0.25.
att(a7,a26):-0.13.
att(a7,a28):-0.83.
att(a7,a37):-0.39.
att(a7,a41):-0.39.
att(a7,a45):-0.2.
att(a7,a47):-0.98.
att(a22,a25):-0.59.
att(a22,a34):-0.87.
att(a22,a38):-0.13.
att(a22,a43):-0.4.
att(a28,a32):-0.62.

# number of nodes = 50
# number of edges = 72
