arg(a0).
arg(a31).
arg(a1).
arg(a5).
arg(a15).
arg(a41).
arg(a2).
arg(a14).
arg(a16).
arg(a26).
arg(a28).
arg(a39).
arg(a44).
arg(a46).
arg(a47).
arg(a3).
arg(a17).
arg(a23).
arg(a42).
arg(a45).
arg(a4).
arg(a19).
arg(a25).
arg(a29).
arg(a32).
arg(a34).
arg(a35).
arg(a9).
arg(a18).
arg(a36).
arg(a48).
arg(a6).
arg(a7).
arg(a13).
arg(a38).
arg(a27).
arg(a40).
arg(a49).
arg(a8).
arg(a10).
arg(a33).
arg(a12).
arg(a11).
arg(a20).
arg(a22).
arg(a43).
arg(a30).
arg(a24).
arg(a21).
arg(a37).

att(a0,a31):-0.73.
att(a31,a33):-1.0.
att(a31,a45):-0.59.
att(a1,a5):-0.39.
att(a1,a15):-0.89.
att(a1,a41):-0.36.
att(a5,a9):-0.86.
att(a5,a18):-0.21.
att(a5,a36):-0.81.
att(a5,a46):-0.95.
att(a5,a48):-0.54.
att(a15,a30):-0.42.
att(a15,a36):-0.81.
att(a15,a41):-0.39.
att(a15,a44):-0.22.
att(a41,a43):-0.16.
att(a41,a45):-0.32.
att(a2,a14):-0.37.
att(a2,a16):-0.71.
att(a2,a26):-0.67.
att(a2,a28):-0.2.
att(a2,a31):-0.41.
att(a2,a39):-0.72.
att(a2,a44):-0.31.
att(a2,a46):-0.8.
att(a2,a47):-0.62.
att(a14,a36):-0.23.
att(a14,a46):-0.19.
att(a16,a35):-0.22.
att(a16,a41):-0.24.
att(a16,a43):-0.13.
att(a16,a45):-0.47.
att(a16,a49):-0.14.
att(a26,a31):-0.47.
att(a26,a43):-0.9.
att(a26,a45):-0.11.
att(a26,a46):-0.33.
att(a44,a49):-0.12.
att(a46,a48):-0.64.
att(a3,a17):-0.18.
att(a3,a23):-0.29.
att(a3,a28):-0.73.
att(a3,a41):-0.47.
att(a3,a42):-0.3.
att(a3,a45):-0.39.
att(a17,a23):-0.76.
att(a17,a24):-0.8.
att(a17,a28):-0.54.
att(a17,a41):-0.13.
att(a17,a48):-0.48.
att(a23,a28):-0.65.
att(a45,a46):-0.87.
att(a4,a19):-0.52.
att(a4,a23):-0.66.
att(a4,a25):-0.52.
att(a4,a29):-0.16.
att(a4,a31):-0.66.
att(a4,a32):-0.51.
att(a4,a34):-0.62.
att(a4,a35):-0.62.
att(a19,a24):-0.46.
att(a25,a30):-0.89.
att(a25,a42):-0.24.
att(a25,a44):-0.71.
att(a25,a47):-0.48.
att(a25,a49):-0.93.
att(a29,a31):-0.72.
att(a29,a32):-0.69.
att(a29,a39):-0.43.
att(a29,a40):-0.64.
att(a32,a36):-0.13.
att(a32,a37):-0.32.

# number of nodes = 50
# number of edges = 72
