arg(a0).
arg(a2).
arg(a1).
arg(a8).
arg(a22).
arg(a46).
arg(a13).
arg(a19).
arg(a26).
arg(a32).
arg(a35).
arg(a37).
arg(a47).
arg(a3).
arg(a24).
arg(a4).
arg(a14).
arg(a18).
arg(a28).
arg(a5).
arg(a15).
arg(a25).
arg(a6).
arg(a11).
arg(a12).
arg(a17).
arg(a20).
arg(a27).
arg(a30).
arg(a39).
arg(a41).
arg(a7).
arg(a16).
arg(a29).
arg(a9).
arg(a10).
arg(a36).
arg(a23).
arg(a34).
arg(a45).
arg(a48).
arg(a44).
arg(a40).
arg(a43).
arg(a21).
arg(a38).
arg(a49).
arg(a42).
arg(a33).

att(a0,a2):-0.22.
att(a2,a13):-0.98.
att(a2,a19):-0.33.
att(a2,a26):-0.41.
att(a2,a32):-0.17.
att(a2,a35):-0.67.
att(a2,a37):-0.6.
att(a2,a47):-0.24.
att(a1,a8):-0.72.
att(a1,a22):-0.44.
att(a1,a46):-0.23.
att(a8,a11):-0.47.
att(a8,a39):-0.12.
att(a22,a46):-0.94.
att(a46,a48):-0.69.
att(a46,a49):-0.64.
att(a19,a45):-0.31.
att(a26,a32):-0.78.
att(a26,a41):-0.12.
att(a37,a44):-0.89.
att(a37,a47):-0.45.
att(a37,a48):-0.81.
att(a3,a24):-0.79.
att(a24,a28):-0.14.
att(a24,a35):-0.19.
att(a24,a49):-0.53.
att(a4,a13):-0.69.
att(a4,a14):-0.26.
att(a4,a18):-0.66.
att(a4,a28):-0.55.
att(a14,a18):-0.21.
att(a14,a24):-0.36.
att(a14,a27):-0.44.
att(a14,a29):-0.95.
att(a14,a32):-0.83.
att(a14,a36):-0.75.
att(a14,a39):-0.81.
att(a18,a29):-0.84.
att(a18,a37):-0.18.
att(a18,a43):-0.88.
att(a28,a29):-0.27.
att(a28,a32):-0.77.
att(a5,a15):-0.7.
att(a5,a25):-0.39.
att(a5,a35):-0.1.
att(a15,a17):-0.58.
att(a15,a18):-0.88.
att(a15,a23):-0.38.
att(a15,a34):-0.6.
att(a15,a39):-0.16.
att(a15,a45):-0.35.
att(a15,a48):-0.44.
att(a6,a8):-0.89.
att(a6,a11):-0.53.
att(a6,a12):-0.83.
att(a6,a17):-0.58.
att(a6,a20):-0.86.
att(a6,a24):-0.92.
att(a6,a27):-0.76.
att(a6,a30):-0.18.
att(a6,a32):-0.65.
att(a6,a39):-0.59.
att(a6,a41):-0.65.
att(a11,a13):-0.75.
att(a12,a26):-0.22.
att(a12,a46):-0.59.
att(a17,a35):-0.5.
att(a17,a37):-0.75.
att(a17,a40):-0.55.
att(a20,a32):-0.26.
att(a20,a37):-0.93.
att(a20,a41):-0.92.
att(a20,a43):-0.81.
att(a27,a42):-0.64.
att(a30,a34):-0.38.
att(a30,a45):-0.84.
att(a7,a16):-0.35.
att(a7,a29):-0.53.
att(a16,a44):-0.22.
att(a29,a33):-0.78.

# number of nodes = 49
# number of edges = 80
