arg(a0).
arg(a21).
arg(a1).
arg(a16).
arg(a20).
arg(a23).
arg(a25).
arg(a34).
arg(a44).
arg(a2).
arg(a3).
arg(a5).
arg(a41).
arg(a8).
arg(a17).
arg(a28).
arg(a38).
arg(a43).
arg(a4).
arg(a26).
arg(a10).
arg(a30).
arg(a35).
arg(a37).
arg(a6).
arg(a14).
arg(a15).
arg(a7).
arg(a29).
arg(a31).
arg(a13).
arg(a46).
arg(a49).
arg(a9).
arg(a12).
arg(a22).
arg(a36).
arg(a11).
arg(a19).
arg(a33).
arg(a39).
arg(a27).
arg(a42).
arg(a45).
arg(a18).
arg(a48).
arg(a24).
arg(a40).
arg(a47).

att(a0,a21):-0.63.
att(a21,a28):-0.12.
att(a21,a48):-0.72.
att(a1,a16):-0.66.
att(a1,a20):-0.35.
att(a1,a23):-0.72.
att(a1,a25):-0.18.
att(a1,a34):-0.32.
att(a1,a44):-0.46.
att(a16,a19):-0.51.
att(a16,a20):-0.74.
att(a16,a27):-0.48.
att(a16,a42):-0.42.
att(a16,a49):-0.36.
att(a20,a35):-0.58.
att(a20,a48):-0.18.
att(a23,a33):-0.8.
att(a23,a46):-0.86.
att(a23,a48):-0.6.
att(a25,a34):-0.69.
att(a25,a38):-0.96.
att(a34,a46):-0.44.
att(a34,a47):-0.63.
att(a44,a47):-0.92.
att(a2,a3):-0.78.
att(a2,a5):-0.51.
att(a2,a41):-0.13.
att(a3,a5):-0.32.
att(a3,a8):-0.52.
att(a3,a17):-0.35.
att(a3,a20):-0.71.
att(a3,a28):-0.24.
att(a3,a38):-0.1.
att(a3,a43):-0.68.
att(a5,a10):-0.84.
att(a5,a30):-0.4.
att(a5,a35):-0.23.
att(a5,a37):-0.82.
att(a8,a13):-0.73.
att(a8,a29):-0.69.
att(a8,a37):-0.92.
att(a8,a46):-0.79.
att(a8,a49):-0.93.
att(a17,a22):-0.96.
att(a17,a31):-0.39.
att(a17,a43):-0.64.
att(a17,a45):-0.7.
att(a28,a31):-0.49.
att(a28,a47):-0.43.
att(a38,a39):-0.86.
att(a38,a41):-0.71.
att(a38,a44):-0.67.
att(a4,a23):-0.41.
att(a4,a26):-0.54.
att(a26,a30):-0.44.
att(a26,a34):-0.76.
att(a10,a12):-0.14.
att(a10,a29):-0.59.
att(a10,a36):-0.59.
att(a10,a37):-0.45.
att(a10,a44):-0.56.
att(a35,a49):-0.82.
att(a37,a44):-0.53.
att(a37,a47):-0.47.
att(a6,a14):-0.67.
att(a6,a15):-0.39.
att(a6,a26):-0.45.
att(a6,a44):-0.65.
att(a14,a20):-0.73.
att(a14,a28):-0.61.
att(a14,a33):-0.48.
att(a14,a39):-0.39.
att(a15,a22):-0.52.
att(a15,a29):-0.76.
att(a7,a29):-0.28.
att(a7,a31):-0.41.
att(a29,a45):-0.75.
att(a31,a34):-0.67.
att(a13,a25):-0.15.
att(a13,a31):-0.56.

# number of nodes = 49
# number of edges = 80
