arg(a0).
arg(a48).
arg(a1).
arg(a9).
arg(a14).
arg(a20).
arg(a27).
arg(a2).
arg(a3).
arg(a6).
arg(a30).
arg(a33).
arg(a22).
arg(a41).
arg(a44).
arg(a47).
arg(a4).
arg(a29).
arg(a40).
arg(a5).
arg(a8).
arg(a16).
arg(a23).
arg(a38).
arg(a35).
arg(a49).
arg(a7).
arg(a11).
arg(a21).
arg(a13).
arg(a18).
arg(a24).
arg(a34).
arg(a10).
arg(a26).
arg(a37).
arg(a31).
arg(a43).
arg(a12).
arg(a17).
arg(a19).
arg(a15).
arg(a39).
arg(a25).
arg(a32).
arg(a45).
arg(a46).
arg(a42).
arg(a36).
arg(a28).

att(a0,a48):-0.73.
att(a1,a9):-0.52.
att(a1,a14):-0.43.
att(a1,a20):-0.86.
att(a1,a27):-0.24.
att(a9,a18):-0.33.
att(a9,a27):-0.6.
att(a9,a34):-0.91.
att(a9,a41):-0.75.
att(a14,a16):-0.84.
att(a14,a17):-0.6.
att(a14,a19):-0.3.
att(a14,a20):-0.62.
att(a14,a23):-0.76.
att(a27,a45):-0.86.
att(a2,a3):-0.62.
att(a2,a6):-0.92.
att(a2,a30):-0.51.
att(a2,a33):-0.85.
att(a3,a9):-0.91.
att(a3,a22):-0.66.
att(a3,a41):-0.65.
att(a3,a44):-0.74.
att(a3,a47):-0.53.
att(a3,a48):-0.17.
att(a6,a35):-0.12.
att(a6,a49):-0.39.
att(a30,a35):-0.48.
att(a30,a38):-0.19.
att(a30,a42):-0.92.
att(a22,a24):-0.53.
att(a22,a26):-0.79.
att(a22,a42):-0.92.
att(a41,a44):-0.61.
att(a41,a45):-0.77.
att(a41,a47):-0.4.
att(a44,a47):-0.92.
att(a4,a20):-0.7.
att(a4,a27):-0.45.
att(a4,a29):-0.54.
att(a4,a40):-0.61.
att(a29,a31):-0.37.
att(a29,a38):-0.3.
att(a29,a41):-0.66.
att(a40,a47):-0.84.
att(a5,a8):-0.6.
att(a5,a16):-0.28.
att(a5,a23):-0.96.
att(a5,a38):-0.74.
att(a8,a13):-0.2.
att(a8,a18):-0.29.
att(a8,a24):-0.94.
att(a8,a35):-0.23.
att(a16,a21):-0.13.
att(a16,a23):-0.21.
att(a16,a25):-0.72.
att(a16,a30):-0.4.
att(a16,a31):-0.53.
att(a16,a37):-0.99.
att(a23,a39):-0.7.
att(a23,a47):-0.26.
att(a35,a49):-0.63.
att(a7,a11):-0.65.
att(a7,a16):-0.42.
att(a7,a21):-0.17.
att(a7,a27):-0.78.
att(a7,a29):-0.77.
att(a7,a48):-0.92.
att(a11,a20):-0.22.
att(a11,a31):-0.81.
att(a11,a35):-0.92.
att(a11,a43):-0.17.
att(a11,a48):-0.67.
att(a21,a30):-0.34.

# number of nodes = 50
# number of edges = 74
