arg(a0).
arg(a8).
arg(a1).
arg(a16).
arg(a43).
arg(a49).
arg(a2).
arg(a3).
arg(a4).
arg(a5).
arg(a10).
arg(a19).
arg(a20).
arg(a27).
arg(a30).
arg(a35).
arg(a45).
arg(a11).
arg(a23).
arg(a24).
arg(a28).
arg(a26).
arg(a32).
arg(a36).
arg(a39).
arg(a40).
arg(a37).
arg(a6).
arg(a31).
arg(a7).
arg(a29).
arg(a33).
arg(a48).
arg(a13).
arg(a17).
arg(a21).
arg(a25).
arg(a34).
arg(a9).
arg(a22).
arg(a46).
arg(a12).
arg(a15).
arg(a18).
arg(a42).
arg(a44).
arg(a14).
arg(a47).
arg(a38).
arg(a41).

att(a0,a8):-0.5.
att(a8,a10):-0.18.
att(a8,a13):-0.76.
att(a8,a17):-0.81.
att(a8,a21):-0.94.
att(a8,a23):-0.53.
att(a8,a25):-0.15.
att(a8,a27):-1.0.
att(a8,a29):-1.0.
att(a8,a34):-0.36.
att(a1,a16):-0.69.
att(a1,a43):-0.35.
att(a1,a49):-0.96.
att(a16,a27):-0.28.
att(a16,a37):-0.1.
att(a2,a3):-0.29.
att(a2,a4):-0.16.
att(a2,a5):-0.7.
att(a2,a10):-0.19.
att(a2,a19):-0.91.
att(a2,a20):-0.97.
att(a2,a27):-0.69.
att(a2,a30):-0.49.
att(a2,a35):-0.4.
att(a2,a45):-0.15.
att(a3,a11):-0.86.
att(a3,a23):-0.91.
att(a3,a24):-0.69.
att(a3,a28):-0.42.
att(a4,a26):-0.65.
att(a4,a32):-0.49.
att(a4,a36):-0.39.
att(a4,a39):-0.32.
att(a4,a40):-0.74.
att(a5,a27):-0.38.
att(a5,a37):-0.79.
att(a10,a34):-0.45.
att(a10,a46):-0.49.
att(a19,a28):-0.21.
att(a19,a31):-0.49.
att(a19,a39):-0.17.
att(a19,a46):-0.48.
att(a20,a24):-0.2.
att(a20,a33):-0.72.
att(a20,a38):-0.58.
att(a20,a48):-0.72.
att(a27,a30):-0.21.
att(a30,a38):-0.45.
att(a30,a43):-0.23.
att(a30,a44):-0.22.
att(a35,a42):-0.79.
att(a45,a46):-0.43.
att(a11,a24):-0.14.
att(a11,a48):-0.87.
att(a23,a28):-0.83.
att(a23,a38):-0.1.
att(a24,a43):-0.99.
att(a28,a35):-0.78.
att(a28,a43):-0.48.
att(a28,a49):-0.44.
att(a26,a27):-0.88.
att(a26,a38):-0.12.
att(a26,a45):-0.18.
att(a32,a37):-0.72.
att(a32,a38):-0.59.
att(a36,a45):-0.8.
att(a39,a41):-0.84.
att(a39,a42):-0.37.
att(a39,a43):-0.63.
att(a6,a20):-0.49.
att(a6,a31):-0.86.
att(a7,a8):-0.51.
att(a7,a29):-0.99.
att(a7,a33):-0.57.

# number of nodes = 50
# number of edges = 74
