arg(a0).
arg(a39).
arg(a1).
arg(a2).
arg(a10).
arg(a12).
arg(a36).
arg(a41).
arg(a18).
arg(a19).
arg(a28).
arg(a42).
arg(a3).
arg(a7).
arg(a13).
arg(a14).
arg(a33).
arg(a4).
arg(a9).
arg(a20).
arg(a32).
arg(a48).
arg(a5).
arg(a23).
arg(a38).
arg(a40).
arg(a6).
arg(a16).
arg(a45).
arg(a46).
arg(a47).
arg(a8).
arg(a27).
arg(a37).
arg(a43).
arg(a49).
arg(a29).
arg(a24).
arg(a30).
arg(a22).
arg(a31).
arg(a11).
arg(a15).
arg(a44).
arg(a34).
arg(a17).
arg(a25).
arg(a35).
arg(a21).
arg(a26).

att(a0,a39):-0.84.
att(a39,a40):-0.97.
att(a39,a44):-0.47.
att(a39,a45):-0.93.
att(a1,a2):-0.23.
att(a1,a10):-0.35.
att(a1,a12):-0.48.
att(a1,a36):-0.31.
att(a1,a41):-0.49.
att(a2,a18):-0.4.
att(a2,a19):-0.76.
att(a2,a28):-0.73.
att(a2,a41):-0.83.
att(a2,a42):-0.97.
att(a10,a22):-0.37.
att(a10,a27):-0.45.
att(a10,a29):-0.25.
att(a10,a31):-0.8.
att(a10,a42):-0.38.
att(a10,a47):-0.49.
att(a12,a14):-0.24.
att(a12,a27):-0.53.
att(a12,a44):-0.93.
att(a12,a45):-0.33.
att(a12,a46):-0.38.
att(a36,a37):-0.33.
att(a36,a42):-0.67.
att(a36,a43):-0.74.
att(a36,a47):-0.25.
att(a36,a48):-0.24.
att(a41,a48):-0.73.
att(a18,a25):-0.7.
att(a18,a28):-0.8.
att(a18,a34):-0.92.
att(a18,a36):-0.38.
att(a18,a41):-0.14.
att(a19,a20):-0.71.
att(a19,a29):-0.72.
att(a19,a31):-0.67.
att(a19,a34):-0.51.
att(a28,a29):-0.53.
att(a28,a33):-0.13.
att(a3,a7):-0.91.
att(a3,a13):-0.17.
att(a3,a14):-0.52.
att(a3,a33):-0.53.
att(a3,a42):-0.82.
att(a7,a8):-0.27.
att(a7,a18):-0.15.
att(a7,a27):-0.5.
att(a7,a28):-0.79.
att(a7,a33):-0.44.
att(a7,a37):-0.2.
att(a7,a43):-0.14.
att(a7,a46):-0.32.
att(a7,a49):-0.61.
att(a13,a20):-0.13.
att(a13,a31):-0.89.
att(a13,a32):-0.7.
att(a13,a34):-0.8.
att(a13,a36):-0.2.
att(a13,a46):-0.96.
att(a14,a17):-0.93.
att(a14,a32):-0.52.
att(a14,a34):-0.18.
att(a14,a39):-0.75.
att(a14,a49):-0.96.
att(a4,a7):-0.73.
att(a4,a9):-0.92.
att(a4,a20):-0.96.
att(a4,a32):-0.88.
att(a4,a48):-0.41.
att(a9,a24):-0.82.
att(a9,a27):-0.94.

# number of nodes = 50
# number of edges = 74
