arg(a0).
arg(a18).
arg(a1).
arg(a9).
arg(a19).
arg(a26).
arg(a31).
arg(a37).
arg(a39).
arg(a43).
arg(a2).
arg(a6).
arg(a17).
arg(a49).
arg(a3).
arg(a16).
arg(a44).
arg(a47).
arg(a4).
arg(a13).
arg(a23).
arg(a24).
arg(a5).
arg(a33).
arg(a20).
arg(a32).
arg(a35).
arg(a41).
arg(a42).
arg(a7).
arg(a38).
arg(a8).
arg(a14).
arg(a36).
arg(a46).
arg(a48).
arg(a10).
arg(a21).
arg(a27).
arg(a11).
arg(a12).
arg(a15).
arg(a29).
arg(a25).
arg(a45).
arg(a28).
arg(a22).
arg(a30).
arg(a34).
arg(a40).

att(a0,a18):-0.67.
att(a18,a24):-0.55.
att(a18,a33):-0.56.
att(a18,a39):-0.31.
att(a1,a9):-0.89.
att(a1,a19):-0.97.
att(a1,a26):-0.38.
att(a1,a31):-0.48.
att(a1,a37):-0.33.
att(a1,a39):-0.95.
att(a1,a43):-0.19.
att(a9,a20):-0.65.
att(a9,a31):-0.82.
att(a9,a35):-0.3.
att(a9,a37):-0.32.
att(a9,a41):-0.89.
att(a19,a26):-0.9.
att(a19,a36):-0.22.
att(a19,a45):-0.48.
att(a26,a31):-0.93.
att(a26,a38):-0.45.
att(a26,a42):-0.93.
att(a31,a45):-0.98.
att(a37,a40):-0.98.
att(a2,a6):-0.9.
att(a2,a17):-0.91.
att(a2,a49):-0.94.
att(a6,a13):-0.8.
att(a6,a20):-0.71.
att(a6,a32):-0.85.
att(a6,a35):-0.69.
att(a6,a41):-0.25.
att(a6,a42):-0.95.
att(a17,a29):-0.12.
att(a17,a36):-0.58.
att(a17,a37):-0.39.
att(a17,a47):-0.26.
att(a3,a16):-0.48.
att(a3,a44):-0.47.
att(a3,a47):-0.93.
att(a16,a26):-0.87.
att(a16,a27):-0.51.
att(a16,a46):-0.89.
att(a16,a48):-0.2.
att(a4,a13):-0.14.
att(a4,a23):-0.43.
att(a4,a24):-0.5.
att(a13,a29):-0.49.
att(a13,a33):-0.36.
att(a13,a39):-0.86.
att(a23,a29):-0.31.
att(a23,a34):-0.72.
att(a23,a37):-0.17.
att(a23,a40):-0.61.
att(a23,a41):-0.26.
att(a23,a48):-0.56.
att(a24,a31):-0.14.
att(a24,a34):-0.72.
att(a24,a40):-0.57.
att(a24,a42):-0.41.
att(a24,a43):-0.9.
att(a24,a46):-0.54.
att(a5,a33):-0.28.
att(a5,a43):-0.46.
att(a20,a28):-0.95.
att(a20,a42):-0.57.
att(a32,a42):-0.71.
att(a35,a37):-0.97.
att(a41,a42):-0.3.
att(a41,a43):-0.74.
att(a42,a48):-0.22.
att(a7,a23):-0.21.
att(a7,a38):-0.29.
att(a7,a42):-0.82.

# number of nodes = 50
# number of edges = 74
