arg(a0).
arg(a15).
arg(a1).
arg(a18).
arg(a29).
arg(a46).
arg(a49).
arg(a2).
arg(a11).
arg(a12).
arg(a3).
arg(a24).
arg(a28).
arg(a36).
arg(a38).
arg(a41).
arg(a4).
arg(a5).
arg(a35).
arg(a6).
arg(a37).
arg(a7).
arg(a10).
arg(a16).
arg(a8).
arg(a40).
arg(a43).
arg(a9).
arg(a20).
arg(a30).
arg(a34).
arg(a31).
arg(a32).
arg(a44).
arg(a13).
arg(a42).
arg(a19).
arg(a22).
arg(a25).
arg(a47).
arg(a14).
arg(a21).
arg(a17).
arg(a23).
arg(a33).
arg(a48).
arg(a26).
arg(a39).
arg(a27).
arg(a45).

att(a0,a15):-0.15.
att(a15,a21):-0.41.
att(a15,a42):-0.23.
att(a1,a18):-0.82.
att(a1,a29):-0.75.
att(a1,a46):-0.34.
att(a1,a49):-0.31.
att(a18,a20):-0.13.
att(a18,a37):-0.5.
att(a18,a44):-0.85.
att(a29,a38):-0.61.
att(a2,a11):-0.4.
att(a2,a12):-0.45.
att(a11,a13):-0.33.
att(a11,a42):-0.94.
att(a12,a19):-0.74.
att(a12,a22):-0.94.
att(a12,a24):-0.63.
att(a12,a25):-0.62.
att(a12,a43):-0.53.
att(a3,a24):-0.69.
att(a3,a28):-0.59.
att(a3,a36):-0.32.
att(a3,a38):-0.27.
att(a3,a41):-0.85.
att(a24,a26):-0.45.
att(a24,a29):-0.96.
att(a24,a30):-0.58.
att(a24,a37):-0.52.
att(a24,a38):-0.38.
att(a24,a39):-0.7.
att(a24,a49):-0.69.
att(a28,a30):-0.89.
att(a28,a33):-0.56.
att(a4,a28):-0.7.
att(a5,a35):-0.82.
att(a35,a47):-0.43.
att(a6,a37):-0.39.
att(a37,a45):-0.31.
att(a7,a10):-0.61.
att(a7,a12):-0.61.
att(a7,a16):-0.93.
att(a10,a31):-0.82.
att(a10,a32):-0.44.
att(a10,a44):-0.68.
att(a16,a22):-0.8.
att(a16,a24):-0.89.
att(a16,a29):-0.85.
att(a16,a30):-0.88.
att(a8,a15):-0.48.
att(a8,a40):-0.25.
att(a8,a43):-0.64.
att(a40,a49):-0.11.
att(a43,a48):-0.25.
att(a9,a16):-0.31.
att(a9,a20):-0.29.
att(a9,a30):-0.92.
att(a9,a34):-0.28.
att(a9,a43):-0.15.
att(a9,a46):-0.79.
att(a20,a47):-0.73.
att(a30,a44):-0.13.
att(a34,a41):-0.71.
att(a34,a42):-0.45.
att(a34,a43):-0.35.
att(a31,a33):-0.38.
att(a32,a34):-0.58.
att(a13,a22):-0.94.
att(a13,a34):-0.22.
att(a13,a47):-0.92.
att(a42,a44):-0.88.
att(a42,a47):-0.15.
att(a42,a49):-0.3.
att(a19,a22):-0.27.

# number of nodes = 50
# number of edges = 74
