arg(a0).
arg(a33).
arg(a1).
arg(a20).
arg(a32).
arg(a41).
arg(a2).
arg(a8).
arg(a42).
arg(a3).
arg(a10).
arg(a39).
arg(a43).
arg(a44).
arg(a4).
arg(a17).
arg(a28).
arg(a38).
arg(a47).
arg(a5).
arg(a23).
arg(a26).
arg(a27).
arg(a6).
arg(a24).
arg(a49).
arg(a7).
arg(a9).
arg(a48).
arg(a25).
arg(a35).
arg(a11).
arg(a16).
arg(a19).
arg(a12).
arg(a30).
arg(a13).
arg(a14).
arg(a15).
arg(a31).
arg(a37).
arg(a34).
arg(a18).
arg(a40).
arg(a46).
arg(a22).
arg(a36).
arg(a21).
arg(a45).
arg(a29).

att(a0,a33):-0.36.
att(a33,a35):-0.59.
att(a33,a46):-0.42.
att(a1,a20):-0.43.
att(a1,a32):-0.62.
att(a1,a41):-0.95.
att(a20,a27):-0.73.
att(a20,a31):-0.64.
att(a32,a41):-0.55.
att(a41,a46):-0.39.
att(a41,a49):-0.87.
att(a2,a8):-0.99.
att(a2,a42):-0.43.
att(a8,a23):-0.28.
att(a8,a47):-0.8.
att(a42,a43):-0.41.
att(a3,a10):-0.87.
att(a3,a39):-0.56.
att(a3,a41):-0.27.
att(a3,a42):-0.51.
att(a3,a43):-0.32.
att(a3,a44):-0.77.
att(a10,a35):-0.18.
att(a10,a43):-0.42.
att(a10,a44):-0.83.
att(a10,a48):-0.17.
att(a39,a40):-0.65.
att(a39,a41):-0.78.
att(a43,a45):-0.17.
att(a4,a17):-0.46.
att(a4,a28):-0.96.
att(a4,a38):-0.71.
att(a4,a47):-0.43.
att(a17,a34):-0.26.
att(a17,a37):-0.53.
att(a17,a43):-0.63.
att(a17,a48):-0.36.
att(a28,a42):-0.68.
att(a28,a44):-0.79.
att(a5,a8):-0.6.
att(a5,a23):-0.31.
att(a5,a26):-0.24.
att(a5,a27):-0.33.
att(a23,a28):-0.2.
att(a23,a34):-0.5.
att(a23,a35):-0.63.
att(a26,a30):-0.56.
att(a26,a45):-0.42.
att(a27,a34):-0.95.
att(a27,a35):-0.1.
att(a27,a39):-0.9.
att(a27,a42):-0.99.
att(a6,a24):-0.16.
att(a6,a38):-0.99.
att(a6,a42):-0.77.
att(a6,a49):-0.2.
att(a24,a36):-0.64.
att(a24,a37):-0.78.
att(a7,a9):-0.42.
att(a7,a10):-0.93.
att(a7,a38):-0.64.
att(a7,a47):-0.73.
att(a7,a48):-0.79.
att(a9,a17):-0.11.
att(a9,a23):-0.86.
att(a9,a25):-0.11.
att(a9,a35):-0.27.
att(a25,a48):-0.99.
att(a35,a47):-0.25.
att(a11,a16):-0.69.
att(a11,a19):-0.26.
att(a11,a35):-0.67.
att(a16,a17):-0.77.
att(a16,a23):-0.19.

# number of nodes = 50
# number of edges = 74
