arg(a0).
arg(a5).
arg(a1).
arg(a7).
arg(a24).
arg(a33).
arg(a40).
arg(a2).
arg(a14).
arg(a20).
arg(a38).
arg(a48).
arg(a3).
arg(a6).
arg(a12).
arg(a17).
arg(a31).
arg(a44).
arg(a4).
arg(a16).
arg(a21).
arg(a11).
arg(a19).
arg(a26).
arg(a36).
arg(a34).
arg(a37).
arg(a39).
arg(a15).
arg(a8).
arg(a32).
arg(a9).
arg(a10).
arg(a35).
arg(a47).
arg(a29).
arg(a30).
arg(a49).
arg(a22).
arg(a13).
arg(a42).
arg(a25).
arg(a28).
arg(a43).
arg(a18).
arg(a45).
arg(a23).
arg(a41).
arg(a27).
arg(a46).

att(a0,a5):-0.79.
att(a5,a11):-0.29.
att(a5,a19):-0.99.
att(a5,a26):-0.71.
att(a5,a36):-0.13.
att(a1,a7):-0.62.
att(a1,a24):-0.3.
att(a1,a33):-0.78.
att(a1,a40):-0.41.
att(a7,a15):-0.44.
att(a7,a37):-0.91.
att(a7,a38):-0.92.
att(a24,a26):-0.63.
att(a24,a28):-0.67.
att(a24,a40):-0.18.
att(a24,a41):-0.14.
att(a40,a45):-0.29.
att(a40,a47):-0.22.
att(a2,a14):-0.46.
att(a2,a20):-0.84.
att(a2,a38):-0.33.
att(a2,a48):-0.54.
att(a14,a15):-0.71.
att(a14,a19):-0.43.
att(a14,a32):-0.66.
att(a14,a42):-0.58.
att(a20,a25):-0.21.
att(a20,a38):-0.29.
att(a20,a49):-0.38.
att(a38,a41):-0.73.
att(a38,a42):-0.39.
att(a3,a6):-0.93.
att(a3,a12):-0.61.
att(a3,a14):-0.24.
att(a3,a17):-0.73.
att(a3,a31):-0.61.
att(a3,a40):-0.13.
att(a3,a44):-0.83.
att(a6,a7):-0.61.
att(a6,a19):-0.81.
att(a6,a24):-0.62.
att(a6,a34):-0.9.
att(a6,a37):-0.25.
att(a6,a39):-0.71.
att(a12,a14):-0.21.
att(a12,a15):-0.89.
att(a12,a20):-0.53.
att(a12,a22):-0.48.
att(a12,a30):-0.72.
att(a12,a31):-0.74.
att(a12,a33):-0.13.
att(a17,a34):-0.38.
att(a17,a35):-0.11.
att(a17,a43):-0.61.
att(a31,a40):-0.51.
att(a4,a16):-0.45.
att(a4,a21):-0.3.
att(a16,a28):-0.83.
att(a16,a31):-0.85.
att(a21,a23):-0.78.
att(a21,a29):-0.37.
att(a21,a42):-0.46.
att(a11,a24):-0.49.
att(a11,a26):-0.72.
att(a11,a39):-0.89.
att(a19,a20):-0.26.
att(a19,a45):-0.24.
att(a19,a47):-0.73.
att(a26,a45):-0.55.
att(a36,a37):-0.28.
att(a36,a39):-0.26.
att(a34,a40):-0.37.
att(a34,a41):-0.62.
att(a34,a43):-0.58.

# number of nodes = 50
# number of edges = 74
