arg(a0).
arg(a34).
arg(a1).
arg(a48).
arg(a2).
arg(a6).
arg(a25).
arg(a26).
arg(a3).
arg(a18).
arg(a23).
arg(a35).
arg(a39).
arg(a4).
arg(a5).
arg(a8).
arg(a12).
arg(a19).
arg(a32).
arg(a38).
arg(a43).
arg(a45).
arg(a11).
arg(a17).
arg(a20).
arg(a24).
arg(a44).
arg(a28).
arg(a7).
arg(a14).
arg(a15).
arg(a21).
arg(a42).
arg(a16).
arg(a40).
arg(a41).
arg(a49).
arg(a9).
arg(a10).
arg(a30).
arg(a37).
arg(a47).
arg(a27).
arg(a36).
arg(a13).
arg(a33).
arg(a31).
arg(a46).
arg(a29).

att(a0,a34):-0.66.
att(a1,a48):-0.97.
att(a2,a6):-0.46.
att(a2,a25):-0.6.
att(a2,a26):-0.42.
att(a2,a48):-0.58.
att(a6,a11):-0.77.
att(a6,a28):-0.81.
att(a6,a39):-0.26.
att(a25,a27):-0.9.
att(a25,a33):-0.97.
att(a25,a37):-0.38.
att(a26,a42):-0.33.
att(a26,a45):-0.14.
att(a3,a18):-0.59.
att(a3,a23):-0.63.
att(a3,a35):-0.48.
att(a3,a39):-0.22.
att(a3,a48):-0.22.
att(a18,a19):-0.12.
att(a18,a21):-0.66.
att(a18,a32):-0.71.
att(a18,a33):-0.26.
att(a23,a25):-0.91.
att(a23,a28):-0.14.
att(a23,a38):-0.48.
att(a23,a45):-0.75.
att(a35,a44):-0.33.
att(a39,a41):-0.67.
att(a4,a5):-0.82.
att(a4,a8):-0.66.
att(a4,a12):-0.11.
att(a4,a19):-0.11.
att(a4,a32):-0.86.
att(a4,a38):-0.42.
att(a4,a43):-0.91.
att(a4,a45):-0.38.
att(a4,a48):-0.78.
att(a5,a8):-0.35.
att(a5,a11):-0.5.
att(a5,a17):-0.54.
att(a5,a20):-0.2.
att(a5,a24):-0.64.
att(a5,a25):-0.26.
att(a5,a44):-0.25.
att(a8,a16):-0.4.
att(a8,a17):-0.78.
att(a8,a25):-0.35.
att(a8,a28):-0.92.
att(a8,a40):-0.37.
att(a8,a41):-0.16.
att(a8,a42):-0.79.
att(a8,a49):-0.98.
att(a12,a21):-0.34.
att(a12,a27):-0.98.
att(a12,a36):-0.73.
att(a12,a39):-0.84.
att(a19,a28):-0.82.
att(a19,a29):-0.54.
att(a19,a33):-0.9.
att(a32,a33):-0.5.
att(a32,a44):-0.18.
att(a32,a45):-0.12.
att(a32,a47):-0.71.
att(a38,a48):-0.79.
att(a43,a44):-0.96.
att(a45,a49):-0.32.
att(a11,a15):-0.38.
att(a11,a34):-0.14.
att(a17,a31):-0.17.
att(a17,a39):-0.85.
att(a20,a23):-0.34.
att(a20,a35):-0.27.
att(a20,a44):-0.46.

# number of nodes = 49
# number of edges = 74
