arg(a0).
arg(a49).
arg(a1).
arg(a13).
arg(a15).
arg(a19).
arg(a34).
arg(a2).
arg(a7).
arg(a17).
arg(a32).
arg(a3).
arg(a4).
arg(a27).
arg(a38).
arg(a42).
arg(a45).
arg(a23).
arg(a40).
arg(a5).
arg(a11).
arg(a29).
arg(a39).
arg(a6).
arg(a30).
arg(a31).
arg(a35).
arg(a36).
arg(a44).
arg(a8).
arg(a10).
arg(a21).
arg(a28).
arg(a9).
arg(a37).
arg(a22).
arg(a41).
arg(a12).
arg(a48).
arg(a26).
arg(a33).
arg(a14).
arg(a16).
arg(a47).
arg(a18).
arg(a24).
arg(a20).
arg(a25).
arg(a43).
arg(a46).

att(a0,a49):-0.14.
att(a1,a13):-0.72.
att(a1,a15):-0.55.
att(a1,a19):-0.72.
att(a1,a34):-0.59.
att(a13,a23):-0.66.
att(a13,a26):-0.63.
att(a13,a33):-0.86.
att(a15,a39):-0.4.
att(a15,a40):-0.5.
att(a15,a48):-0.11.
att(a15,a49):-0.52.
att(a19,a30):-0.97.
att(a34,a45):-0.31.
att(a2,a7):-0.18.
att(a2,a17):-0.99.
att(a2,a32):-0.13.
att(a7,a31):-0.69.
att(a7,a38):-0.83.
att(a7,a42):-1.0.
att(a17,a18):-0.12.
att(a17,a29):-0.29.
att(a17,a36):-0.74.
att(a32,a45):-0.6.
att(a3,a4):-0.22.
att(a3,a13):-0.15.
att(a3,a15):-0.51.
att(a3,a27):-0.7.
att(a3,a32):-0.77.
att(a3,a38):-0.2.
att(a3,a42):-0.74.
att(a3,a45):-0.26.
att(a4,a23):-0.9.
att(a4,a40):-0.26.
att(a4,a45):-0.38.
att(a27,a32):-0.37.
att(a27,a47):-0.42.
att(a38,a42):-0.73.
att(a38,a49):-0.25.
att(a42,a48):-0.8.
att(a23,a35):-0.53.
att(a23,a43):-0.84.
att(a40,a43):-0.59.
att(a5,a11):-0.55.
att(a5,a29):-0.63.
att(a5,a39):-0.37.
att(a5,a49):-0.55.
att(a11,a15):-0.67.
att(a11,a22):-0.76.
att(a11,a37):-1.0.
att(a11,a41):-0.13.
att(a11,a49):-0.32.
att(a29,a43):-0.14.
att(a6,a13):-0.53.
att(a6,a29):-0.53.
att(a6,a30):-0.41.
att(a6,a31):-0.68.
att(a6,a35):-0.19.
att(a6,a36):-0.57.
att(a6,a44):-0.46.
att(a31,a32):-0.9.
att(a35,a49):-0.74.
att(a36,a43):-0.89.
att(a36,a46):-0.71.
att(a44,a47):-0.11.
att(a44,a49):-0.67.
att(a8,a10):-0.24.
att(a8,a19):-0.54.
att(a8,a21):-0.46.
att(a8,a28):-0.73.
att(a8,a44):-0.52.
att(a10,a15):-0.79.

# number of nodes = 50
# number of edges = 72
