arg(a0).
arg(a46).
arg(a1).
arg(a2).
arg(a9).
arg(a15).
arg(a19).
arg(a22).
arg(a29).
arg(a34).
arg(a23).
arg(a25).
arg(a35).
arg(a40).
arg(a49).
arg(a3).
arg(a7).
arg(a26).
arg(a28).
arg(a47).
arg(a4).
arg(a12).
arg(a30).
arg(a41).
arg(a5).
arg(a33).
arg(a36).
arg(a43).
arg(a6).
arg(a14).
arg(a21).
arg(a10).
arg(a48).
arg(a8).
arg(a18).
arg(a44).
arg(a13).
arg(a42).
arg(a11).
arg(a37).
arg(a20).
arg(a16).
arg(a31).
arg(a17).
arg(a38).
arg(a39).
arg(a45).
arg(a24).
arg(a27).

att(a0,a46):-0.12.
att(a46,a48):-0.52.
att(a1,a2):-0.77.
att(a1,a9):-0.98.
att(a1,a15):-0.93.
att(a1,a19):-0.17.
att(a1,a22):-0.58.
att(a1,a29):-0.37.
att(a1,a34):-0.3.
att(a2,a9):-0.95.
att(a2,a23):-0.35.
att(a2,a25):-0.94.
att(a2,a35):-0.46.
att(a2,a40):-0.24.
att(a2,a49):-0.57.
att(a9,a10):-0.13.
att(a9,a21):-0.8.
att(a9,a34):-0.41.
att(a9,a35):-0.6.
att(a9,a49):-0.84.
att(a15,a37):-0.46.
att(a19,a42):-0.68.
att(a19,a43):-0.72.
att(a22,a26):-0.13.
att(a22,a35):-0.74.
att(a29,a39):-0.67.
att(a29,a42):-0.69.
att(a34,a35):-0.5.
att(a23,a34):-0.81.
att(a23,a40):-0.56.
att(a23,a42):-0.71.
att(a23,a45):-0.75.
att(a23,a46):-0.34.
att(a25,a28):-0.3.
att(a40,a45):-0.94.
att(a3,a7):-0.9.
att(a3,a25):-0.13.
att(a3,a26):-0.86.
att(a3,a28):-0.25.
att(a3,a40):-0.7.
att(a3,a47):-0.37.
att(a7,a10):-0.54.
att(a7,a40):-0.66.
att(a7,a41):-0.77.
att(a7,a48):-0.28.
att(a26,a36):-0.87.
att(a47,a48):-0.86.
att(a4,a7):-0.35.
att(a4,a12):-0.66.
att(a4,a30):-0.33.
att(a4,a34):-0.21.
att(a4,a41):-0.79.
att(a12,a46):-0.49.
att(a30,a44):-0.8.
att(a5,a7):-0.31.
att(a5,a19):-0.8.
att(a5,a33):-0.87.
att(a5,a36):-0.99.
att(a5,a43):-0.36.
att(a33,a36):-0.7.
att(a33,a42):-0.23.
att(a6,a14):-0.65.
att(a6,a21):-0.56.
att(a14,a16):-0.6.
att(a14,a25):-0.45.
att(a14,a31):-0.45.
att(a21,a40):-0.4.
att(a10,a13):-0.12.
att(a10,a14):-0.26.
att(a10,a22):-0.31.
att(a10,a42):-0.4.
att(a10,a46):-0.55.

# number of nodes = 49
# number of edges = 72
