arg(a0).
arg(a45).
arg(a1).
arg(a3).
arg(a4).
arg(a15).
arg(a18).
arg(a2).
arg(a13).
arg(a30).
arg(a39).
arg(a41).
arg(a10).
arg(a26).
arg(a48).
arg(a16).
arg(a47).
arg(a5).
arg(a28).
arg(a6).
arg(a27).
arg(a38).
arg(a7).
arg(a11).
arg(a19).
arg(a20).
arg(a32).
arg(a8).
arg(a34).
arg(a9).
arg(a12).
arg(a21).
arg(a14).
arg(a37).
arg(a42).
arg(a25).
arg(a49).
arg(a24).
arg(a44).
arg(a22).
arg(a23).
arg(a35).
arg(a36).
arg(a40).
arg(a17).
arg(a43).
arg(a29).
arg(a46).
arg(a31).
arg(a33).

att(a0,a45):-0.51.
att(a45,a48):-0.31.
att(a1,a3):-0.32.
att(a1,a4):-0.37.
att(a1,a15):-0.47.
att(a1,a18):-0.95.
att(a1,a45):-0.62.
att(a3,a10):-0.66.
att(a3,a26):-0.79.
att(a3,a30):-0.22.
att(a3,a45):-0.97.
att(a3,a48):-0.48.
att(a4,a16):-0.87.
att(a4,a47):-0.46.
att(a15,a18):-0.87.
att(a15,a25):-0.29.
att(a15,a32):-0.89.
att(a15,a44):-0.85.
att(a18,a21):-0.67.
att(a18,a22):-0.62.
att(a18,a30):-0.44.
att(a18,a36):-0.76.
att(a18,a37):-0.52.
att(a18,a38):-0.63.
att(a18,a43):-0.66.
att(a2,a13):-0.6.
att(a2,a30):-0.14.
att(a2,a39):-0.4.
att(a2,a41):-0.22.
att(a13,a25):-0.53.
att(a13,a49):-0.12.
att(a30,a40):-0.36.
att(a30,a42):-0.14.
att(a39,a49):-0.33.
att(a41,a47):-0.14.
att(a10,a14):-0.33.
att(a10,a30):-0.71.
att(a10,a34):-0.57.
att(a10,a37):-0.77.
att(a10,a41):-0.88.
att(a10,a42):-0.33.
att(a10,a48):-0.59.
att(a26,a27):-0.6.
att(a16,a18):-0.76.
att(a16,a22):-0.8.
att(a16,a23):-0.63.
att(a16,a35):-0.91.
att(a16,a36):-0.89.
att(a16,a38):-0.79.
att(a16,a40):-0.73.
att(a5,a28):-0.94.
att(a28,a41):-0.56.
att(a28,a44):-0.36.
att(a6,a27):-0.53.
att(a6,a30):-0.71.
att(a6,a38):-0.9.
att(a6,a48):-0.96.
att(a27,a40):-0.1.
att(a27,a46):-0.1.
att(a27,a49):-0.91.
att(a38,a47):-0.64.
att(a7,a11):-0.17.
att(a7,a13):-0.72.
att(a7,a19):-0.58.
att(a7,a20):-0.15.
att(a7,a32):-0.79.
att(a11,a30):-0.24.
att(a11,a45):-0.84.
att(a19,a25):-0.24.
att(a19,a29):-0.59.
att(a19,a42):-0.32.
att(a19,a47):-0.99.

# number of nodes = 50
# number of edges = 72
