arg(a0).
arg(a27).
arg(a1).
arg(a3).
arg(a9).
arg(a14).
arg(a18).
arg(a23).
arg(a31).
arg(a2).
arg(a7).
arg(a33).
arg(a42).
arg(a43).
arg(a13).
arg(a17).
arg(a4).
arg(a8).
arg(a28).
arg(a34).
arg(a40).
arg(a46).
arg(a49).
arg(a5).
arg(a6).
arg(a30).
arg(a15).
arg(a16).
arg(a22).
arg(a38).
arg(a48).
arg(a24).
arg(a26).
arg(a29).
arg(a12).
arg(a39).
arg(a44).
arg(a32).
arg(a35).
arg(a45).
arg(a10).
arg(a11).
arg(a19).
arg(a20).
arg(a21).
arg(a41).
arg(a25).
arg(a36).
arg(a37).
arg(a47).

att(a0,a27):-0.79.
att(a27,a28):-0.7.
att(a27,a32):-0.96.
att(a27,a33):-0.64.
att(a1,a3):-0.58.
att(a1,a9):-0.27.
att(a1,a14):-0.58.
att(a1,a18):-0.26.
att(a1,a23):-0.99.
att(a1,a31):-0.78.
att(a3,a13):-0.94.
att(a3,a17):-0.84.
att(a9,a32):-0.26.
att(a9,a35):-0.88.
att(a9,a38):-0.85.
att(a9,a45):-0.57.
att(a9,a48):-0.94.
att(a14,a20):-0.99.
att(a18,a35):-0.37.
att(a18,a38):-0.25.
att(a18,a49):-0.44.
att(a23,a27):-0.89.
att(a23,a43):-0.23.
att(a23,a46):-0.3.
att(a31,a35):-0.73.
att(a2,a3):-0.51.
att(a2,a7):-0.39.
att(a2,a33):-0.53.
att(a2,a42):-0.18.
att(a2,a43):-0.9.
att(a7,a24):-0.58.
att(a7,a26):-0.33.
att(a7,a29):-0.87.
att(a7,a30):-0.27.
att(a33,a37):-0.68.
att(a33,a38):-0.49.
att(a33,a39):-0.4.
att(a33,a48):-0.88.
att(a43,a46):-0.94.
att(a13,a24):-0.63.
att(a13,a26):-0.76.
att(a13,a31):-0.76.
att(a17,a22):-0.71.
att(a17,a26):-0.73.
att(a17,a29):-0.12.
att(a17,a40):-0.72.
att(a17,a43):-0.32.
att(a4,a8):-0.38.
att(a4,a28):-0.6.
att(a4,a34):-0.44.
att(a4,a40):-0.21.
att(a4,a46):-0.76.
att(a4,a49):-0.75.
att(a8,a12):-0.26.
att(a8,a39):-0.5.
att(a8,a44):-0.43.
att(a8,a48):-0.16.
att(a40,a41):-0.97.
att(a5,a6):-0.16.
att(a5,a27):-0.39.
att(a5,a28):-0.87.
att(a5,a30):-0.7.
att(a5,a31):-0.79.
att(a6,a15):-0.48.
att(a6,a16):-0.13.
att(a6,a22):-0.94.
att(a6,a27):-0.95.
att(a6,a38):-0.37.
att(a6,a40):-0.4.
att(a6,a42):-0.66.
att(a6,a48):-0.11.
att(a30,a33):-0.82.

# number of nodes = 50
# number of edges = 72
