arg(a0).
arg(a20).
arg(a1).
arg(a18).
arg(a30).
arg(a2).
arg(a6).
arg(a13).
arg(a16).
arg(a40).
arg(a3).
arg(a14).
arg(a23).
arg(a46).
arg(a4).
arg(a21).
arg(a26).
arg(a33).
arg(a48).
arg(a5).
arg(a39).
arg(a43).
arg(a49).
arg(a9).
arg(a22).
arg(a7).
arg(a25).
arg(a28).
arg(a37).
arg(a45).
arg(a8).
arg(a29).
arg(a34).
arg(a10).
arg(a17).
arg(a32).
arg(a44).
arg(a11).
arg(a19).
arg(a12).
arg(a31).
arg(a24).
arg(a42).
arg(a35).
arg(a15).
arg(a41).
arg(a36).
arg(a27).
arg(a38).
arg(a47).

att(a0,a20):-0.65.
att(a20,a24):-0.92.
att(a20,a33):-0.16.
att(a1,a18):-0.83.
att(a1,a30):-0.21.
att(a18,a27):-0.59.
att(a18,a30):-0.26.
att(a18,a34):-0.84.
att(a18,a35):-0.38.
att(a30,a31):-0.56.
att(a30,a35):-0.6.
att(a30,a40):-0.74.
att(a2,a6):-0.31.
att(a2,a13):-0.31.
att(a2,a16):-0.42.
att(a2,a40):-0.62.
att(a6,a9):-0.76.
att(a6,a22):-0.43.
att(a6,a33):-0.41.
att(a13,a24):-0.54.
att(a13,a42):-0.16.
att(a13,a45):-0.49.
att(a16,a19):-0.94.
att(a16,a26):-0.42.
att(a16,a41):-0.93.
att(a3,a13):-0.69.
att(a3,a14):-0.48.
att(a3,a23):-0.3.
att(a3,a46):-0.8.
att(a14,a24):-0.74.
att(a14,a35):-0.18.
att(a14,a39):-0.89.
att(a14,a43):-0.32.
att(a14,a44):-0.33.
att(a23,a44):-0.5.
att(a4,a21):-0.7.
att(a4,a26):-0.55.
att(a4,a30):-0.85.
att(a4,a33):-0.35.
att(a4,a48):-0.47.
att(a21,a35):-0.2.
att(a21,a38):-0.47.
att(a21,a43):-0.25.
att(a26,a33):-0.36.
att(a26,a36):-0.49.
att(a26,a41):-0.24.
att(a33,a36):-0.16.
att(a5,a26):-0.21.
att(a5,a33):-0.99.
att(a5,a39):-0.66.
att(a5,a43):-0.45.
att(a5,a46):-0.76.
att(a5,a49):-0.47.
att(a39,a42):-0.32.
att(a39,a45):-0.97.
att(a39,a48):-0.22.
att(a9,a40):-0.99.
att(a22,a30):-0.87.
att(a22,a32):-0.84.
att(a22,a33):-0.97.
att(a7,a14):-0.78.
att(a7,a25):-0.73.
att(a7,a28):-0.55.
att(a7,a30):-0.82.
att(a7,a37):-0.69.
att(a7,a45):-0.49.
att(a25,a37):-0.89.
att(a25,a46):-0.77.
att(a28,a35):-0.98.
att(a28,a46):-0.56.
att(a28,a48):-0.65.
att(a37,a38):-0.25.

# number of nodes = 50
# number of edges = 72
