arg(a0).
arg(a24).
arg(a1).
arg(a4).
arg(a8).
arg(a13).
arg(a18).
arg(a27).
arg(a31).
arg(a37).
arg(a2).
arg(a9).
arg(a12).
arg(a19).
arg(a22).
arg(a28).
arg(a3).
arg(a43).
arg(a45).
arg(a7).
arg(a17).
arg(a40).
arg(a46).
arg(a5).
arg(a23).
arg(a32).
arg(a49).
arg(a6).
arg(a21).
arg(a47).
arg(a20).
arg(a33).
arg(a38).
arg(a25).
arg(a35).
arg(a10).
arg(a14).
arg(a29).
arg(a39).
arg(a41).
arg(a11).
arg(a30).
arg(a26).
arg(a34).
arg(a42).
arg(a15).
arg(a16).
arg(a48).
arg(a44).
arg(a36).

att(a0,a24):-0.98.
att(a24,a30):-0.52.
att(a24,a31):-0.99.
att(a24,a32):-0.54.
att(a24,a46):-0.57.
att(a1,a4):-0.13.
att(a1,a8):-0.64.
att(a1,a13):-0.67.
att(a1,a18):-0.59.
att(a1,a27):-0.77.
att(a1,a31):-0.59.
att(a1,a37):-0.34.
att(a4,a7):-0.4.
att(a4,a17):-0.85.
att(a4,a24):-0.56.
att(a4,a40):-0.19.
att(a4,a46):-0.25.
att(a8,a12):-0.65.
att(a8,a38):-0.7.
att(a8,a45):-0.9.
att(a13,a14):-0.12.
att(a13,a34):-0.3.
att(a13,a38):-0.64.
att(a13,a46):-0.18.
att(a18,a19):-0.56.
att(a18,a41):-0.18.
att(a31,a32):-0.8.
att(a2,a9):-0.32.
att(a2,a12):-0.22.
att(a2,a18):-0.64.
att(a2,a19):-0.9.
att(a2,a22):-0.63.
att(a2,a28):-0.12.
att(a9,a18):-0.92.
att(a9,a20):-0.85.
att(a9,a25):-0.34.
att(a9,a35):-0.94.
att(a12,a21):-0.95.
att(a12,a26):-0.51.
att(a12,a28):-0.31.
att(a12,a33):-0.81.
att(a19,a31):-0.78.
att(a19,a48):-0.53.
att(a22,a26):-0.38.
att(a22,a37):-0.22.
att(a28,a33):-0.24.
att(a28,a37):-0.51.
att(a28,a45):-0.7.
att(a28,a46):-0.94.
att(a3,a24):-0.55.
att(a3,a43):-0.3.
att(a3,a45):-0.47.
att(a7,a20):-0.15.
att(a7,a27):-0.53.
att(a7,a33):-0.18.
att(a17,a23):-0.33.
att(a17,a29):-0.47.
att(a17,a34):-0.31.
att(a17,a43):-0.69.
att(a17,a48):-0.8.
att(a5,a23):-0.11.
att(a5,a32):-0.64.
att(a5,a49):-0.3.
att(a23,a42):-0.28.
att(a23,a44):-0.63.
att(a23,a46):-0.87.
att(a32,a38):-0.83.
att(a32,a40):-0.21.
att(a6,a18):-0.17.
att(a6,a21):-0.69.
att(a6,a27):-0.35.
att(a6,a32):-0.77.

# number of nodes = 50
# number of edges = 72
