arg(a0).
arg(a35).
arg(a1).
arg(a5).
arg(a7).
arg(a13).
arg(a21).
arg(a2).
arg(a19).
arg(a3).
arg(a10).
arg(a14).
arg(a17).
arg(a24).
arg(a25).
arg(a28).
arg(a37).
arg(a42).
arg(a4).
arg(a11).
arg(a20).
arg(a23).
arg(a32).
arg(a9).
arg(a22).
arg(a34).
arg(a43).
arg(a6).
arg(a41).
arg(a27).
arg(a31).
arg(a33).
arg(a8).
arg(a30).
arg(a46).
arg(a40).
arg(a15).
arg(a12).
arg(a44).
arg(a47).
arg(a18).
arg(a39).
arg(a48).
arg(a26).
arg(a38).
arg(a16).
arg(a36).
arg(a49).
arg(a29).
arg(a45).

att(a0,a35):-0.81.
att(a35,a39):-0.75.
att(a1,a5):-0.45.
att(a1,a7):-0.25.
att(a1,a13):-0.74.
att(a1,a21):-0.61.
att(a5,a9):-0.45.
att(a5,a22):-0.18.
att(a5,a34):-0.95.
att(a5,a43):-0.98.
att(a7,a10):-0.49.
att(a7,a21):-0.16.
att(a7,a27):-0.5.
att(a7,a31):-0.58.
att(a7,a33):-0.45.
att(a7,a35):-0.62.
att(a13,a18):-0.81.
att(a13,a37):-0.94.
att(a13,a39):-0.24.
att(a13,a48):-0.55.
att(a21,a34):-0.19.
att(a21,a38):-0.81.
att(a21,a42):-0.88.
att(a21,a47):-0.31.
att(a2,a7):-0.95.
att(a2,a19):-0.17.
att(a19,a42):-0.31.
att(a3,a10):-0.59.
att(a3,a14):-0.83.
att(a3,a17):-0.15.
att(a3,a24):-0.73.
att(a3,a25):-0.43.
att(a3,a28):-0.61.
att(a3,a37):-0.67.
att(a3,a42):-0.12.
att(a10,a13):-0.24.
att(a10,a14):-0.11.
att(a10,a15):-0.38.
att(a10,a34):-0.2.
att(a14,a18):-0.25.
att(a14,a23):-0.13.
att(a14,a26):-0.28.
att(a14,a33):-0.45.
att(a17,a30):-0.22.
att(a17,a37):-0.99.
att(a17,a41):-0.29.
att(a17,a43):-0.15.
att(a25,a28):-0.94.
att(a25,a29):-0.8.
att(a25,a35):-0.14.
att(a28,a33):-0.23.
att(a28,a39):-0.46.
att(a28,a40):-0.81.
att(a28,a41):-0.35.
att(a28,a45):-0.15.
att(a42,a45):-0.16.
att(a4,a5):-0.92.
att(a4,a11):-0.56.
att(a4,a13):-0.63.
att(a4,a20):-0.85.
att(a4,a23):-0.53.
att(a4,a32):-0.12.
att(a4,a35):-0.18.
att(a11,a12):-0.55.
att(a11,a21):-0.21.
att(a11,a28):-0.68.
att(a11,a34):-0.79.
att(a11,a44):-0.45.
att(a11,a47):-0.47.
att(a20,a27):-0.59.
att(a20,a31):-0.32.
att(a20,a40):-0.44.
att(a23,a25):-0.56.
att(a23,a33):-0.54.

# number of nodes = 50
# number of edges = 74
