arg(a0).
arg(a21).
arg(a1).
arg(a8).
arg(a15).
arg(a2).
arg(a5).
arg(a19).
arg(a28).
arg(a41).
arg(a42).
arg(a48).
arg(a3).
arg(a6).
arg(a20).
arg(a22).
arg(a35).
arg(a4).
arg(a10).
arg(a13).
arg(a31).
arg(a32).
arg(a49).
arg(a17).
arg(a23).
arg(a34).
arg(a36).
arg(a7).
arg(a14).
arg(a18).
arg(a25).
arg(a9).
arg(a37).
arg(a45).
arg(a24).
arg(a27).
arg(a43).
arg(a11).
arg(a26).
arg(a12).
arg(a46).
arg(a47).
arg(a29).
arg(a16).
arg(a39).
arg(a33).
arg(a38).
arg(a40).
arg(a44).
arg(a30).

att(a0,a21):-0.66.
att(a21,a25):-0.53.
att(a21,a41):-0.16.
att(a21,a46):-0.67.
att(a1,a8):-0.15.
att(a1,a15):-0.6.
att(a8,a10):-0.25.
att(a8,a14):-0.33.
att(a8,a18):-0.65.
att(a8,a25):-0.84.
att(a8,a35):-0.68.
att(a15,a18):-0.42.
att(a15,a22):-0.43.
att(a15,a29):-0.32.
att(a15,a34):-0.28.
att(a15,a43):-0.6.
att(a15,a48):-0.55.
att(a2,a5):-0.88.
att(a2,a19):-0.33.
att(a2,a28):-0.39.
att(a2,a41):-0.36.
att(a2,a42):-0.17.
att(a2,a48):-0.78.
att(a5,a6):-0.75.
att(a5,a8):-0.33.
att(a5,a17):-0.71.
att(a5,a23):-0.93.
att(a5,a35):-0.64.
att(a5,a49):-0.23.
att(a19,a26):-0.53.
att(a19,a47):-0.86.
att(a28,a38):-0.77.
att(a41,a46):-0.96.
att(a42,a44):-0.81.
att(a3,a6):-0.54.
att(a3,a20):-0.91.
att(a3,a22):-0.57.
att(a3,a35):-0.1.
att(a6,a15):-0.14.
att(a6,a17):-0.43.
att(a6,a34):-0.9.
att(a6,a35):-0.62.
att(a6,a36):-0.39.
att(a20,a25):-0.82.
att(a20,a35):-0.28.
att(a22,a23):-0.58.
att(a22,a34):-0.67.
att(a35,a40):-0.74.
att(a35,a45):-0.36.
att(a35,a49):-0.98.
att(a4,a5):-0.29.
att(a4,a10):-0.13.
att(a4,a13):-0.85.
att(a4,a31):-0.2.
att(a4,a32):-0.83.
att(a4,a35):-0.74.
att(a4,a49):-0.14.
att(a10,a24):-0.57.
att(a10,a27):-0.32.
att(a10,a43):-0.82.
att(a13,a21):-0.61.
att(a13,a34):-0.63.
att(a13,a45):-0.85.
att(a31,a35):-0.56.
att(a31,a39):-0.5.
att(a32,a37):-0.65.
att(a32,a38):-0.47.
att(a32,a42):-0.99.
att(a17,a23):-0.85.
att(a17,a28):-0.44.
att(a17,a39):-0.78.
att(a23,a31):-0.62.
att(a23,a33):-0.17.
att(a23,a34):-0.65.

# number of nodes = 50
# number of edges = 74
