arg(a0).
arg(a28).
arg(a1).
arg(a7).
arg(a18).
arg(a19).
arg(a20).
arg(a34).
arg(a42).
arg(a45).
arg(a46).
arg(a2).
arg(a16).
arg(a25).
arg(a47).
arg(a3).
arg(a21).
arg(a24).
arg(a37).
arg(a4).
arg(a29).
arg(a5).
arg(a8).
arg(a27).
arg(a36).
arg(a38).
arg(a6).
arg(a9).
arg(a15).
arg(a49).
arg(a13).
arg(a30).
arg(a33).
arg(a40).
arg(a10).
arg(a44).
arg(a48).
arg(a11).
arg(a22).
arg(a26).
arg(a31).
arg(a39).
arg(a17).
arg(a12).
arg(a41).
arg(a14).
arg(a32).
arg(a35).
arg(a23).
arg(a43).

att(a0,a28):-0.82.
att(a28,a33):-0.96.
att(a28,a49):-0.24.
att(a1,a7):-0.34.
att(a1,a18):-0.78.
att(a1,a19):-0.72.
att(a1,a20):-0.5.
att(a1,a28):-0.55.
att(a1,a34):-0.86.
att(a1,a42):-0.99.
att(a1,a45):-0.56.
att(a1,a46):-0.93.
att(a7,a13):-0.27.
att(a7,a30):-0.24.
att(a7,a33):-0.19.
att(a7,a40):-0.87.
att(a18,a22):-0.47.
att(a18,a24):-0.57.
att(a18,a28):-0.62.
att(a18,a30):-0.34.
att(a18,a42):-0.19.
att(a18,a45):-0.95.
att(a18,a47):-0.43.
att(a18,a49):-0.61.
att(a19,a32):-0.91.
att(a19,a37):-0.37.
att(a34,a42):-0.12.
att(a34,a48):-0.91.
att(a34,a49):-0.84.
att(a45,a46):-0.13.
att(a46,a48):-0.54.
att(a2,a7):-0.18.
att(a2,a16):-0.69.
att(a2,a25):-0.95.
att(a2,a34):-0.41.
att(a2,a47):-0.45.
att(a16,a17):-0.16.
att(a16,a20):-0.75.
att(a16,a29):-0.33.
att(a16,a32):-0.64.
att(a16,a38):-0.33.
att(a16,a48):-0.17.
att(a25,a28):-0.24.
att(a25,a31):-0.11.
att(a25,a42):-0.93.
att(a25,a46):-0.33.
att(a47,a48):-0.47.
att(a3,a18):-0.31.
att(a3,a21):-0.39.
att(a3,a24):-0.34.
att(a3,a37):-0.34.
att(a3,a46):-1.0.
att(a21,a22):-0.42.
att(a21,a29):-0.71.
att(a21,a47):-0.15.
att(a24,a25):-0.74.
att(a24,a30):-0.56.
att(a24,a39):-0.47.
att(a4,a19):-0.49.
att(a4,a29):-0.49.
att(a4,a34):-0.96.
att(a29,a39):-0.55.
att(a29,a40):-0.83.
att(a5,a8):-0.4.
att(a5,a18):-0.14.
att(a5,a21):-0.59.
att(a5,a27):-0.87.
att(a5,a36):-0.93.
att(a5,a38):-0.15.
att(a8,a10):-0.19.
att(a8,a27):-0.59.
att(a8,a44):-0.65.
att(a8,a46):-0.41.
att(a8,a48):-0.76.

# number of nodes = 50
# number of edges = 74
