arg(a0).
arg(a4).
arg(a1).
arg(a17).
arg(a26).
arg(a34).
arg(a37).
arg(a2).
arg(a3).
arg(a14).
arg(a48).
arg(a49).
arg(a22).
arg(a24).
arg(a33).
arg(a38).
arg(a7).
arg(a10).
arg(a12).
arg(a13).
arg(a21).
arg(a39).
arg(a41).
arg(a45).
arg(a5).
arg(a25).
arg(a6).
arg(a36).
arg(a43).
arg(a28).
arg(a30).
arg(a47).
arg(a8).
arg(a35).
arg(a44).
arg(a11).
arg(a16).
arg(a19).
arg(a23).
arg(a29).
arg(a20).
arg(a27).
arg(a15).
arg(a32).
arg(a18).
arg(a31).
arg(a42).
arg(a46).
arg(a40).

att(a0,a4):-0.72.
att(a4,a7):-0.95.
att(a4,a10):-0.78.
att(a4,a12):-0.9.
att(a4,a13):-0.74.
att(a4,a17):-0.89.
att(a4,a21):-0.5.
att(a4,a39):-0.37.
att(a4,a41):-0.16.
att(a4,a45):-0.75.
att(a1,a17):-0.43.
att(a1,a26):-0.67.
att(a1,a34):-0.52.
att(a1,a37):-0.88.
att(a17,a30):-0.28.
att(a17,a36):-0.99.
att(a17,a39):-0.64.
att(a26,a31):-0.72.
att(a34,a40):-0.58.
att(a34,a41):-0.91.
att(a37,a44):-0.71.
att(a2,a3):-0.22.
att(a2,a4):-0.27.
att(a2,a14):-0.53.
att(a2,a37):-0.22.
att(a2,a48):-0.96.
att(a2,a49):-0.72.
att(a3,a22):-0.49.
att(a3,a24):-0.28.
att(a3,a26):-0.75.
att(a3,a33):-0.47.
att(a3,a38):-0.41.
att(a14,a17):-0.74.
att(a14,a20):-0.33.
att(a14,a27):-0.8.
att(a14,a28):-0.6.
att(a14,a39):-0.26.
att(a22,a26):-0.6.
att(a22,a31):-0.43.
att(a22,a41):-0.15.
att(a22,a44):-0.2.
att(a24,a37):-0.16.
att(a38,a40):-0.66.
att(a38,a47):-0.72.
att(a7,a13):-0.69.
att(a7,a28):-0.37.
att(a7,a30):-0.69.
att(a7,a34):-0.53.
att(a7,a47):-0.21.
att(a7,a49):-0.5.
att(a10,a44):-0.32.
att(a10,a47):-0.47.
att(a12,a14):-0.48.
att(a12,a19):-0.62.
att(a12,a23):-0.51.
att(a12,a26):-0.65.
att(a12,a44):-0.83.
att(a13,a29):-0.9.
att(a21,a23):-0.84.
att(a41,a48):-0.43.
att(a5,a17):-0.28.
att(a5,a22):-0.49.
att(a5,a25):-0.32.
att(a5,a39):-0.42.
att(a5,a49):-0.52.
att(a25,a34):-0.56.
att(a25,a42):-0.94.
att(a25,a45):-0.83.
att(a6,a17):-0.88.
att(a6,a36):-0.36.
att(a6,a39):-0.97.
att(a6,a43):-0.41.
att(a6,a49):-0.76.
att(a36,a41):-0.77.

# number of nodes = 49
# number of edges = 74
