arg(a0).
arg(a28).
arg(a1).
arg(a11).
arg(a16).
arg(a20).
arg(a36).
arg(a40).
arg(a2).
arg(a3).
arg(a4).
arg(a14).
arg(a24).
arg(a32).
arg(a47).
arg(a15).
arg(a19).
arg(a34).
arg(a42).
arg(a18).
arg(a22).
arg(a5).
arg(a6).
arg(a17).
arg(a45).
arg(a7).
arg(a8).
arg(a21).
arg(a23).
arg(a38).
arg(a39).
arg(a43).
arg(a9).
arg(a25).
arg(a10).
arg(a12).
arg(a46).
arg(a49).
arg(a13).
arg(a41).
arg(a27).
arg(a37).
arg(a26).
arg(a31).
arg(a33).
arg(a30).
arg(a29).
arg(a48).
arg(a44).
arg(a35).

att(a0,a28):-0.68.
att(a28,a29):-0.9.
att(a28,a42):-0.2.
att(a1,a11):-0.47.
att(a1,a16):-0.12.
att(a1,a20):-0.17.
att(a1,a36):-0.96.
att(a1,a40):-0.92.
att(a11,a18):-0.64.
att(a11,a20):-0.21.
att(a16,a27):-0.46.
att(a16,a37):-0.76.
att(a20,a21):-0.67.
att(a20,a31):-0.12.
att(a20,a45):-0.56.
att(a20,a46):-0.65.
att(a20,a47):-0.42.
att(a36,a48):-0.61.
att(a2,a3):-0.64.
att(a2,a4):-0.8.
att(a2,a14):-0.41.
att(a2,a24):-0.16.
att(a2,a32):-0.39.
att(a2,a40):-0.47.
att(a2,a47):-0.78.
att(a3,a15):-0.87.
att(a3,a19):-0.39.
att(a3,a34):-0.78.
att(a3,a42):-0.92.
att(a4,a11):-0.33.
att(a4,a18):-0.31.
att(a4,a22):-0.24.
att(a4,a24):-0.88.
att(a14,a15):-0.85.
att(a14,a22):-1.0.
att(a24,a28):-0.22.
att(a24,a39):-0.4.
att(a24,a41):-0.73.
att(a24,a48):-0.11.
att(a32,a37):-0.33.
att(a32,a40):-0.42.
att(a32,a48):-0.27.
att(a15,a24):-0.51.
att(a15,a28):-0.23.
att(a15,a41):-0.26.
att(a19,a23):-0.11.
att(a19,a25):-0.47.
att(a19,a27):-0.25.
att(a19,a31):-0.47.
att(a19,a33):-0.21.
att(a19,a36):-0.52.
att(a19,a40):-0.99.
att(a19,a42):-0.28.
att(a34,a39):-0.86.
att(a42,a48):-0.81.
att(a18,a39):-0.7.
att(a22,a24):-0.2.
att(a22,a30):-0.38.
att(a22,a39):-0.51.
att(a22,a49):-0.59.
att(a5,a6):-0.16.
att(a5,a17):-0.8.
att(a5,a20):-1.0.
att(a5,a45):-0.16.
att(a6,a15):-0.86.
att(a17,a26):-0.25.
att(a17,a43):-0.11.
att(a7,a8):-0.87.
att(a7,a21):-0.57.
att(a7,a23):-0.75.
att(a7,a34):-0.34.
att(a7,a38):-0.47.
att(a7,a39):-1.0.
att(a8,a17):-0.42.

# number of nodes = 50
# number of edges = 74
