arg(a0).
arg(a13).
arg(a1).
arg(a3).
arg(a8).
arg(a24).
arg(a41).
arg(a44).
arg(a2).
arg(a18).
arg(a19).
arg(a31).
arg(a32).
arg(a33).
arg(a36).
arg(a46).
arg(a47).
arg(a48).
arg(a49).
arg(a5).
arg(a7).
arg(a4).
arg(a6).
arg(a11).
arg(a27).
arg(a40).
arg(a42).
arg(a9).
arg(a21).
arg(a22).
arg(a29).
arg(a17).
arg(a25).
arg(a28).
arg(a10).
arg(a14).
arg(a12).
arg(a16).
arg(a20).
arg(a38).
arg(a23).
arg(a35).
arg(a30).
arg(a45).
arg(a15).
arg(a39).
arg(a26).
arg(a34).
arg(a37).
arg(a43).

att(a0,a13):-0.93.
att(a13,a23):-0.95.
att(a13,a25):-0.55.
att(a13,a28):-0.94.
att(a13,a35):-0.18.
att(a13,a36):-0.53.
att(a13,a49):-0.6.
att(a1,a3):-0.36.
att(a1,a8):-0.47.
att(a1,a24):-0.84.
att(a1,a41):-0.69.
att(a1,a44):-0.72.
att(a3,a5):-0.96.
att(a3,a7):-0.37.
att(a3,a36):-0.63.
att(a8,a17):-0.16.
att(a8,a25):-0.24.
att(a8,a28):-0.28.
att(a8,a40):-0.7.
att(a8,a44):-0.73.
att(a8,a46):-0.98.
att(a24,a33):-0.54.
att(a24,a42):-0.47.
att(a2,a18):-0.64.
att(a2,a19):-0.71.
att(a2,a31):-0.24.
att(a2,a32):-0.5.
att(a2,a33):-0.74.
att(a2,a36):-0.32.
att(a2,a46):-0.48.
att(a2,a47):-0.14.
att(a2,a48):-0.97.
att(a2,a49):-0.9.
att(a18,a49):-0.73.
att(a19,a21):-0.35.
att(a31,a43):-0.86.
att(a31,a46):-0.67.
att(a32,a33):-0.62.
att(a32,a36):-0.77.
att(a32,a37):-0.49.
att(a32,a39):-0.88.
att(a47,a49):-0.57.
att(a5,a9):-0.11.
att(a5,a21):-0.73.
att(a5,a22):-0.42.
att(a5,a27):-0.5.
att(a5,a29):-0.88.
att(a5,a31):-0.99.
att(a5,a32):-0.84.
att(a7,a49):-0.66.
att(a4,a6):-0.84.
att(a4,a11):-0.38.
att(a4,a27):-0.97.
att(a4,a40):-0.12.
att(a4,a42):-0.33.
att(a6,a8):-0.12.
att(a6,a46):-0.42.
att(a6,a48):-0.81.
att(a11,a12):-0.94.
att(a11,a16):-0.16.
att(a11,a22):-0.15.
att(a11,a31):-0.48.
att(a11,a46):-0.82.
att(a27,a36):-0.93.
att(a27,a40):-0.99.
att(a27,a43):-0.79.
att(a27,a49):-0.41.
att(a40,a44):-0.86.
att(a40,a45):-0.14.
att(a42,a49):-0.63.
att(a9,a25):-0.13.
att(a9,a27):-0.62.
att(a9,a48):-0.28.
att(a21,a25):-0.55.

# number of nodes = 50
# number of edges = 74
