arg(a0).
arg(a38).
arg(a1).
arg(a10).
arg(a28).
arg(a30).
arg(a39).
arg(a45).
arg(a2).
arg(a36).
arg(a44).
arg(a48).
arg(a3).
arg(a5).
arg(a17).
arg(a24).
arg(a27).
arg(a46).
arg(a4).
arg(a12).
arg(a49).
arg(a6).
arg(a9).
arg(a20).
arg(a42).
arg(a32).
arg(a33).
arg(a35).
arg(a43).
arg(a7).
arg(a14).
arg(a23).
arg(a8).
arg(a21).
arg(a40).
arg(a37).
arg(a11).
arg(a31).
arg(a15).
arg(a26).
arg(a29).
arg(a13).
arg(a18).
arg(a25).
arg(a16).
arg(a19).
arg(a22).
arg(a41).
arg(a34).
arg(a47).

att(a0,a38):-0.98.
att(a38,a40):-0.58.
att(a38,a41):-0.63.
att(a1,a10):-0.82.
att(a1,a28):-1.0.
att(a1,a30):-0.72.
att(a1,a39):-0.55.
att(a1,a45):-0.38.
att(a10,a12):-0.34.
att(a10,a28):-0.66.
att(a10,a30):-0.68.
att(a10,a37):-0.34.
att(a10,a49):-0.89.
att(a28,a31):-0.17.
att(a30,a35):-0.31.
att(a39,a43):-0.19.
att(a39,a49):-0.86.
att(a2,a30):-0.15.
att(a2,a36):-0.29.
att(a2,a38):-0.52.
att(a2,a39):-0.2.
att(a2,a44):-0.8.
att(a2,a48):-0.8.
att(a36,a41):-0.3.
att(a36,a46):-0.57.
att(a3,a5):-0.95.
att(a3,a17):-0.19.
att(a3,a24):-0.11.
att(a3,a27):-0.12.
att(a3,a30):-0.22.
att(a3,a46):-0.33.
att(a3,a48):-0.66.
att(a5,a6):-0.56.
att(a5,a9):-0.72.
att(a5,a12):-0.13.
att(a5,a20):-0.33.
att(a5,a42):-0.35.
att(a5,a45):-0.13.
att(a17,a46):-0.56.
att(a24,a45):-0.33.
att(a27,a45):-0.84.
att(a4,a12):-0.77.
att(a4,a28):-0.47.
att(a4,a46):-0.81.
att(a4,a49):-0.28.
att(a12,a14):-0.85.
att(a12,a15):-0.72.
att(a12,a26):-0.62.
att(a12,a29):-0.37.
att(a12,a32):-0.67.
att(a12,a36):-0.39.
att(a12,a43):-0.36.
att(a12,a46):-0.46.
att(a6,a17):-0.49.
att(a6,a30):-0.46.
att(a6,a32):-0.91.
att(a6,a33):-0.82.
att(a6,a35):-0.26.
att(a6,a43):-0.98.
att(a9,a40):-0.9.
att(a9,a42):-0.85.
att(a9,a49):-0.54.
att(a20,a48):-0.42.
att(a42,a44):-0.16.
att(a32,a38):-0.13.
att(a32,a46):-0.47.
att(a32,a47):-0.84.
att(a43,a49):-0.32.
att(a7,a12):-0.89.
att(a7,a14):-0.53.
att(a7,a23):-0.2.
att(a7,a24):-0.18.
att(a14,a38):-0.65.
att(a14,a40):-0.55.

# number of nodes = 50
# number of edges = 74
