arg(a0).
arg(a13).
arg(a1).
arg(a14).
arg(a17).
arg(a21).
arg(a33).
arg(a40).
arg(a2).
arg(a6).
arg(a7).
arg(a10).
arg(a3).
arg(a5).
arg(a25).
arg(a27).
arg(a44).
arg(a4).
arg(a45).
arg(a34).
arg(a18).
arg(a19).
arg(a39).
arg(a11).
arg(a32).
arg(a36).
arg(a48).
arg(a8).
arg(a38).
arg(a9).
arg(a47).
arg(a20).
arg(a29).
arg(a42).
arg(a12).
arg(a28).
arg(a16).
arg(a22).
arg(a41).
arg(a46).
arg(a15).
arg(a35).
arg(a49).
arg(a26).
arg(a24).
arg(a30).
arg(a37).
arg(a43).
arg(a23).
arg(a31).

att(a0,a13):-0.86.
att(a13,a17):-0.86.
att(a1,a14):-0.79.
att(a1,a17):-0.22.
att(a1,a21):-0.31.
att(a1,a33):-0.37.
att(a1,a40):-0.6.
att(a14,a16):-0.26.
att(a14,a19):-0.69.
att(a14,a22):-0.34.
att(a14,a28):-0.82.
att(a14,a41):-0.63.
att(a14,a46):-0.55.
att(a14,a48):-0.28.
att(a17,a22):-0.52.
att(a17,a39):-0.64.
att(a17,a47):-0.88.
att(a17,a48):-0.71.
att(a21,a24):-0.84.
att(a21,a30):-0.9.
att(a21,a37):-0.49.
att(a21,a38):-0.66.
att(a21,a43):-0.66.
att(a33,a35):-0.84.
att(a33,a48):-0.21.
att(a2,a6):-0.5.
att(a2,a7):-0.45.
att(a2,a10):-0.54.
att(a2,a13):-0.7.
att(a2,a17):-0.1.
att(a6,a18):-0.91.
att(a6,a19):-0.15.
att(a6,a33):-0.79.
att(a6,a39):-0.79.
att(a6,a40):-0.17.
att(a7,a11):-0.83.
att(a7,a32):-0.55.
att(a7,a36):-0.33.
att(a7,a44):-0.58.
att(a7,a48):-0.29.
att(a10,a20):-0.71.
att(a10,a25):-0.34.
att(a10,a29):-0.23.
att(a10,a34):-1.0.
att(a10,a42):-0.8.
att(a3,a5):-0.19.
att(a3,a21):-0.25.
att(a3,a25):-0.71.
att(a3,a27):-0.24.
att(a3,a40):-0.66.
att(a3,a44):-0.8.
att(a5,a6):-0.11.
att(a5,a13):-0.42.
att(a5,a34):-0.65.
att(a25,a31):-0.25.
att(a25,a32):-0.43.
att(a25,a37):-0.64.
att(a25,a38):-0.43.
att(a27,a28):-0.88.
att(a27,a30):-0.72.
att(a27,a35):-0.86.
att(a27,a44):-0.76.
att(a27,a46):-0.99.
att(a27,a49):-0.71.
att(a4,a14):-0.11.
att(a4,a17):-0.45.
att(a4,a25):-0.9.
att(a4,a27):-0.93.
att(a4,a45):-0.53.
att(a45,a46):-0.36.
att(a34,a40):-0.4.
att(a34,a42):-0.22.
att(a34,a43):-0.54.
att(a34,a46):-0.61.

# number of nodes = 50
# number of edges = 74
