arg(a0).
arg(a47).
arg(a1).
arg(a24).
arg(a48).
arg(a2).
arg(a16).
arg(a22).
arg(a33).
arg(a3).
arg(a4).
arg(a35).
arg(a39).
arg(a6).
arg(a13).
arg(a29).
arg(a40).
arg(a5).
arg(a7).
arg(a12).
arg(a25).
arg(a44).
arg(a34).
arg(a41).
arg(a45).
arg(a27).
arg(a42).
arg(a8).
arg(a30).
arg(a9).
arg(a26).
arg(a28).
arg(a10).
arg(a11).
arg(a37).
arg(a19).
arg(a36).
arg(a21).
arg(a46).
arg(a14).
arg(a15).
arg(a17).
arg(a49).
arg(a18).
arg(a20).
arg(a32).
arg(a38).
arg(a31).
arg(a43).
arg(a23).

att(a0,a47):-0.74.
att(a47,a48):-0.69.
att(a1,a24):-0.12.
att(a1,a48):-0.54.
att(a24,a47):-0.64.
att(a24,a49):-0.24.
att(a2,a16):-0.99.
att(a2,a22):-0.29.
att(a2,a33):-0.73.
att(a2,a47):-0.49.
att(a16,a19):-0.78.
att(a16,a20):-0.82.
att(a16,a32):-0.92.
att(a16,a42):-0.27.
att(a22,a23):-0.5.
att(a22,a27):-0.49.
att(a22,a33):-0.22.
att(a22,a40):-0.68.
att(a3,a4):-0.1.
att(a3,a35):-0.53.
att(a3,a39):-0.64.
att(a4,a6):-0.74.
att(a4,a13):-0.44.
att(a4,a16):-0.59.
att(a4,a29):-0.28.
att(a4,a40):-0.36.
att(a35,a48):-0.58.
att(a39,a41):-0.4.
att(a39,a49):-0.29.
att(a6,a7):-0.94.
att(a6,a34):-0.6.
att(a6,a35):-0.97.
att(a6,a41):-0.69.
att(a6,a45):-0.31.
att(a13,a14):-0.96.
att(a13,a15):-0.53.
att(a13,a17):-0.47.
att(a13,a27):-0.84.
att(a13,a33):-0.79.
att(a13,a41):-0.25.
att(a13,a49):-0.53.
att(a29,a30):-0.99.
att(a29,a41):-0.76.
att(a29,a48):-0.9.
att(a5,a7):-0.67.
att(a5,a12):-0.25.
att(a5,a25):-0.43.
att(a5,a39):-0.61.
att(a5,a44):-0.2.
att(a7,a16):-0.71.
att(a7,a22):-0.15.
att(a7,a27):-0.42.
att(a7,a42):-0.77.
att(a7,a47):-0.17.
att(a12,a13):-0.18.
att(a12,a21):-0.26.
att(a12,a26):-0.25.
att(a12,a33):-0.58.
att(a12,a39):-0.89.
att(a12,a46):-0.99.
att(a25,a36):-0.84.
att(a34,a39):-0.65.
att(a34,a41):-0.88.
att(a34,a46):-0.14.
att(a41,a42):-0.61.
att(a27,a43):-0.55.
att(a27,a44):-0.28.
att(a42,a44):-0.78.
att(a42,a46):-0.13.
att(a42,a47):-0.7.
att(a42,a48):-0.17.
att(a8,a30):-0.35.
att(a8,a40):-0.81.
att(a8,a47):-0.12.

# number of nodes = 50
# number of edges = 74
