arg(a0).
arg(a10).
arg(a1).
arg(a20).
arg(a26).
arg(a41).
arg(a2).
arg(a13).
arg(a37).
arg(a39).
arg(a48).
arg(a3).
arg(a5).
arg(a6).
arg(a8).
arg(a11).
arg(a16).
arg(a21).
arg(a32).
arg(a44).
arg(a45).
arg(a4).
arg(a24).
arg(a28).
arg(a42).
arg(a23).
arg(a30).
arg(a33).
arg(a35).
arg(a7).
arg(a9).
arg(a31).
arg(a43).
arg(a34).
arg(a47).
arg(a12).
arg(a25).
arg(a49).
arg(a14).
arg(a19).
arg(a15).
arg(a18).
arg(a36).
arg(a17).
arg(a22).
arg(a27).
arg(a38).
arg(a40).
arg(a46).

att(a0,a10):-0.61.
att(a10,a20):-0.21.
att(a10,a30):-0.17.
att(a10,a34):-0.46.
att(a10,a35):-0.7.
att(a10,a41):-0.93.
att(a10,a47):-0.88.
att(a1,a20):-0.13.
att(a1,a26):-0.88.
att(a1,a41):-0.99.
att(a20,a23):-0.3.
att(a20,a24):-0.94.
att(a20,a31):-0.71.
att(a20,a32):-0.22.
att(a26,a34):-0.59.
att(a26,a42):-0.95.
att(a26,a49):-0.54.
att(a2,a13):-0.65.
att(a2,a37):-0.92.
att(a2,a39):-0.36.
att(a2,a48):-0.9.
att(a13,a14):-0.17.
att(a13,a19):-0.81.
att(a13,a20):-0.81.
att(a13,a32):-0.39.
att(a37,a49):-0.65.
att(a3,a5):-0.13.
att(a3,a6):-0.64.
att(a3,a8):-0.15.
att(a3,a11):-0.73.
att(a3,a16):-0.81.
att(a3,a21):-0.4.
att(a3,a26):-0.41.
att(a3,a32):-0.96.
att(a3,a39):-0.35.
att(a3,a44):-0.46.
att(a3,a45):-0.75.
att(a5,a23):-0.19.
att(a5,a28):-0.63.
att(a5,a30):-0.41.
att(a5,a32):-0.48.
att(a5,a33):-0.29.
att(a5,a45):-0.33.
att(a6,a21):-0.35.
att(a6,a35):-0.18.
att(a8,a32):-0.61.
att(a16,a36):-0.9.
att(a16,a39):-0.88.
att(a21,a30):-0.69.
att(a21,a47):-0.65.
att(a32,a39):-0.17.
att(a44,a46):-0.15.
att(a4,a24):-0.4.
att(a4,a28):-0.55.
att(a4,a42):-0.36.
att(a24,a41):-0.94.
att(a24,a42):-0.28.
att(a28,a44):-0.21.
att(a23,a31):-0.81.
att(a23,a45):-0.13.
att(a35,a42):-0.9.
att(a7,a13):-0.22.
att(a7,a48):-0.21.
att(a9,a21):-0.73.
att(a9,a31):-0.68.
att(a9,a39):-0.6.
att(a9,a42):-0.26.
att(a9,a43):-0.62.
att(a43,a46):-0.49.
att(a34,a48):-0.96.

# number of nodes = 49
# number of edges = 70
