arg(a0).
arg(a45).
arg(a1).
arg(a2).
arg(a21).
arg(a26).
arg(a47).
arg(a13).
arg(a29).
arg(a31).
arg(a37).
arg(a40).
arg(a44).
arg(a3).
arg(a14).
arg(a25).
arg(a34).
arg(a4).
arg(a23).
arg(a24).
arg(a33).
arg(a5).
arg(a16).
arg(a22).
arg(a32).
arg(a35).
arg(a41).
arg(a6).
arg(a15).
arg(a20).
arg(a36).
arg(a7).
arg(a10).
arg(a8).
arg(a12).
arg(a9).
arg(a17).
arg(a30).
arg(a39).
arg(a46).
arg(a11).
arg(a48).
arg(a18).
arg(a28).
arg(a42).
arg(a38).
arg(a19).
arg(a43).
arg(a49).
arg(a27).

att(a0,a45):-0.46.
att(a45,a47):-0.58.
att(a1,a2):-0.38.
att(a1,a21):-0.43.
att(a1,a26):-0.46.
att(a1,a47):-0.11.
att(a2,a13):-0.53.
att(a2,a29):-0.12.
att(a2,a31):-0.35.
att(a2,a37):-0.74.
att(a2,a40):-0.69.
att(a2,a44):-0.2.
att(a21,a24):-0.29.
att(a21,a34):-0.95.
att(a21,a36):-0.5.
att(a21,a38):-0.22.
att(a21,a44):-0.34.
att(a26,a34):-0.9.
att(a26,a37):-0.16.
att(a13,a28):-0.16.
att(a13,a32):-0.75.
att(a13,a34):-0.3.
att(a13,a45):-0.63.
att(a13,a47):-0.21.
att(a29,a47):-0.46.
att(a31,a37):-0.71.
att(a31,a41):-0.17.
att(a37,a39):-0.29.
att(a37,a46):-0.11.
att(a40,a41):-0.38.
att(a44,a49):-0.31.
att(a3,a14):-0.86.
att(a3,a25):-0.48.
att(a3,a34):-0.67.
att(a14,a21):-0.77.
att(a14,a24):-0.81.
att(a14,a25):-0.19.
att(a14,a28):-0.93.
att(a14,a32):-0.94.
att(a14,a37):-0.91.
att(a14,a38):-0.71.
att(a14,a42):-0.58.
att(a25,a34):-0.46.
att(a34,a42):-0.87.
att(a4,a23):-0.92.
att(a4,a24):-0.83.
att(a4,a33):-0.76.
att(a4,a45):-0.4.
att(a23,a28):-0.38.
att(a23,a29):-0.54.
att(a23,a47):-0.23.
att(a23,a49):-0.26.
att(a24,a30):-0.53.
att(a24,a39):-0.23.
att(a33,a34):-0.3.
att(a33,a39):-0.52.
att(a33,a42):-0.48.
att(a33,a44):-0.5.
att(a33,a47):-0.58.
att(a5,a16):-0.5.
att(a5,a22):-0.12.
att(a5,a32):-0.54.
att(a5,a35):-0.18.
att(a5,a41):-0.89.
att(a16,a24):-0.9.
att(a16,a43):-0.9.
att(a16,a49):-0.13.
att(a22,a46):-0.73.
att(a22,a48):-0.42.
att(a32,a47):-0.17.

# number of nodes = 50
# number of edges = 70
