arg(a0).
arg(a37).
arg(a1).
arg(a13).
arg(a15).
arg(a17).
arg(a21).
arg(a28).
arg(a2).
arg(a16).
arg(a34).
arg(a40).
arg(a3).
arg(a11).
arg(a27).
arg(a46).
arg(a4).
arg(a49).
arg(a5).
arg(a9).
arg(a12).
arg(a25).
arg(a33).
arg(a43).
arg(a6).
arg(a30).
arg(a39).
arg(a7).
arg(a35).
arg(a8).
arg(a22).
arg(a24).
arg(a38).
arg(a41).
arg(a10).
arg(a20).
arg(a32).
arg(a42).
arg(a14).
arg(a31).
arg(a26).
arg(a36).
arg(a19).
arg(a47).
arg(a18).
arg(a44).
arg(a29).
arg(a23).
arg(a48).
arg(a45).

att(a0,a37):-0.6.
att(a1,a13):-0.13.
att(a1,a15):-0.37.
att(a1,a17):-0.18.
att(a1,a21):-0.62.
att(a1,a28):-0.21.
att(a13,a35):-0.85.
att(a15,a26):-0.39.
att(a15,a32):-0.83.
att(a15,a36):-0.95.
att(a15,a38):-0.54.
att(a17,a18):-0.58.
att(a17,a31):-0.69.
att(a17,a33):-0.55.
att(a17,a36):-0.67.
att(a17,a43):-0.41.
att(a21,a40):-0.82.
att(a28,a47):-0.47.
att(a2,a15):-0.12.
att(a2,a16):-0.17.
att(a2,a34):-0.28.
att(a2,a37):-0.84.
att(a2,a40):-0.44.
att(a16,a19):-0.7.
att(a16,a34):-0.8.
att(a16,a39):-0.36.
att(a16,a40):-0.95.
att(a16,a47):-0.78.
att(a34,a46):-0.75.
att(a40,a45):-0.84.
att(a3,a11):-0.56.
att(a3,a15):-0.34.
att(a3,a21):-0.76.
att(a3,a27):-0.23.
att(a3,a46):-0.43.
att(a11,a32):-0.28.
att(a27,a42):-0.38.
att(a46,a48):-0.97.
att(a4,a21):-0.41.
att(a4,a49):-0.44.
att(a5,a9):-0.5.
att(a5,a12):-0.64.
att(a5,a21):-0.52.
att(a5,a25):-0.29.
att(a5,a33):-0.59.
att(a5,a40):-0.27.
att(a5,a43):-0.36.
att(a9,a22):-0.43.
att(a9,a25):-0.63.
att(a9,a46):-0.9.
att(a12,a15):-0.62.
att(a12,a28):-0.26.
att(a12,a42):-0.9.
att(a25,a28):-0.3.
att(a25,a35):-0.52.
att(a25,a48):-0.25.
att(a33,a42):-0.65.
att(a33,a43):-0.28.
att(a33,a44):-0.79.
att(a33,a45):-0.82.
att(a33,a49):-0.12.
att(a6,a12):-0.13.
att(a6,a15):-0.64.
att(a6,a30):-0.72.
att(a6,a37):-0.22.
att(a6,a39):-0.4.
att(a6,a40):-0.87.
att(a30,a43):-0.49.
att(a30,a45):-0.47.
att(a39,a40):-0.54.

# number of nodes = 50
# number of edges = 70
