arg(a0).
arg(a42).
arg(a1).
arg(a13).
arg(a14).
arg(a27).
arg(a29).
arg(a34).
arg(a39).
arg(a2).
arg(a12).
arg(a15).
arg(a31).
arg(a3).
arg(a40).
arg(a4).
arg(a19).
arg(a20).
arg(a37).
arg(a5).
arg(a41).
arg(a6).
arg(a9).
arg(a22).
arg(a26).
arg(a7).
arg(a23).
arg(a28).
arg(a36).
arg(a38).
arg(a8).
arg(a24).
arg(a25).
arg(a35).
arg(a17).
arg(a47).
arg(a10).
arg(a11).
arg(a46).
arg(a48).
arg(a33).
arg(a44).
arg(a16).
arg(a18).
arg(a21).
arg(a32).
arg(a45).
arg(a49).
arg(a30).

att(a0,a42):-0.32.
att(a42,a48):-0.39.
att(a42,a49):-0.29.
att(a1,a13):-0.2.
att(a1,a14):-0.76.
att(a1,a27):-0.89.
att(a1,a29):-0.43.
att(a1,a34):-0.52.
att(a1,a39):-0.93.
att(a13,a33):-0.85.
att(a13,a37):-0.71.
att(a13,a44):-0.3.
att(a13,a47):-0.38.
att(a14,a16):-0.41.
att(a14,a18):-0.66.
att(a14,a21):-0.13.
att(a14,a23):-0.34.
att(a14,a34):-0.8.
att(a14,a39):-0.74.
att(a14,a48):-0.43.
att(a27,a41):-0.69.
att(a27,a47):-0.99.
att(a29,a36):-0.46.
att(a29,a49):-0.73.
att(a2,a12):-1.0.
att(a2,a15):-0.52.
att(a2,a29):-0.47.
att(a2,a31):-0.67.
att(a2,a34):-0.73.
att(a12,a23):-0.8.
att(a12,a26):-0.87.
att(a12,a42):-0.78.
att(a12,a48):-0.16.
att(a15,a19):-0.7.
att(a15,a20):-0.3.
att(a15,a27):-0.12.
att(a15,a34):-0.86.
att(a31,a46):-0.37.
att(a31,a48):-0.54.
att(a3,a40):-0.53.
att(a4,a14):-0.22.
att(a4,a19):-0.87.
att(a4,a20):-0.9.
att(a4,a37):-0.52.
att(a19,a40):-0.67.
att(a19,a44):-0.96.
att(a20,a24):-0.97.
att(a20,a37):-0.36.
att(a20,a42):-0.92.
att(a20,a44):-0.52.
att(a20,a46):-0.59.
att(a37,a39):-0.15.
att(a37,a40):-0.45.
att(a5,a41):-0.97.
att(a41,a48):-0.36.
att(a41,a49):-0.33.
att(a6,a9):-0.79.
att(a6,a20):-0.27.
att(a6,a22):-0.7.
att(a6,a26):-0.83.
att(a6,a40):-0.73.
att(a9,a12):-0.88.
att(a9,a13):-0.68.
att(a9,a17):-1.0.
att(a9,a24):-0.13.
att(a9,a47):-0.22.
att(a26,a32):-0.92.
att(a26,a33):-0.81.
att(a26,a34):-0.39.
att(a7,a19):-0.94.

# number of nodes = 49
# number of edges = 70
