arg(a0).
arg(a38).
arg(a1).
arg(a37).
arg(a45).
arg(a2).
arg(a14).
arg(a27).
arg(a35).
arg(a3).
arg(a10).
arg(a12).
arg(a34).
arg(a4).
arg(a24).
arg(a31).
arg(a46).
arg(a5).
arg(a16).
arg(a25).
arg(a40).
arg(a6).
arg(a11).
arg(a13).
arg(a28).
arg(a36).
arg(a7).
arg(a18).
arg(a22).
arg(a47).
arg(a8).
arg(a9).
arg(a26).
arg(a41).
arg(a43).
arg(a23).
arg(a33).
arg(a48).
arg(a21).
arg(a30).
arg(a32).
arg(a39).
arg(a15).
arg(a42).
arg(a44).
arg(a17).
arg(a20).
arg(a49).
arg(a19).
arg(a29).

att(a0,a38):-0.92.
att(a38,a39):-0.5.
att(a1,a37):-0.9.
att(a1,a45):-0.69.
att(a37,a40):-0.54.
att(a45,a47):-0.61.
att(a2,a14):-0.51.
att(a2,a27):-0.96.
att(a2,a35):-0.84.
att(a14,a18):-0.66.
att(a14,a21):-0.22.
att(a14,a24):-0.81.
att(a14,a26):-0.73.
att(a14,a32):-0.39.
att(a27,a46):-0.48.
att(a35,a37):-0.84.
att(a3,a10):-0.75.
att(a3,a12):-0.16.
att(a3,a34):-0.66.
att(a3,a35):-0.49.
att(a3,a38):-0.9.
att(a10,a13):-0.76.
att(a10,a23):-0.83.
att(a10,a28):-0.78.
att(a12,a21):-0.38.
att(a12,a23):-0.29.
att(a12,a30):-0.88.
att(a4,a12):-0.41.
att(a4,a24):-0.31.
att(a4,a31):-0.26.
att(a4,a38):-0.31.
att(a4,a46):-0.79.
att(a31,a37):-0.56.
att(a5,a16):-0.65.
att(a5,a25):-0.54.
att(a5,a40):-0.49.
att(a16,a27):-0.33.
att(a16,a42):-0.93.
att(a16,a44):-0.48.
att(a25,a33):-0.12.
att(a25,a47):-0.84.
att(a40,a45):-0.95.
att(a40,a49):-0.83.
att(a6,a11):-0.11.
att(a6,a12):-0.32.
att(a6,a13):-0.82.
att(a6,a27):-0.18.
att(a6,a28):-0.88.
att(a6,a36):-0.77.
att(a6,a46):-0.86.
att(a11,a13):-0.83.
att(a11,a14):-0.24.
att(a11,a33):-0.63.
att(a11,a48):-0.49.
att(a13,a14):-0.89.
att(a13,a32):-0.52.
att(a13,a39):-0.88.
att(a13,a40):-0.27.
att(a13,a48):-0.72.
att(a7,a13):-0.3.
att(a7,a14):-0.2.
att(a7,a18):-0.55.
att(a7,a22):-0.19.
att(a7,a47):-0.76.
att(a18,a22):-0.73.
att(a18,a33):-0.65.
att(a22,a25):-0.56.
att(a22,a32):-0.43.
att(a8,a10):-0.12.
att(a8,a11):-0.11.

# number of nodes = 50
# number of edges = 70
