arg(a0).
arg(a49).
arg(a1).
arg(a14).
arg(a30).
arg(a44).
arg(a2).
arg(a3).
arg(a6).
arg(a9).
arg(a16).
arg(a17).
arg(a23).
arg(a31).
arg(a38).
arg(a21).
arg(a37).
arg(a45).
arg(a4).
arg(a33).
arg(a35).
arg(a40).
arg(a5).
arg(a25).
arg(a13).
arg(a39).
arg(a47).
arg(a7).
arg(a28).
arg(a8).
arg(a32).
arg(a26).
arg(a34).
arg(a10).
arg(a11).
arg(a46).
arg(a15).
arg(a43).
arg(a19).
arg(a18).
arg(a29).
arg(a41).
arg(a20).
arg(a42).
arg(a22).
arg(a24).
arg(a27).
arg(a36).
arg(a48).

att(a0,a49):-0.82.
att(a1,a14):-0.12.
att(a1,a30):-0.29.
att(a1,a44):-0.62.
att(a14,a15):-0.18.
att(a14,a30):-0.19.
att(a14,a37):-0.1.
att(a14,a38):-0.8.
att(a14,a43):-0.26.
att(a14,a44):-0.8.
att(a30,a46):-0.38.
att(a2,a3):-0.48.
att(a2,a6):-0.34.
att(a2,a9):-0.84.
att(a2,a16):-0.4.
att(a2,a17):-0.24.
att(a2,a23):-0.5.
att(a2,a31):-0.87.
att(a2,a38):-0.84.
att(a3,a6):-0.5.
att(a3,a14):-0.16.
att(a3,a21):-0.6.
att(a3,a31):-0.36.
att(a3,a37):-0.4.
att(a3,a45):-0.73.
att(a6,a13):-0.71.
att(a6,a37):-0.25.
att(a6,a39):-0.21.
att(a6,a47):-0.38.
att(a9,a16):-0.25.
att(a9,a17):-0.87.
att(a9,a21):-0.2.
att(a9,a26):-0.23.
att(a9,a34):-0.76.
att(a16,a25):-0.62.
att(a16,a32):-0.94.
att(a17,a26):-0.74.
att(a17,a40):-0.2.
att(a17,a49):-0.49.
att(a23,a26):-0.94.
att(a31,a48):-0.22.
att(a38,a46):-0.82.
att(a21,a23):-0.79.
att(a21,a37):-0.6.
att(a37,a38):-0.3.
att(a37,a45):-0.68.
att(a45,a47):-0.18.
att(a45,a49):-0.58.
att(a4,a9):-0.99.
att(a4,a33):-0.47.
att(a4,a35):-0.96.
att(a4,a40):-0.43.
att(a33,a42):-0.36.
att(a33,a44):-0.33.
att(a35,a49):-0.74.
att(a5,a25):-0.8.
att(a5,a33):-0.62.
att(a25,a32):-0.6.
att(a25,a45):-0.89.
att(a13,a28):-0.67.
att(a13,a30):-0.65.
att(a13,a31):-0.78.
att(a13,a44):-0.53.
att(a7,a28):-0.37.
att(a7,a38):-0.47.
att(a28,a31):-0.63.
att(a8,a32):-0.46.
att(a8,a38):-0.7.
att(a8,a39):-0.64.
att(a8,a49):-0.63.

# number of nodes = 49
# number of edges = 70
