arg(a0).
arg(a9).
arg(a1).
arg(a38).
arg(a47).
arg(a2).
arg(a5).
arg(a42).
arg(a3).
arg(a4).
arg(a6).
arg(a23).
arg(a24).
arg(a43).
arg(a12).
arg(a25).
arg(a34).
arg(a35).
arg(a10).
arg(a21).
arg(a28).
arg(a29).
arg(a30).
arg(a36).
arg(a40).
arg(a7).
arg(a20).
arg(a46).
arg(a8).
arg(a13).
arg(a31).
arg(a16).
arg(a19).
arg(a27).
arg(a44).
arg(a11).
arg(a26).
arg(a37).
arg(a41).
arg(a15).
arg(a14).
arg(a33).
arg(a49).
arg(a45).
arg(a17).
arg(a18).
arg(a48).
arg(a22).
arg(a32).

att(a0,a9):-0.84.
att(a9,a12):-0.46.
att(a9,a44):-0.23.
att(a1,a38):-0.87.
att(a1,a47):-0.73.
att(a38,a47):-0.61.
att(a2,a5):-0.57.
att(a2,a42):-0.44.
att(a5,a10):-0.33.
att(a5,a21):-0.46.
att(a5,a25):-0.55.
att(a5,a28):-0.8.
att(a5,a29):-0.36.
att(a5,a30):-0.75.
att(a5,a36):-0.41.
att(a5,a40):-0.45.
att(a42,a47):-0.62.
att(a3,a4):-0.77.
att(a3,a6):-0.96.
att(a3,a23):-0.48.
att(a3,a24):-0.35.
att(a3,a43):-0.14.
att(a4,a12):-0.62.
att(a4,a25):-1.0.
att(a4,a34):-0.63.
att(a4,a35):-0.42.
att(a4,a42):-0.3.
att(a6,a7):-0.14.
att(a6,a10):-0.69.
att(a6,a20):-0.27.
att(a6,a42):-0.28.
att(a6,a46):-0.63.
att(a23,a35):-0.75.
att(a23,a45):-0.47.
att(a24,a26):-0.54.
att(a24,a29):-0.48.
att(a12,a15):-0.99.
att(a25,a33):-0.45.
att(a25,a37):-0.46.
att(a25,a42):-0.77.
att(a25,a45):-0.72.
att(a25,a46):-0.32.
att(a10,a24):-0.82.
att(a10,a25):-0.56.
att(a10,a28):-0.68.
att(a10,a40):-0.79.
att(a10,a46):-0.57.
att(a21,a35):-0.34.
att(a21,a37):-0.96.
att(a21,a48):-0.65.
att(a28,a33):-0.62.
att(a28,a38):-0.78.
att(a29,a33):-0.23.
att(a29,a38):-0.11.
att(a30,a32):-0.76.
att(a30,a44):-0.16.
att(a36,a48):-0.81.
att(a40,a46):-0.26.
att(a7,a8):-0.32.
att(a7,a12):-0.54.
att(a7,a13):-0.33.
att(a7,a23):-0.71.
att(a7,a31):-0.5.
att(a20,a44):-0.38.
att(a8,a16):-0.71.
att(a8,a19):-0.19.
att(a8,a20):-0.56.
att(a8,a21):-0.82.
att(a8,a27):-0.72.
att(a8,a28):-0.87.

# number of nodes = 49
# number of edges = 70
