arg(a0).
arg(a25).
arg(a1).
arg(a20).
arg(a22).
arg(a31).
arg(a35).
arg(a37).
arg(a45).
arg(a49).
arg(a2).
arg(a16).
arg(a18).
arg(a19).
arg(a42).
arg(a47).
arg(a3).
arg(a5).
arg(a8).
arg(a26).
arg(a28).
arg(a29).
arg(a34).
arg(a40).
arg(a44).
arg(a4).
arg(a12).
arg(a17).
arg(a38).
arg(a39).
arg(a48).
arg(a6).
arg(a7).
arg(a36).
arg(a21).
arg(a10).
arg(a9).
arg(a14).
arg(a11).
arg(a24).
arg(a46).
arg(a27).
arg(a41).
arg(a13).
arg(a32).
arg(a15).
arg(a23).
arg(a43).
arg(a30).
arg(a33).

att(a0,a25):-0.9.
att(a25,a46):-0.27.
att(a1,a20):-0.33.
att(a1,a22):-0.77.
att(a1,a31):-0.2.
att(a1,a35):-0.21.
att(a1,a37):-0.94.
att(a1,a45):-0.12.
att(a1,a49):-0.67.
att(a22,a23):-0.74.
att(a22,a32):-0.25.
att(a31,a34):-0.31.
att(a31,a44):-0.47.
att(a31,a45):-0.92.
att(a31,a49):-0.36.
att(a35,a43):-0.96.
att(a35,a49):-0.81.
att(a37,a42):-0.76.
att(a37,a48):-0.47.
att(a2,a16):-0.52.
att(a2,a18):-0.86.
att(a2,a19):-0.99.
att(a2,a42):-0.7.
att(a2,a47):-0.25.
att(a16,a24):-0.28.
att(a16,a28):-0.86.
att(a16,a41):-0.14.
att(a18,a28):-0.64.
att(a18,a29):-0.86.
att(a18,a43):-0.33.
att(a18,a44):-0.61.
att(a19,a21):-0.29.
att(a19,a31):-0.28.
att(a19,a36):-0.34.
att(a19,a47):-0.86.
att(a3,a5):-0.95.
att(a3,a8):-0.21.
att(a3,a26):-0.66.
att(a3,a28):-0.45.
att(a3,a29):-0.24.
att(a3,a34):-0.16.
att(a3,a40):-0.49.
att(a3,a44):-0.5.
att(a5,a6):-0.47.
att(a5,a7):-0.85.
att(a5,a8):-0.62.
att(a5,a16):-0.12.
att(a5,a48):-0.92.
att(a8,a10):-0.43.
att(a8,a12):-0.93.
att(a8,a40):-0.92.
att(a8,a45):-0.94.
att(a8,a48):-0.89.
att(a26,a32):-0.65.
att(a28,a29):-0.15.
att(a28,a33):-0.3.
att(a28,a35):-0.83.
att(a29,a32):-0.81.
att(a29,a39):-0.41.
att(a34,a47):-0.27.
att(a40,a44):-0.83.
att(a4,a12):-0.83.
att(a4,a16):-0.95.
att(a4,a17):-0.16.
att(a4,a19):-0.83.
att(a4,a38):-0.1.
att(a4,a39):-0.55.
att(a4,a48):-0.38.
att(a12,a22):-0.46.
att(a12,a24):-0.52.

# number of nodes = 50
# number of edges = 70
