arg(a0).
arg(a47).
arg(a1).
arg(a15).
arg(a31).
arg(a34).
arg(a48).
arg(a2).
arg(a4).
arg(a7).
arg(a9).
arg(a12).
arg(a24).
arg(a41).
arg(a42).
arg(a45).
arg(a3).
arg(a19).
arg(a35).
arg(a40).
arg(a43).
arg(a5).
arg(a49).
arg(a17).
arg(a33).
arg(a6).
arg(a16).
arg(a21).
arg(a23).
arg(a27).
arg(a32).
arg(a38).
arg(a8).
arg(a10).
arg(a18).
arg(a37).
arg(a39).
arg(a11).
arg(a44).
arg(a20).
arg(a30).
arg(a13).
arg(a46).
arg(a14).
arg(a29).
arg(a26).
arg(a28).
arg(a22).
arg(a25).
arg(a36).

att(a0,a47):-0.62.
att(a1,a15):-0.35.
att(a1,a31):-0.8.
att(a1,a34):-0.43.
att(a1,a48):-0.91.
att(a15,a38):-0.42.
att(a15,a46):-0.81.
att(a31,a38):-0.2.
att(a31,a46):-0.75.
att(a31,a47):-0.54.
att(a2,a4):-0.49.
att(a2,a7):-0.82.
att(a2,a9):-0.75.
att(a2,a12):-0.39.
att(a2,a24):-0.94.
att(a2,a41):-0.93.
att(a2,a42):-0.81.
att(a2,a45):-0.71.
att(a4,a5):-0.95.
att(a4,a19):-0.77.
att(a4,a43):-0.96.
att(a4,a49):-0.45.
att(a7,a23):-0.43.
att(a7,a24):-0.64.
att(a7,a27):-0.82.
att(a7,a31):-0.17.
att(a7,a32):-0.91.
att(a7,a38):-0.39.
att(a7,a43):-0.72.
att(a9,a10):-0.72.
att(a9,a18):-0.63.
att(a9,a37):-0.8.
att(a12,a20):-0.72.
att(a12,a23):-0.66.
att(a12,a30):-0.45.
att(a12,a31):-0.83.
att(a12,a35):-0.88.
att(a12,a43):-0.75.
att(a12,a48):-0.27.
att(a24,a27):-0.95.
att(a24,a28):-0.17.
att(a24,a33):-0.13.
att(a24,a43):-0.44.
att(a3,a4):-0.48.
att(a3,a19):-0.96.
att(a3,a35):-0.26.
att(a3,a40):-0.52.
att(a3,a43):-0.29.
att(a3,a48):-0.74.
att(a19,a30):-0.14.
att(a19,a34):-0.88.
att(a19,a47):-0.68.
att(a35,a44):-0.62.
att(a35,a46):-0.68.
att(a43,a47):-0.77.
att(a5,a17):-0.55.
att(a5,a33):-0.83.
att(a5,a48):-0.12.
att(a17,a28):-0.13.
att(a17,a46):-0.21.
att(a33,a36):-0.16.
att(a33,a38):-0.35.
att(a33,a46):-0.49.
att(a6,a16):-0.89.
att(a6,a17):-0.16.
att(a6,a21):-0.74.
att(a16,a26):-0.31.
att(a16,a27):-0.69.
att(a21,a35):-0.41.
att(a21,a48):-0.38.

# number of nodes = 50
# number of edges = 70
