arg(a0).
arg(a43).
arg(a1).
arg(a3).
arg(a14).
arg(a16).
arg(a17).
arg(a24).
arg(a37).
arg(a2).
arg(a15).
arg(a30).
arg(a35).
arg(a47).
arg(a8).
arg(a25).
arg(a27).
arg(a38).
arg(a5).
arg(a22).
arg(a31).
arg(a6).
arg(a18).
arg(a23).
arg(a26).
arg(a33).
arg(a41).
arg(a7).
arg(a9).
arg(a20).
arg(a21).
arg(a45).
arg(a11).
arg(a13).
arg(a29).
arg(a10).
arg(a19).
arg(a48).
arg(a49).
arg(a12).
arg(a32).
arg(a42).
arg(a28).
arg(a44).
arg(a39).
arg(a34).
arg(a46).
arg(a36).
arg(a40).

att(a0,a43):-0.79.
att(a1,a3):-0.24.
att(a1,a14):-0.98.
att(a1,a16):-0.86.
att(a1,a17):-0.8.
att(a1,a24):-0.19.
att(a1,a37):-0.14.
att(a3,a8):-0.73.
att(a3,a14):-0.56.
att(a3,a25):-0.73.
att(a3,a27):-0.64.
att(a3,a38):-1.0.
att(a14,a26):-0.56.
att(a14,a29):-0.31.
att(a14,a47):-0.32.
att(a16,a19):-0.56.
att(a16,a20):-0.7.
att(a16,a32):-0.15.
att(a17,a24):-0.86.
att(a17,a32):-0.56.
att(a17,a33):-0.24.
att(a17,a47):-0.76.
att(a24,a25):-0.82.
att(a24,a31):-0.34.
att(a24,a34):-0.14.
att(a37,a42):-0.82.
att(a37,a43):-0.46.
att(a2,a3):-0.52.
att(a2,a15):-0.52.
att(a2,a24):-0.23.
att(a2,a30):-0.74.
att(a2,a35):-0.12.
att(a2,a47):-0.64.
att(a15,a38):-0.27.
att(a30,a32):-0.48.
att(a30,a35):-0.15.
att(a30,a46):-0.12.
att(a35,a40):-0.51.
att(a8,a16):-0.41.
att(a8,a25):-0.37.
att(a8,a35):-0.16.
att(a8,a45):-0.79.
att(a25,a33):-0.71.
att(a25,a45):-0.25.
att(a25,a46):-0.74.
att(a25,a47):-0.5.
att(a27,a35):-0.31.
att(a27,a36):-0.87.
att(a27,a37):-0.5.
att(a27,a38):-1.0.
att(a27,a45):-0.21.
att(a27,a47):-0.51.
att(a38,a49):-0.32.
att(a5,a16):-0.79.
att(a5,a22):-0.55.
att(a5,a31):-0.16.
att(a5,a37):-0.52.
att(a22,a23):-0.75.
att(a22,a39):-0.1.
att(a22,a44):-0.42.
att(a31,a46):-0.12.
att(a6,a18):-0.74.
att(a6,a23):-0.61.
att(a6,a26):-0.16.
att(a6,a33):-0.57.
att(a6,a41):-0.36.
att(a18,a19):-0.63.
att(a18,a28):-0.48.
att(a18,a35):-0.4.
att(a18,a38):-0.93.

# number of nodes = 49
# number of edges = 70
