arg(a0).
arg(a42).
arg(a1).
arg(a33).
arg(a2).
arg(a5).
arg(a31).
arg(a3).
arg(a8).
arg(a32).
arg(a34).
arg(a4).
arg(a18).
arg(a20).
arg(a49).
arg(a10).
arg(a19).
arg(a43).
arg(a47).
arg(a6).
arg(a22).
arg(a36).
arg(a39).
arg(a7).
arg(a9).
arg(a21).
arg(a46).
arg(a15).
arg(a23).
arg(a35).
arg(a38).
arg(a11).
arg(a24).
arg(a26).
arg(a12).
arg(a30).
arg(a45).
arg(a13).
arg(a14).
arg(a25).
arg(a44).
arg(a16).
arg(a40).
arg(a17).
arg(a27).
arg(a48).
arg(a29).
arg(a37).
arg(a41).

att(a0,a42):-0.2.
att(a42,a48):-0.23.
att(a1,a33):-0.42.
att(a2,a5):-0.41.
att(a2,a31):-0.31.
att(a5,a8):-0.76.
att(a5,a10):-0.55.
att(a5,a19):-0.84.
att(a5,a33):-0.76.
att(a5,a43):-0.84.
att(a5,a47):-0.88.
att(a31,a37):-0.75.
att(a3,a8):-0.18.
att(a3,a32):-0.32.
att(a3,a34):-0.73.
att(a8,a18):-0.39.
att(a8,a21):-0.86.
att(a8,a22):-0.43.
att(a8,a46):-0.22.
att(a32,a41):-0.74.
att(a34,a35):-0.28.
att(a4,a18):-0.86.
att(a4,a20):-0.22.
att(a4,a31):-0.9.
att(a4,a49):-0.48.
att(a18,a38):-0.79.
att(a20,a35):-0.62.
att(a20,a36):-0.34.
att(a20,a47):-0.12.
att(a10,a18):-0.5.
att(a19,a20):-0.18.
att(a19,a26):-0.28.
att(a19,a27):-0.33.
att(a19,a34):-0.8.
att(a19,a43):-0.65.
att(a19,a49):-0.35.
att(a6,a22):-0.96.
att(a6,a36):-0.43.
att(a6,a39):-0.73.
att(a22,a27):-0.93.
att(a22,a32):-0.72.
att(a22,a42):-0.14.
att(a36,a45):-0.12.
att(a39,a43):-0.87.
att(a7,a9):-0.13.
att(a7,a32):-0.41.
att(a7,a43):-0.8.
att(a9,a15):-0.87.
att(a9,a18):-0.76.
att(a9,a23):-0.78.
att(a9,a35):-0.11.
att(a9,a38):-0.48.
att(a21,a24):-0.79.
att(a21,a32):-0.55.
att(a21,a38):-0.26.
att(a21,a48):-0.91.
att(a15,a19):-0.28.
att(a15,a44):-0.4.
att(a23,a31):-0.77.
att(a23,a46):-0.55.
att(a38,a47):-0.86.
att(a11,a24):-0.91.
att(a11,a26):-0.63.
att(a11,a32):-0.44.
att(a11,a46):-0.19.
att(a24,a26):-0.74.
att(a24,a34):-0.9.
att(a24,a42):-0.99.
att(a26,a39):-0.24.
att(a26,a43):-0.74.

# number of nodes = 49
# number of edges = 70
