arg(a0).
arg(a49).
arg(a1).
arg(a5).
arg(a30).
arg(a35).
arg(a38).
arg(a40).
arg(a47).
arg(a2).
arg(a3).
arg(a14).
arg(a16).
arg(a22).
arg(a24).
arg(a25).
arg(a17).
arg(a21).
arg(a33).
arg(a45).
arg(a46).
arg(a48).
arg(a4).
arg(a28).
arg(a23).
arg(a31).
arg(a39).
arg(a41).
arg(a6).
arg(a15).
arg(a42).
arg(a7).
arg(a26).
arg(a8).
arg(a9).
arg(a10).
arg(a32).
arg(a43).
arg(a44).
arg(a11).
arg(a12).
arg(a13).
arg(a27).
arg(a37).
arg(a34).
arg(a19).
arg(a18).
arg(a20).
arg(a36).
arg(a29).

att(a0,a49):-0.87.
att(a1,a5):-0.22.
att(a1,a30):-0.47.
att(a1,a35):-0.97.
att(a1,a38):-0.92.
att(a1,a40):-0.71.
att(a1,a47):-0.46.
att(a5,a22):-0.95.
att(a5,a23):-0.73.
att(a5,a31):-0.55.
att(a5,a33):-0.52.
att(a5,a39):-0.46.
att(a5,a41):-0.49.
att(a30,a35):-0.94.
att(a30,a42):-0.83.
att(a40,a44):-0.66.
att(a2,a3):-0.66.
att(a2,a14):-0.16.
att(a2,a16):-0.39.
att(a2,a22):-0.2.
att(a2,a24):-0.45.
att(a2,a25):-0.93.
att(a2,a35):-0.95.
att(a3,a17):-0.96.
att(a3,a21):-0.97.
att(a3,a33):-0.54.
att(a3,a45):-0.86.
att(a3,a46):-0.14.
att(a3,a47):-0.72.
att(a3,a48):-0.36.
att(a14,a15):-0.48.
att(a14,a37):-0.73.
att(a16,a19):-0.88.
att(a16,a24):-0.63.
att(a16,a31):-0.24.
att(a16,a47):-0.42.
att(a22,a23):-0.63.
att(a22,a42):-0.2.
att(a22,a45):-0.86.
att(a22,a46):-0.32.
att(a24,a25):-0.3.
att(a24,a33):-0.59.
att(a24,a45):-0.2.
att(a25,a28):-0.9.
att(a25,a42):-0.98.
att(a17,a26):-0.73.
att(a17,a34):-0.89.
att(a21,a26):-0.97.
att(a21,a39):-0.56.
att(a21,a49):-0.37.
att(a33,a43):-0.42.
att(a45,a47):-0.48.
att(a4,a24):-0.25.
att(a4,a25):-0.15.
att(a4,a28):-0.99.
att(a4,a45):-0.13.
att(a28,a40):-0.73.
att(a23,a36):-0.39.
att(a23,a43):-0.38.
att(a31,a36):-0.39.
att(a6,a15):-0.66.
att(a6,a16):-0.22.
att(a6,a24):-0.31.
att(a6,a33):-0.78.
att(a6,a42):-0.56.
att(a15,a21):-0.72.
att(a15,a26):-0.83.
att(a15,a34):-0.94.
att(a15,a43):-0.1.
att(a15,a45):-0.64.

# number of nodes = 50
# number of edges = 70
