arg(a0).
arg(a49).
arg(a1).
arg(a6).
arg(a16).
arg(a43).
arg(a2).
arg(a18).
arg(a23).
arg(a31).
arg(a32).
arg(a48).
arg(a3).
arg(a27).
arg(a42).
arg(a4).
arg(a8).
arg(a13).
arg(a22).
arg(a26).
arg(a35).
arg(a36).
arg(a47).
arg(a5).
arg(a14).
arg(a19).
arg(a38).
arg(a44).
arg(a46).
arg(a9).
arg(a39).
arg(a10).
arg(a33).
arg(a11).
arg(a12).
arg(a20).
arg(a24).
arg(a37).
arg(a41).
arg(a15).
arg(a28).
arg(a34).
arg(a45).
arg(a17).
arg(a21).
arg(a25).
arg(a30).
arg(a29).
arg(a40).

att(a0,a49):-0.46.
att(a1,a6):-0.76.
att(a1,a16):-0.31.
att(a1,a43):-0.27.
att(a6,a19):-0.39.
att(a6,a32):-0.98.
att(a6,a38):-0.34.
att(a6,a42):-0.48.
att(a6,a44):-0.64.
att(a6,a46):-0.39.
att(a6,a47):-0.57.
att(a16,a19):-0.89.
att(a16,a27):-0.48.
att(a16,a31):-0.95.
att(a16,a37):-0.94.
att(a16,a38):-0.56.
att(a16,a43):-0.47.
att(a2,a18):-0.93.
att(a2,a23):-0.61.
att(a2,a31):-0.22.
att(a2,a32):-0.98.
att(a2,a48):-0.18.
att(a23,a25):-0.52.
att(a31,a41):-0.71.
att(a32,a47):-0.57.
att(a3,a27):-0.56.
att(a3,a42):-0.86.
att(a3,a48):-0.18.
att(a27,a28):-0.96.
att(a27,a30):-0.8.
att(a27,a31):-0.39.
att(a27,a39):-0.55.
att(a27,a43):-0.36.
att(a42,a48):-0.36.
att(a4,a8):-0.86.
att(a4,a13):-0.5.
att(a4,a18):-0.24.
att(a4,a22):-0.84.
att(a4,a26):-0.12.
att(a4,a35):-0.82.
att(a4,a36):-0.22.
att(a4,a42):-0.91.
att(a4,a47):-0.98.
att(a8,a16):-0.37.
att(a8,a27):-0.5.
att(a8,a36):-0.92.
att(a8,a44):-0.54.
att(a8,a48):-0.93.
att(a13,a24):-0.34.
att(a13,a37):-0.84.
att(a13,a48):-0.81.
att(a22,a23):-0.84.
att(a22,a36):-0.29.
att(a22,a45):-0.78.
att(a22,a46):-0.77.
att(a26,a29):-0.79.
att(a26,a33):-0.66.
att(a35,a37):-0.11.
att(a5,a14):-0.96.
att(a14,a23):-0.27.
att(a14,a41):-0.37.
att(a14,a42):-0.47.
att(a19,a23):-0.27.
att(a19,a24):-0.19.
att(a38,a42):-0.46.
att(a38,a47):-0.91.
att(a44,a47):-0.25.
att(a44,a48):-0.21.
att(a46,a47):-0.12.
att(a9,a18):-0.52.

# number of nodes = 49
# number of edges = 70
