arg(a0).
arg(a8).
arg(a1).
arg(a2).
arg(a3).
arg(a4).
arg(a23).
arg(a25).
arg(a28).
arg(a39).
arg(a10).
arg(a11).
arg(a13).
arg(a19).
arg(a22).
arg(a31).
arg(a38).
arg(a45).
arg(a46).
arg(a47).
arg(a6).
arg(a7).
arg(a12).
arg(a14).
arg(a16).
arg(a26).
arg(a5).
arg(a9).
arg(a48).
arg(a21).
arg(a24).
arg(a15).
arg(a18).
arg(a34).
arg(a41).
arg(a42).
arg(a35).
arg(a17).
arg(a27).
arg(a40).
arg(a43).
arg(a30).
arg(a36).
arg(a20).
arg(a49).
arg(a29).
arg(a44).
arg(a32).
arg(a37).
arg(a33).

att(a0,a8):-0.15.
att(a8,a11):-0.54.
att(a8,a13):-0.3.
att(a8,a34):-0.66.
att(a8,a41):-0.99.
att(a8,a42):-0.44.
att(a1,a2):-0.25.
att(a1,a3):-0.53.
att(a1,a4):-0.37.
att(a1,a23):-0.26.
att(a1,a25):-0.73.
att(a1,a28):-0.28.
att(a2,a3):-0.15.
att(a2,a25):-0.97.
att(a2,a28):-0.88.
att(a2,a39):-0.13.
att(a3,a10):-0.34.
att(a3,a11):-0.54.
att(a3,a13):-0.16.
att(a3,a19):-0.68.
att(a3,a22):-0.19.
att(a3,a31):-0.29.
att(a3,a38):-0.97.
att(a3,a45):-0.67.
att(a3,a46):-0.67.
att(a3,a47):-0.19.
att(a4,a6):-0.79.
att(a4,a7):-0.42.
att(a4,a11):-0.76.
att(a4,a12):-0.63.
att(a4,a14):-0.29.
att(a4,a16):-0.53.
att(a4,a26):-0.47.
att(a4,a45):-0.36.
att(a23,a26):-0.64.
att(a25,a37):-0.62.
att(a28,a42):-0.45.
att(a28,a44):-0.76.
att(a39,a44):-0.23.
att(a39,a48):-0.42.
att(a10,a15):-0.51.
att(a10,a35):-0.42.
att(a10,a47):-0.45.
att(a11,a15):-0.54.
att(a11,a16):-0.38.
att(a11,a17):-0.64.
att(a11,a27):-0.47.
att(a11,a40):-0.67.
att(a13,a24):-0.57.
att(a13,a41):-0.54.
att(a13,a43):-0.41.
att(a13,a47):-0.36.
att(a19,a25):-0.21.
att(a19,a42):-0.87.
att(a22,a40):-0.73.
att(a22,a46):-0.66.
att(a31,a34):-0.16.
att(a31,a35):-0.68.
att(a31,a46):-0.72.
att(a31,a49):-0.8.
att(a38,a46):-0.21.
att(a6,a19):-0.19.
att(a6,a21):-0.75.
att(a6,a24):-0.32.
att(a6,a25):-0.53.
att(a7,a14):-0.65.
att(a7,a15):-0.52.
att(a7,a16):-0.17.
att(a7,a18):-0.46.
att(a7,a25):-0.4.

# number of nodes = 50
# number of edges = 70
