arg(a0).
arg(a18).
arg(a1).
arg(a17).
arg(a21).
arg(a38).
arg(a40).
arg(a43).
arg(a2).
arg(a9).
arg(a14).
arg(a22).
arg(a44).
arg(a3).
arg(a12).
arg(a28).
arg(a29).
arg(a31).
arg(a37).
arg(a45).
arg(a49).
arg(a4).
arg(a7).
arg(a10).
arg(a19).
arg(a30).
arg(a5).
arg(a11).
arg(a35).
arg(a6).
arg(a16).
arg(a8).
arg(a33).
arg(a13).
arg(a34).
arg(a42).
arg(a15).
arg(a25).
arg(a46).
arg(a20).
arg(a47).
arg(a48).
arg(a32).
arg(a41).
arg(a23).
arg(a24).
arg(a26).
arg(a39).
arg(a27).

att(a0,a18):-0.26.
att(a18,a23):-0.45.
att(a1,a17):-0.51.
att(a1,a21):-0.54.
att(a1,a38):-0.79.
att(a1,a40):-0.56.
att(a1,a43):-0.21.
att(a17,a30):-0.93.
att(a17,a37):-0.33.
att(a17,a44):-0.93.
att(a21,a39):-0.16.
att(a40,a46):-0.58.
att(a43,a44):-0.64.
att(a43,a45):-0.34.
att(a2,a9):-0.89.
att(a2,a14):-0.88.
att(a2,a22):-0.77.
att(a2,a44):-0.47.
att(a9,a12):-0.24.
att(a9,a15):-0.45.
att(a9,a17):-0.12.
att(a9,a25):-0.52.
att(a9,a29):-0.17.
att(a14,a35):-0.74.
att(a22,a27):-0.98.
att(a22,a29):-0.6.
att(a22,a31):-0.62.
att(a3,a9):-0.16.
att(a3,a12):-0.38.
att(a3,a18):-0.82.
att(a3,a22):-0.27.
att(a3,a28):-0.5.
att(a3,a29):-0.64.
att(a3,a31):-0.69.
att(a3,a37):-0.14.
att(a3,a45):-0.4.
att(a3,a49):-0.47.
att(a12,a20):-0.64.
att(a12,a22):-0.66.
att(a12,a33):-0.52.
att(a12,a47):-0.7.
att(a12,a48):-0.66.
att(a28,a43):-0.7.
att(a28,a49):-0.78.
att(a29,a32):-0.73.
att(a31,a40):-0.81.
att(a31,a41):-0.94.
att(a31,a42):-0.81.
att(a31,a45):-0.65.
att(a37,a41):-0.35.
att(a45,a49):-0.91.
att(a4,a7):-0.92.
att(a4,a10):-0.39.
att(a4,a19):-0.56.
att(a4,a29):-0.81.
att(a4,a30):-0.3.
att(a7,a8):-0.65.
att(a7,a19):-0.14.
att(a7,a33):-0.2.
att(a7,a49):-0.12.
att(a10,a34):-0.48.
att(a10,a49):-0.8.
att(a19,a28):-0.93.
att(a19,a46):-0.52.
att(a19,a47):-0.3.
att(a30,a46):-0.57.
att(a30,a47):-0.43.
att(a5,a11):-1.0.
att(a5,a17):-0.85.
att(a5,a21):-0.16.
att(a5,a35):-0.21.
att(a5,a44):-0.1.
att(a11,a29):-0.2.
att(a11,a34):-0.59.
att(a11,a46):-0.39.

# number of nodes = 49
# number of edges = 75
