arg(a0).
arg(a4).
arg(a1).
arg(a32).
arg(a48).
arg(a2).
arg(a21).
arg(a24).
arg(a49).
arg(a3).
arg(a6).
arg(a9).
arg(a17).
arg(a5).
arg(a22).
arg(a40).
arg(a45).
arg(a31).
arg(a36).
arg(a43).
arg(a44).
arg(a15).
arg(a18).
arg(a7).
arg(a35).
arg(a8).
arg(a30).
arg(a33).
arg(a10).
arg(a38).
arg(a41).
arg(a42).
arg(a11).
arg(a37).
arg(a47).
arg(a12).
arg(a25).
arg(a29).
arg(a13).
arg(a14).
arg(a20).
arg(a23).
arg(a16).
arg(a26).
arg(a28).
arg(a19).
arg(a39).
arg(a46).
arg(a27).
arg(a34).

att(a0,a4):-0.77.
att(a4,a5):-0.42.
att(a4,a17):-0.28.
att(a4,a22):-0.55.
att(a4,a40):-0.78.
att(a4,a45):-0.93.
att(a1,a32):-0.49.
att(a1,a48):-0.26.
att(a32,a33):-0.15.
att(a32,a39):-0.68.
att(a32,a47):-0.47.
att(a32,a48):-0.64.
att(a2,a21):-0.76.
att(a2,a24):-0.22.
att(a2,a49):-0.97.
att(a21,a27):-0.88.
att(a21,a29):-0.36.
att(a21,a37):-0.25.
att(a21,a41):-0.19.
att(a21,a45):-0.96.
att(a24,a29):-0.49.
att(a24,a31):-0.51.
att(a24,a38):-0.44.
att(a24,a48):-0.43.
att(a3,a4):-0.73.
att(a3,a6):-0.48.
att(a3,a9):-0.89.
att(a3,a17):-0.11.
att(a3,a32):-0.63.
att(a6,a15):-0.8.
att(a6,a18):-0.35.
att(a9,a30):-0.28.
att(a9,a33):-0.56.
att(a9,a49):-0.41.
att(a17,a18):-0.34.
att(a17,a29):-0.96.
att(a5,a31):-0.81.
att(a5,a36):-0.33.
att(a5,a43):-0.4.
att(a5,a44):-0.69.
att(a22,a33):-0.43.
att(a22,a36):-0.38.
att(a22,a39):-0.86.
att(a31,a36):-0.46.
att(a36,a48):-0.12.
att(a43,a46):-0.34.
att(a15,a17):-0.23.
att(a15,a20):-0.52.
att(a15,a37):-0.99.
att(a18,a21):-0.12.
att(a18,a25):-0.12.
att(a18,a35):-0.36.
att(a7,a35):-0.5.
att(a7,a40):-0.21.
att(a35,a46):-0.96.
att(a35,a49):-0.7.
att(a8,a17):-0.9.
att(a8,a45):-0.99.
att(a30,a45):-0.23.
att(a30,a49):-0.59.
att(a33,a35):-0.21.
att(a33,a39):-0.91.
att(a33,a41):-0.18.
att(a10,a38):-0.94.
att(a10,a41):-0.62.
att(a10,a42):-0.22.
att(a10,a45):-0.47.
att(a10,a49):-0.67.
att(a41,a47):-0.39.
att(a11,a17):-0.38.
att(a11,a22):-0.87.
att(a11,a37):-0.93.
att(a11,a47):-0.86.
att(a37,a38):-0.44.
att(a37,a41):-0.2.

# number of nodes = 50
# number of edges = 75
