arg(a0).
arg(a31).
arg(a1).
arg(a21).
arg(a25).
arg(a37).
arg(a2).
arg(a8).
arg(a10).
arg(a12).
arg(a30).
arg(a41).
arg(a3).
arg(a17).
arg(a20).
arg(a4).
arg(a24).
arg(a42).
arg(a5).
arg(a7).
arg(a13).
arg(a27).
arg(a49).
arg(a6).
arg(a11).
arg(a18).
arg(a46).
arg(a29).
arg(a38).
arg(a45).
arg(a9).
arg(a40).
arg(a43).
arg(a16).
arg(a28).
arg(a14).
arg(a22).
arg(a32).
arg(a47).
arg(a26).
arg(a35).
arg(a15).
arg(a48).
arg(a19).
arg(a33).
arg(a36).
arg(a44).
arg(a23).
arg(a34).
arg(a39).

att(a0,a31):-0.12.
att(a31,a34):-0.37.
att(a31,a43):-0.37.
att(a31,a44):-0.51.
att(a31,a45):-0.15.
att(a31,a49):-0.18.
att(a1,a21):-0.2.
att(a1,a25):-0.88.
att(a1,a37):-0.15.
att(a21,a23):-0.25.
att(a21,a32):-0.71.
att(a21,a34):-0.29.
att(a25,a30):-0.42.
att(a25,a44):-0.24.
att(a37,a43):-0.29.
att(a37,a49):-0.91.
att(a2,a8):-0.73.
att(a2,a10):-0.74.
att(a2,a12):-0.79.
att(a2,a30):-0.62.
att(a2,a41):-0.14.
att(a8,a25):-0.25.
att(a8,a41):-0.12.
att(a8,a45):-0.27.
att(a10,a12):-0.96.
att(a10,a40):-0.72.
att(a10,a43):-0.29.
att(a10,a46):-0.9.
att(a12,a28):-0.22.
att(a12,a31):-0.88.
att(a12,a41):-0.77.
att(a12,a42):-0.29.
att(a30,a31):-0.92.
att(a30,a45):-0.16.
att(a3,a10):-0.41.
att(a3,a17):-0.94.
att(a3,a20):-0.19.
att(a17,a25):-0.14.
att(a17,a26):-0.5.
att(a17,a42):-0.4.
att(a20,a21):-0.69.
att(a20,a27):-0.8.
att(a20,a28):-0.83.
att(a20,a30):-0.89.
att(a20,a41):-0.85.
att(a20,a48):-0.66.
att(a4,a24):-0.25.
att(a4,a37):-0.39.
att(a4,a42):-0.28.
att(a24,a44):-0.79.
att(a5,a7):-0.83.
att(a5,a13):-0.31.
att(a5,a27):-0.81.
att(a5,a30):-0.77.
att(a5,a49):-0.88.
att(a7,a8):-0.24.
att(a7,a29):-0.72.
att(a7,a38):-0.93.
att(a13,a14):-0.57.
att(a13,a22):-0.99.
att(a13,a28):-0.69.
att(a13,a32):-0.65.
att(a13,a45):-0.92.
att(a13,a46):-0.5.
att(a13,a47):-0.89.
att(a27,a28):-0.28.
att(a27,a42):-0.11.
att(a27,a44):-0.43.
att(a27,a47):-0.74.
att(a27,a48):-0.18.
att(a6,a7):-0.57.
att(a6,a8):-0.5.
att(a6,a11):-0.34.
att(a6,a12):-0.76.
att(a6,a18):-0.32.

# number of nodes = 50
# number of edges = 75
