arg(a0).
arg(a31).
arg(a1).
arg(a5).
arg(a16).
arg(a19).
arg(a27).
arg(a35).
arg(a2).
arg(a8).
arg(a26).
arg(a40).
arg(a3).
arg(a4).
arg(a9).
arg(a20).
arg(a22).
arg(a28).
arg(a49).
arg(a17).
arg(a44).
arg(a6).
arg(a23).
arg(a24).
arg(a25).
arg(a36).
arg(a14).
arg(a45).
arg(a7).
arg(a21).
arg(a34).
arg(a48).
arg(a15).
arg(a32).
arg(a42).
arg(a10).
arg(a18).
arg(a11).
arg(a13).
arg(a37).
arg(a12).
arg(a29).
arg(a33).
arg(a30).
arg(a38).
arg(a39).
arg(a41).
arg(a43).
arg(a46).
arg(a47).

att(a0,a31):-0.12.
att(a31,a33):-0.22.
att(a31,a47):-0.34.
att(a31,a48):-1.0.
att(a1,a5):-0.25.
att(a1,a16):-0.61.
att(a1,a19):-0.67.
att(a1,a27):-0.41.
att(a1,a35):-0.77.
att(a5,a6):-0.65.
att(a5,a23):-0.54.
att(a5,a24):-0.88.
att(a5,a25):-0.25.
att(a5,a36):-0.54.
att(a5,a44):-0.48.
att(a16,a29):-0.37.
att(a16,a40):-0.14.
att(a16,a45):-0.81.
att(a19,a26):-0.26.
att(a19,a29):-0.73.
att(a19,a30):-0.37.
att(a19,a49):-0.93.
att(a27,a34):-0.8.
att(a27,a44):-0.71.
att(a27,a49):-0.69.
att(a35,a43):-0.37.
att(a2,a5):-0.95.
att(a2,a8):-0.84.
att(a2,a26):-0.87.
att(a2,a31):-0.58.
att(a2,a40):-0.64.
att(a8,a9):-0.58.
att(a8,a17):-0.32.
att(a8,a20):-0.12.
att(a8,a21):-0.39.
att(a8,a22):-0.22.
att(a8,a48):-0.95.
att(a26,a27):-0.57.
att(a26,a34):-0.56.
att(a26,a39):-0.41.
att(a3,a4):-0.99.
att(a3,a9):-0.39.
att(a3,a19):-0.41.
att(a3,a20):-0.39.
att(a3,a22):-0.35.
att(a3,a28):-0.42.
att(a3,a49):-0.78.
att(a4,a17):-0.58.
att(a4,a44):-0.54.
att(a9,a14):-0.8.
att(a9,a15):-0.68.
att(a9,a19):-0.72.
att(a9,a27):-0.11.
att(a9,a28):-0.35.
att(a9,a32):-0.48.
att(a9,a42):-0.54.
att(a9,a45):-0.86.
att(a28,a48):-0.46.
att(a17,a29):-0.34.
att(a17,a35):-0.32.
att(a17,a39):-0.78.
att(a17,a43):-0.88.
att(a17,a46):-0.15.
att(a6,a14):-0.49.
att(a6,a23):-0.27.
att(a6,a25):-0.19.
att(a6,a45):-0.93.
att(a23,a26):-1.0.
att(a23,a44):-0.69.
att(a24,a27):-0.26.
att(a24,a37):-0.76.
att(a24,a47):-0.86.
att(a24,a48):-0.77.
att(a25,a35):-0.22.
att(a36,a43):-0.65.

# number of nodes = 50
# number of edges = 75
