arg(a0).
arg(a32).
arg(a1).
arg(a8).
arg(a11).
arg(a19).
arg(a30).
arg(a46).
arg(a47).
arg(a2).
arg(a10).
arg(a12).
arg(a21).
arg(a27).
arg(a39).
arg(a3).
arg(a20).
arg(a28).
arg(a33).
arg(a38).
arg(a44).
arg(a49).
arg(a4).
arg(a6).
arg(a16).
arg(a5).
arg(a7).
arg(a18).
arg(a24).
arg(a40).
arg(a9).
arg(a41).
arg(a26).
arg(a34).
arg(a29).
arg(a17).
arg(a25).
arg(a31).
arg(a48).
arg(a35).
arg(a42).
arg(a14).
arg(a43).
arg(a15).
arg(a22).
arg(a37).
arg(a23).
arg(a45).
arg(a36).

att(a0,a32):-0.11.
att(a32,a38):-0.91.
att(a32,a46):-0.55.
att(a1,a8):-0.34.
att(a1,a11):-0.26.
att(a1,a19):-0.23.
att(a1,a30):-0.59.
att(a1,a46):-0.56.
att(a1,a47):-0.59.
att(a8,a18):-0.52.
att(a8,a27):-0.81.
att(a8,a29):-0.83.
att(a11,a31):-0.63.
att(a11,a47):-0.64.
att(a11,a48):-0.21.
att(a19,a29):-0.57.
att(a19,a30):-0.67.
att(a19,a49):-0.65.
att(a30,a38):-0.48.
att(a2,a10):-0.34.
att(a2,a12):-0.3.
att(a2,a21):-0.51.
att(a2,a27):-0.96.
att(a2,a39):-0.44.
att(a10,a18):-0.51.
att(a12,a28):-0.18.
att(a12,a35):-0.51.
att(a12,a42):-0.63.
att(a21,a41):-0.48.
att(a21,a49):-0.8.
att(a27,a29):-0.62.
att(a27,a38):-0.74.
att(a3,a12):-0.35.
att(a3,a20):-0.18.
att(a3,a21):-0.57.
att(a3,a28):-0.39.
att(a3,a33):-0.85.
att(a3,a38):-0.71.
att(a3,a44):-0.56.
att(a3,a46):-0.22.
att(a3,a49):-0.58.
att(a28,a30):-0.82.
att(a28,a31):-0.57.
att(a28,a39):-0.87.
att(a28,a42):-0.19.
att(a28,a47):-0.43.
att(a33,a39):-0.43.
att(a33,a47):-0.23.
att(a44,a46):-0.18.
att(a44,a49):-0.79.
att(a4,a6):-0.13.
att(a4,a16):-0.92.
att(a4,a38):-0.36.
att(a6,a9):-0.57.
att(a6,a19):-0.76.
att(a6,a40):-0.96.
att(a6,a41):-0.98.
att(a6,a46):-0.2.
att(a16,a22):-0.89.
att(a16,a27):-0.6.
att(a16,a44):-0.53.
att(a5,a7):-0.36.
att(a5,a18):-0.44.
att(a5,a19):-0.7.
att(a5,a24):-0.97.
att(a5,a39):-0.85.
att(a5,a40):-0.28.
att(a7,a16):-0.31.
att(a7,a26):-0.58.
att(a7,a32):-0.24.
att(a7,a34):-0.88.
att(a18,a19):-0.21.
att(a18,a37):-0.19.
att(a18,a44):-0.62.
att(a24,a27):-0.89.

# number of nodes = 49
# number of edges = 75
