arg(a0).
arg(a2).
arg(a1).
arg(a7).
arg(a29).
arg(a15).
arg(a18).
arg(a27).
arg(a39).
arg(a3).
arg(a8).
arg(a11).
arg(a22).
arg(a32).
arg(a4).
arg(a10).
arg(a13).
arg(a19).
arg(a25).
arg(a26).
arg(a36).
arg(a40).
arg(a5).
arg(a6).
arg(a9).
arg(a38).
arg(a14).
arg(a33).
arg(a34).
arg(a47).
arg(a44).
arg(a16).
arg(a42).
arg(a28).
arg(a43).
arg(a46).
arg(a12).
arg(a24).
arg(a45).
arg(a35).
arg(a48).
arg(a17).
arg(a30).
arg(a20).
arg(a21).
arg(a23).
arg(a37).
arg(a31).
arg(a49).
arg(a41).

att(a0,a2):-0.18.
att(a2,a15):-0.7.
att(a2,a18):-0.91.
att(a2,a27):-0.5.
att(a2,a39):-0.85.
att(a1,a7):-0.62.
att(a1,a29):-0.92.
att(a7,a27):-0.68.
att(a7,a32):-0.82.
att(a7,a36):-0.42.
att(a7,a38):-0.89.
att(a7,a44):-0.11.
att(a7,a47):-0.71.
att(a29,a33):-0.41.
att(a29,a36):-0.69.
att(a29,a43):-0.54.
att(a15,a22):-0.6.
att(a15,a24):-0.28.
att(a15,a33):-0.23.
att(a15,a36):-0.35.
att(a18,a30):-0.3.
att(a18,a38):-0.37.
att(a18,a42):-0.52.
att(a27,a39):-0.76.
att(a39,a43):-0.81.
att(a39,a47):-0.48.
att(a3,a8):-0.11.
att(a3,a11):-0.35.
att(a3,a22):-0.22.
att(a3,a32):-0.69.
att(a8,a13):-0.46.
att(a8,a16):-0.58.
att(a8,a19):-0.27.
att(a8,a34):-0.22.
att(a8,a42):-0.89.
att(a8,a47):-0.38.
att(a11,a40):-0.75.
att(a11,a46):-0.81.
att(a22,a23):-0.16.
att(a22,a26):-0.58.
att(a22,a46):-0.21.
att(a32,a37):-0.37.
att(a4,a10):-0.77.
att(a4,a13):-0.73.
att(a4,a19):-0.63.
att(a4,a25):-0.39.
att(a4,a26):-0.87.
att(a4,a32):-0.19.
att(a4,a36):-0.65.
att(a4,a40):-0.93.
att(a10,a11):-0.62.
att(a10,a14):-0.5.
att(a10,a22):-0.83.
att(a10,a43):-0.93.
att(a13,a45):-0.17.
att(a19,a24):-0.38.
att(a19,a34):-0.81.
att(a25,a26):-0.77.
att(a25,a38):-0.59.
att(a26,a48):-0.75.
att(a36,a42):-0.37.
att(a36,a43):-0.28.
att(a5,a6):-0.59.
att(a5,a9):-0.43.
att(a5,a13):-0.61.
att(a5,a25):-0.95.
att(a5,a38):-0.53.
att(a5,a39):-0.52.
att(a6,a14):-0.35.
att(a6,a33):-0.84.

# number of nodes = 50
# number of edges = 70
