arg(a0).
arg(a27).
arg(a1).
arg(a7).
arg(a26).
arg(a31).
arg(a2).
arg(a15).
arg(a37).
arg(a38).
arg(a44).
arg(a3).
arg(a20).
arg(a36).
arg(a39).
arg(a4).
arg(a10).
arg(a17).
arg(a49).
arg(a5).
arg(a13).
arg(a28).
arg(a34).
arg(a47).
arg(a6).
arg(a21).
arg(a25).
arg(a48).
arg(a29).
arg(a43).
arg(a45).
arg(a46).
arg(a8).
arg(a30).
arg(a41).
arg(a9).
arg(a23).
arg(a24).
arg(a11).
arg(a40).
arg(a12).
arg(a14).
arg(a19).
arg(a16).
arg(a18).
arg(a35).
arg(a33).
arg(a22).
arg(a42).
arg(a32).

att(a0,a27):-0.53.
att(a27,a49):-0.67.
att(a1,a7):-0.35.
att(a1,a26):-0.59.
att(a1,a31):-0.27.
att(a7,a29):-0.48.
att(a7,a43):-0.99.
att(a7,a45):-0.92.
att(a7,a46):-0.4.
att(a7,a48):-0.7.
att(a26,a42):-0.7.
att(a26,a45):-0.96.
att(a26,a47):-0.77.
att(a26,a48):-0.25.
att(a31,a44):-0.44.
att(a31,a48):-0.22.
att(a2,a15):-0.63.
att(a2,a37):-0.77.
att(a2,a38):-0.42.
att(a2,a44):-0.51.
att(a15,a36):-0.23.
att(a37,a43):-0.42.
att(a37,a46):-0.14.
att(a38,a42):-0.92.
att(a38,a49):-0.17.
att(a44,a47):-0.37.
att(a3,a20):-0.68.
att(a3,a31):-0.79.
att(a3,a36):-0.68.
att(a3,a39):-0.89.
att(a20,a26):-0.5.
att(a20,a31):-0.67.
att(a20,a33):-0.67.
att(a20,a35):-0.48.
att(a20,a41):-0.87.
att(a20,a44):-0.14.
att(a4,a10):-0.41.
att(a4,a17):-0.73.
att(a4,a49):-0.35.
att(a10,a11):-0.78.
att(a10,a24):-0.63.
att(a10,a25):-0.82.
att(a17,a23):-0.53.
att(a17,a25):-0.97.
att(a5,a13):-0.65.
att(a5,a28):-0.25.
att(a5,a34):-0.3.
att(a5,a47):-0.84.
att(a5,a49):-0.19.
att(a13,a14):-0.97.
att(a34,a37):-0.64.
att(a34,a44):-0.97.
att(a6,a20):-0.62.
att(a6,a21):-0.22.
att(a6,a25):-0.63.
att(a6,a27):-0.69.
att(a6,a37):-0.3.
att(a6,a47):-0.97.
att(a6,a48):-0.39.
att(a21,a23):-0.78.
att(a21,a33):-0.63.
att(a21,a40):-0.21.
att(a25,a27):-0.14.
att(a25,a43):-0.31.
att(a25,a49):-0.65.
att(a29,a39):-0.82.
att(a29,a45):-0.88.
att(a43,a47):-0.87.
att(a46,a48):-0.23.
att(a8,a10):-0.41.

# number of nodes = 50
# number of edges = 70
