arg(a0).
arg(a3).
arg(a1).
arg(a2).
arg(a9).
arg(a22).
arg(a30).
arg(a40).
arg(a46).
arg(a23).
arg(a28).
arg(a36).
arg(a44).
arg(a47).
arg(a10).
arg(a15).
arg(a25).
arg(a29).
arg(a4).
arg(a34).
arg(a38).
arg(a48).
arg(a5).
arg(a13).
arg(a39).
arg(a6).
arg(a17).
arg(a20).
arg(a7).
arg(a35).
arg(a8).
arg(a14).
arg(a19).
arg(a26).
arg(a21).
arg(a24).
arg(a11).
arg(a12).
arg(a31).
arg(a18).
arg(a41).
arg(a33).
arg(a16).
arg(a32).
arg(a43).
arg(a27).
arg(a37).
arg(a49).
arg(a45).
arg(a42).

att(a0,a3):-0.2.
att(a3,a10):-0.13.
att(a3,a15):-0.91.
att(a3,a25):-0.82.
att(a3,a29):-0.91.
att(a1,a2):-0.14.
att(a1,a9):-0.94.
att(a1,a22):-0.83.
att(a1,a30):-0.59.
att(a1,a40):-0.97.
att(a1,a46):-0.16.
att(a2,a9):-0.18.
att(a2,a23):-0.29.
att(a2,a28):-0.33.
att(a2,a36):-0.65.
att(a2,a44):-0.4.
att(a2,a47):-0.77.
att(a9,a19):-0.28.
att(a9,a21):-0.41.
att(a9,a23):-0.32.
att(a9,a24):-0.41.
att(a22,a30):-0.29.
att(a22,a35):-0.16.
att(a22,a46):-0.51.
att(a30,a33):-0.12.
att(a30,a40):-0.18.
att(a30,a44):-0.65.
att(a40,a42):-0.26.
att(a40,a43):-0.11.
att(a40,a45):-0.14.
att(a40,a49):-0.98.
att(a23,a24):-0.75.
att(a23,a30):-0.31.
att(a23,a32):-0.98.
att(a28,a35):-0.16.
att(a28,a38):-0.64.
att(a28,a45):-0.24.
att(a36,a42):-0.89.
att(a44,a45):-0.33.
att(a10,a19):-0.77.
att(a10,a25):-0.48.
att(a10,a29):-0.59.
att(a15,a24):-0.37.
att(a15,a30):-0.9.
att(a15,a33):-0.32.
att(a29,a44):-0.63.
att(a29,a49):-0.93.
att(a4,a34):-0.68.
att(a4,a36):-0.98.
att(a4,a38):-0.5.
att(a4,a48):-0.6.
att(a38,a39):-0.37.
att(a38,a46):-0.63.
att(a5,a13):-0.38.
att(a5,a36):-0.34.
att(a5,a39):-0.87.
att(a13,a15):-0.11.
att(a13,a18):-0.59.
att(a13,a36):-0.37.
att(a13,a40):-0.21.
att(a39,a40):-0.21.
att(a39,a44):-0.97.
att(a6,a9):-0.49.
att(a6,a17):-0.88.
att(a6,a20):-0.69.
att(a6,a28):-0.43.
att(a6,a38):-0.21.
att(a17,a27):-0.89.
att(a17,a44):-0.21.
att(a20,a23):-0.93.

# number of nodes = 50
# number of edges = 70
