arg(a0).
arg(a43).
arg(a1).
arg(a15).
arg(a48).
arg(a2).
arg(a5).
arg(a12).
arg(a24).
arg(a25).
arg(a39).
arg(a47).
arg(a3).
arg(a6).
arg(a10).
arg(a30).
arg(a34).
arg(a35).
arg(a4).
arg(a13).
arg(a19).
arg(a21).
arg(a22).
arg(a28).
arg(a29).
arg(a40).
arg(a45).
arg(a7).
arg(a14).
arg(a20).
arg(a8).
arg(a9).
arg(a26).
arg(a16).
arg(a23).
arg(a44).
arg(a33).
arg(a11).
arg(a27).
arg(a36).
arg(a46).
arg(a49).
arg(a17).
arg(a18).
arg(a38).
arg(a31).
arg(a42).
arg(a32).
arg(a41).

att(a0,a43):-0.38.
att(a1,a15):-0.47.
att(a1,a43):-0.88.
att(a1,a48):-0.6.
att(a15,a49):-0.15.
att(a2,a5):-0.68.
att(a2,a12):-0.37.
att(a2,a24):-0.66.
att(a2,a25):-0.38.
att(a2,a39):-0.69.
att(a2,a47):-0.77.
att(a2,a48):-1.0.
att(a5,a15):-0.85.
att(a5,a19):-0.82.
att(a5,a21):-0.52.
att(a5,a22):-0.36.
att(a5,a28):-0.9.
att(a5,a29):-0.46.
att(a5,a34):-0.75.
att(a5,a40):-0.4.
att(a5,a45):-0.67.
att(a12,a14):-0.58.
att(a12,a22):-0.92.
att(a12,a23):-0.33.
att(a12,a30):-0.11.
att(a12,a44):-0.95.
att(a24,a27):-0.83.
att(a24,a30):-0.68.
att(a24,a31):-0.15.
att(a24,a45):-0.59.
att(a25,a42):-0.46.
att(a25,a43):-0.3.
att(a25,a48):-0.61.
att(a25,a49):-0.19.
att(a47,a49):-0.85.
att(a3,a5):-0.71.
att(a3,a6):-0.7.
att(a3,a10):-0.43.
att(a3,a24):-0.72.
att(a3,a30):-0.81.
att(a3,a34):-0.5.
att(a3,a35):-0.67.
att(a6,a12):-0.48.
att(a6,a24):-0.72.
att(a6,a47):-0.79.
att(a6,a48):-0.3.
att(a10,a19):-0.83.
att(a10,a22):-0.71.
att(a10,a28):-0.73.
att(a10,a30):-0.5.
att(a10,a33):-0.24.
att(a10,a35):-0.3.
att(a30,a43):-0.52.
att(a30,a47):-0.31.
att(a34,a44):-0.81.
att(a35,a40):-0.5.
att(a35,a44):-0.53.
att(a35,a45):-0.64.
att(a4,a5):-0.5.
att(a4,a13):-0.47.
att(a13,a14):-0.49.
att(a13,a22):-0.85.
att(a13,a23):-0.91.
att(a13,a30):-0.71.
att(a13,a43):-0.98.
att(a13,a44):-0.74.
att(a19,a28):-0.66.
att(a21,a23):-0.63.
att(a29,a45):-0.15.
att(a7,a12):-0.92.

# number of nodes = 49
# number of edges = 70
