arg(a0).
arg(a4).
arg(a1).
arg(a6).
arg(a21).
arg(a40).
arg(a2).
arg(a28).
arg(a31).
arg(a33).
arg(a34).
arg(a3).
arg(a7).
arg(a27).
arg(a43).
arg(a18).
arg(a20).
arg(a22).
arg(a32).
arg(a44).
arg(a48).
arg(a5).
arg(a11).
arg(a37).
arg(a8).
arg(a17).
arg(a24).
arg(a30).
arg(a10).
arg(a38).
arg(a42).
arg(a45).
arg(a9).
arg(a23).
arg(a26).
arg(a12).
arg(a15).
arg(a41).
arg(a13).
arg(a14).
arg(a19).
arg(a29).
arg(a16).
arg(a46).
arg(a47).
arg(a36).
arg(a49).
arg(a25).
arg(a39).

att(a0,a4):-0.62.
att(a4,a18):-0.6.
att(a4,a20):-0.54.
att(a4,a22):-0.94.
att(a4,a32):-0.71.
att(a4,a44):-0.69.
att(a4,a48):-0.42.
att(a1,a6):-0.92.
att(a1,a21):-0.72.
att(a1,a40):-0.54.
att(a6,a8):-0.3.
att(a6,a17):-0.38.
att(a6,a24):-0.42.
att(a6,a30):-0.27.
att(a6,a33):-0.73.
att(a21,a45):-0.7.
att(a21,a49):-0.96.
att(a2,a28):-0.92.
att(a2,a31):-0.98.
att(a2,a33):-0.29.
att(a2,a34):-0.49.
att(a28,a29):-0.95.
att(a28,a30):-0.3.
att(a28,a40):-0.62.
att(a28,a46):-0.38.
att(a31,a33):-0.25.
att(a31,a40):-0.7.
att(a31,a48):-0.45.
att(a33,a49):-0.31.
att(a34,a36):-0.6.
att(a34,a43):-0.42.
att(a34,a47):-0.61.
att(a3,a7):-0.68.
att(a3,a27):-0.48.
att(a3,a40):-0.73.
att(a3,a43):-0.97.
att(a7,a10):-0.92.
att(a7,a21):-0.72.
att(a7,a38):-0.14.
att(a7,a42):-0.29.
att(a7,a45):-0.85.
att(a27,a28):-0.24.
att(a27,a49):-0.22.
att(a18,a21):-0.48.
att(a18,a23):-0.15.
att(a18,a29):-0.75.
att(a18,a36):-0.76.
att(a18,a38):-0.31.
att(a20,a38):-0.58.
att(a22,a32):-0.47.
att(a22,a40):-0.4.
att(a32,a41):-0.51.
att(a32,a49):-0.86.
att(a44,a49):-0.91.
att(a5,a11):-0.29.
att(a5,a37):-1.0.
att(a11,a26):-0.84.
att(a11,a28):-0.24.
att(a37,a39):-0.3.
att(a8,a24):-0.72.
att(a8,a27):-0.41.
att(a8,a28):-0.92.
att(a8,a30):-0.36.
att(a8,a31):-0.82.
att(a8,a34):-0.14.
att(a8,a48):-0.17.
att(a17,a28):-0.73.
att(a17,a42):-0.77.
att(a17,a45):-0.66.
att(a17,a47):-0.7.

# number of nodes = 49
# number of edges = 70
