arg(a0).
arg(a5).
arg(a1).
arg(a21).
arg(a28).
arg(a32).
arg(a41).
arg(a48).
arg(a2).
arg(a19).
arg(a20).
arg(a38).
arg(a46).
arg(a3).
arg(a18).
arg(a35).
arg(a37).
arg(a4).
arg(a7).
arg(a25).
arg(a31).
arg(a47).
arg(a24).
arg(a36).
arg(a44).
arg(a49).
arg(a6).
arg(a10).
arg(a11).
arg(a16).
arg(a42).
arg(a29).
arg(a33).
arg(a43).
arg(a8).
arg(a9).
arg(a15).
arg(a22).
arg(a23).
arg(a30).
arg(a45).
arg(a34).
arg(a12).
arg(a14).
arg(a39).
arg(a17).
arg(a26).
arg(a27).
arg(a40).

att(a0,a5):-0.85.
att(a5,a18):-0.23.
att(a5,a24):-0.88.
att(a5,a31):-0.62.
att(a5,a36):-0.63.
att(a5,a41):-0.47.
att(a5,a44):-0.73.
att(a5,a49):-0.18.
att(a1,a21):-0.87.
att(a1,a28):-0.85.
att(a1,a32):-0.39.
att(a1,a41):-0.63.
att(a1,a48):-0.84.
att(a21,a23):-0.21.
att(a28,a32):-0.26.
att(a28,a42):-0.83.
att(a41,a42):-0.94.
att(a48,a49):-0.27.
att(a2,a19):-0.82.
att(a2,a20):-0.76.
att(a2,a38):-0.13.
att(a2,a46):-0.79.
att(a19,a36):-0.74.
att(a20,a28):-0.14.
att(a20,a35):-0.33.
att(a38,a39):-0.4.
att(a46,a47):-0.27.
att(a3,a18):-0.36.
att(a3,a35):-0.52.
att(a3,a37):-0.88.
att(a18,a20):-0.94.
att(a18,a22):-0.3.
att(a18,a25):-0.5.
att(a18,a28):-0.92.
att(a18,a30):-0.24.
att(a18,a40):-0.88.
att(a35,a48):-0.76.
att(a37,a44):-0.46.
att(a37,a47):-0.41.
att(a4,a7):-0.51.
att(a4,a25):-0.79.
att(a4,a31):-0.46.
att(a4,a47):-0.43.
att(a7,a29):-0.58.
att(a7,a33):-0.51.
att(a7,a43):-0.55.
att(a25,a26):-0.91.
att(a25,a49):-0.53.
att(a31,a37):-0.83.
att(a31,a46):-0.57.
att(a24,a43):-0.36.
att(a36,a37):-0.19.
att(a36,a39):-0.8.
att(a36,a44):-0.91.
att(a44,a49):-0.52.
att(a6,a10):-0.71.
att(a6,a11):-0.47.
att(a6,a16):-0.42.
att(a6,a37):-0.69.
att(a6,a42):-0.87.
att(a10,a18):-0.63.
att(a10,a19):-0.78.
att(a10,a20):-0.8.
att(a10,a24):-0.21.
att(a10,a25):-0.61.
att(a10,a43):-0.33.
att(a10,a45):-0.19.
att(a10,a46):-0.53.
att(a11,a24):-0.29.
att(a11,a34):-0.97.

# number of nodes = 49
# number of edges = 70
