arg(a0).
arg(a1).
arg(a34).
arg(a47).
arg(a2).
arg(a4).
arg(a5).
arg(a16).
arg(a30).
arg(a36).
arg(a49).
arg(a3).
arg(a17).
arg(a32).
arg(a35).
arg(a37).
arg(a40).
arg(a11).
arg(a19).
arg(a42).
arg(a6).
arg(a21).
arg(a39).
arg(a41).
arg(a7).
arg(a15).
arg(a38).
arg(a46).
arg(a8).
arg(a31).
arg(a9).
arg(a25).
arg(a10).
arg(a43).
arg(a12).
arg(a13).
arg(a29).
arg(a26).
arg(a14).
arg(a20).
arg(a18).
arg(a45).
arg(a22).
arg(a24).
arg(a28).
arg(a33).
arg(a27).
arg(a44).
arg(a48).

att(a0,a1):-0.24.
att(a1,a34):-0.34.
att(a1,a47):-0.45.
att(a34,a37):-0.97.
att(a34,a44):-0.12.
att(a34,a45):-0.97.
att(a34,a46):-0.98.
att(a2,a4):-0.91.
att(a2,a5):-0.43.
att(a2,a16):-0.86.
att(a2,a30):-0.9.
att(a2,a34):-0.5.
att(a2,a36):-0.93.
att(a2,a49):-0.57.
att(a4,a34):-0.46.
att(a4,a35):-0.97.
att(a5,a11):-0.63.
att(a5,a19):-0.65.
att(a5,a37):-0.37.
att(a5,a42):-0.8.
att(a5,a47):-0.59.
att(a16,a17):-0.45.
att(a16,a20):-0.25.
att(a16,a38):-0.59.
att(a30,a36):-0.64.
att(a30,a41):-0.71.
att(a36,a37):-0.19.
att(a36,a46):-0.24.
att(a3,a17):-0.26.
att(a3,a32):-0.68.
att(a3,a35):-0.43.
att(a3,a37):-0.58.
att(a3,a40):-0.31.
att(a17,a32):-0.86.
att(a17,a34):-0.7.
att(a17,a49):-0.68.
att(a32,a44):-0.82.
att(a32,a48):-0.11.
att(a35,a38):-0.6.
att(a35,a44):-0.8.
att(a40,a44):-0.9.
att(a40,a45):-0.82.
att(a11,a42):-0.44.
att(a19,a20):-0.67.
att(a19,a42):-0.99.
att(a19,a45):-0.53.
att(a42,a44):-0.29.
att(a42,a45):-0.92.
att(a6,a16):-0.97.
att(a6,a21):-0.37.
att(a6,a30):-0.53.
att(a6,a39):-0.71.
att(a6,a41):-0.2.
att(a6,a42):-0.53.
att(a6,a47):-0.38.
att(a6,a49):-0.73.
att(a21,a22):-0.41.
att(a21,a32):-0.26.
att(a21,a42):-0.44.
att(a41,a46):-0.74.
att(a41,a48):-0.26.
att(a7,a11):-0.73.
att(a7,a15):-0.37.
att(a7,a19):-0.72.
att(a7,a37):-0.35.
att(a7,a38):-0.64.
att(a7,a46):-0.61.
att(a7,a47):-0.17.
att(a15,a16):-0.73.
att(a15,a19):-0.16.

# number of nodes = 49
# number of edges = 70
