arg(a0).
arg(a11).
arg(a1).
arg(a4).
arg(a9).
arg(a12).
arg(a32).
arg(a2).
arg(a13).
arg(a24).
arg(a28).
arg(a30).
arg(a3).
arg(a41).
arg(a42).
arg(a44).
arg(a26).
arg(a48).
arg(a5).
arg(a17).
arg(a33).
arg(a6).
arg(a20).
arg(a40).
arg(a43).
arg(a46).
arg(a7).
arg(a16).
arg(a38).
arg(a8).
arg(a37).
arg(a15).
arg(a25).
arg(a45).
arg(a10).
arg(a47).
arg(a22).
arg(a49).
arg(a29).
arg(a14).
arg(a23).
arg(a18).
arg(a27).
arg(a36).
arg(a19).
arg(a34).
arg(a21).
arg(a31).
arg(a39).
arg(a35).

att(a0,a11):-0.25.
att(a11,a22):-0.12.
att(a11,a24):-0.79.
att(a11,a25):-0.28.
att(a11,a28):-0.35.
att(a11,a38):-0.9.
att(a11,a43):-0.23.
att(a11,a49):-0.23.
att(a1,a4):-0.2.
att(a1,a9):-0.85.
att(a1,a12):-0.31.
att(a1,a32):-0.42.
att(a4,a26):-0.68.
att(a4,a41):-0.4.
att(a4,a48):-0.18.
att(a9,a11):-0.18.
att(a9,a15):-0.95.
att(a9,a25):-0.53.
att(a9,a45):-0.88.
att(a12,a25):-0.77.
att(a12,a28):-0.85.
att(a12,a29):-0.68.
att(a32,a37):-0.66.
att(a2,a12):-0.79.
att(a2,a13):-0.16.
att(a2,a24):-0.4.
att(a2,a28):-0.58.
att(a2,a30):-0.51.
att(a13,a24):-0.85.
att(a13,a25):-0.55.
att(a13,a26):-0.61.
att(a13,a40):-0.42.
att(a13,a44):-0.36.
att(a24,a46):-0.31.
att(a28,a29):-0.14.
att(a28,a37):-0.18.
att(a28,a46):-0.88.
att(a28,a47):-0.84.
att(a30,a40):-0.66.
att(a30,a49):-0.48.
att(a3,a41):-0.96.
att(a3,a42):-0.85.
att(a3,a44):-0.87.
att(a42,a45):-0.82.
att(a44,a45):-0.98.
att(a26,a39):-0.14.
att(a5,a17):-0.78.
att(a5,a33):-0.81.
att(a17,a22):-0.75.
att(a17,a28):-0.94.
att(a17,a48):-0.15.
att(a33,a43):-0.11.
att(a33,a44):-0.26.
att(a33,a45):-0.62.
att(a6,a9):-0.36.
att(a6,a20):-0.11.
att(a6,a40):-0.39.
att(a6,a43):-0.92.
att(a6,a44):-0.8.
att(a6,a46):-0.15.
att(a20,a24):-0.39.
att(a20,a32):-0.63.
att(a20,a34):-0.61.
att(a20,a38):-0.78.
att(a20,a49):-0.58.
att(a43,a46):-0.51.
att(a7,a11):-0.4.
att(a7,a16):-0.77.
att(a7,a17):-0.77.
att(a7,a38):-0.48.

# number of nodes = 50
# number of edges = 70
