arg(a0).
arg(a38).
arg(a1).
arg(a16).
arg(a34).
arg(a47).
arg(a2).
arg(a25).
arg(a31).
arg(a35).
arg(a44).
arg(a3).
arg(a6).
arg(a15).
arg(a22).
arg(a23).
arg(a29).
arg(a46).
arg(a48).
arg(a4).
arg(a7).
arg(a33).
arg(a37).
arg(a5).
arg(a30).
arg(a45).
arg(a49).
arg(a18).
arg(a26).
arg(a27).
arg(a28).
arg(a41).
arg(a40).
arg(a8).
arg(a9).
arg(a10).
arg(a13).
arg(a14).
arg(a21).
arg(a11).
arg(a36).
arg(a12).
arg(a32).
arg(a17).
arg(a39).
arg(a19).
arg(a20).
arg(a42).
arg(a43).
arg(a24).

att(a0,a38):-0.14.
att(a38,a49):-0.83.
att(a1,a16):-0.25.
att(a1,a34):-0.53.
att(a1,a47):-0.16.
att(a16,a18):-0.45.
att(a16,a26):-0.2.
att(a34,a37):-0.21.
att(a34,a40):-0.44.
att(a2,a25):-0.6.
att(a2,a31):-0.61.
att(a2,a35):-0.5.
att(a2,a44):-0.99.
att(a25,a36):-0.2.
att(a25,a49):-0.44.
att(a31,a39):-0.7.
att(a31,a47):-0.28.
att(a35,a48):-0.91.
att(a3,a6):-0.73.
att(a3,a15):-0.62.
att(a3,a22):-0.82.
att(a3,a23):-0.21.
att(a3,a29):-0.92.
att(a3,a46):-0.16.
att(a3,a48):-0.25.
att(a6,a15):-0.8.
att(a6,a18):-0.94.
att(a6,a26):-0.57.
att(a6,a27):-0.69.
att(a6,a28):-0.26.
att(a6,a41):-0.26.
att(a6,a47):-0.65.
att(a15,a32):-0.31.
att(a15,a33):-0.43.
att(a15,a37):-0.35.
att(a15,a44):-0.96.
att(a22,a35):-0.85.
att(a22,a42):-0.93.
att(a22,a47):-0.56.
att(a23,a28):-0.5.
att(a23,a36):-0.79.
att(a23,a43):-0.23.
att(a29,a40):-0.47.
att(a29,a41):-0.93.
att(a4,a7):-0.82.
att(a4,a33):-0.17.
att(a4,a37):-0.49.
att(a7,a40):-0.74.
att(a7,a44):-0.69.
att(a33,a41):-0.38.
att(a5,a30):-0.19.
att(a5,a31):-0.78.
att(a5,a45):-0.83.
att(a5,a49):-0.99.
att(a30,a33):-0.4.
att(a45,a49):-0.95.
att(a18,a33):-0.67.
att(a18,a34):-0.29.
att(a26,a35):-0.69.
att(a26,a43):-0.93.
att(a26,a47):-0.68.
att(a27,a29):-0.59.
att(a27,a33):-0.93.
att(a27,a34):-0.18.
att(a28,a36):-0.94.
att(a28,a39):-0.92.
att(a40,a47):-0.58.
att(a40,a49):-0.83.
att(a8,a16):-0.4.
att(a8,a25):-0.76.

# number of nodes = 50
# number of edges = 70
