arg(a0).
arg(a10).
arg(a1).
arg(a6).
arg(a9).
arg(a16).
arg(a20).
arg(a40).
arg(a41).
arg(a44).
arg(a45).
arg(a47).
arg(a2).
arg(a14).
arg(a18).
arg(a32).
arg(a37).
arg(a3).
arg(a12).
arg(a26).
arg(a33).
arg(a38).
arg(a4).
arg(a21).
arg(a5).
arg(a39).
arg(a13).
arg(a23).
arg(a30).
arg(a7).
arg(a11).
arg(a22).
arg(a31).
arg(a46).
arg(a8).
arg(a15).
arg(a34).
arg(a42).
arg(a43).
arg(a35).
arg(a36).
arg(a19).
arg(a25).
arg(a29).
arg(a28).
arg(a49).
arg(a27).
arg(a17).
arg(a48).

att(a0,a10):-0.94.
att(a10,a26):-0.33.
att(a10,a32):-0.69.
att(a10,a36):-0.27.
att(a1,a6):-0.53.
att(a1,a9):-0.45.
att(a1,a16):-0.64.
att(a1,a20):-0.54.
att(a1,a40):-0.78.
att(a1,a41):-0.77.
att(a1,a44):-0.9.
att(a1,a45):-0.45.
att(a1,a47):-0.88.
att(a6,a9):-0.99.
att(a6,a13):-0.7.
att(a6,a16):-0.72.
att(a6,a23):-0.37.
att(a6,a30):-0.63.
att(a6,a33):-0.67.
att(a9,a15):-0.38.
att(a9,a35):-0.21.
att(a9,a36):-0.78.
att(a16,a18):-0.98.
att(a16,a27):-0.24.
att(a16,a29):-0.16.
att(a16,a32):-0.79.
att(a16,a33):-0.98.
att(a16,a42):-0.23.
att(a20,a22):-0.15.
att(a20,a31):-0.84.
att(a20,a41):-0.3.
att(a41,a45):-0.22.
att(a44,a49):-0.42.
att(a2,a10):-0.81.
att(a2,a14):-0.14.
att(a2,a16):-0.22.
att(a2,a18):-0.84.
att(a2,a32):-0.73.
att(a2,a37):-0.17.
att(a2,a40):-0.67.
att(a14,a23):-0.1.
att(a14,a40):-0.91.
att(a18,a26):-0.5.
att(a18,a39):-0.46.
att(a18,a47):-0.84.
att(a3,a12):-0.35.
att(a3,a14):-0.23.
att(a3,a26):-0.76.
att(a3,a33):-0.98.
att(a3,a38):-0.97.
att(a3,a40):-0.32.
att(a12,a21):-0.68.
att(a12,a22):-0.86.
att(a12,a25):-0.35.
att(a26,a47):-0.25.
att(a33,a40):-0.98.
att(a38,a40):-0.44.
att(a38,a47):-0.64.
att(a4,a14):-0.5.
att(a4,a21):-0.91.
att(a4,a32):-0.65.
att(a4,a37):-0.81.
att(a4,a40):-0.28.
att(a4,a45):-0.67.
att(a4,a47):-0.51.
att(a21,a37):-0.29.
att(a5,a6):-0.33.
att(a5,a14):-0.34.
att(a5,a39):-0.78.
att(a13,a18):-0.51.

# number of nodes = 49
# number of edges = 70
