arg(a0).
arg(a30).
arg(a1).
arg(a2).
arg(a7).
arg(a10).
arg(a11).
arg(a15).
arg(a36).
arg(a45).
arg(a46).
arg(a21).
arg(a31).
arg(a3).
arg(a48).
arg(a4).
arg(a12).
arg(a22).
arg(a41).
arg(a5).
arg(a8).
arg(a16).
arg(a28).
arg(a35).
arg(a38).
arg(a6).
arg(a18).
arg(a23).
arg(a44).
arg(a20).
arg(a17).
arg(a43).
arg(a9).
arg(a33).
arg(a13).
arg(a25).
arg(a34).
arg(a47).
arg(a19).
arg(a37).
arg(a14).
arg(a40).
arg(a26).
arg(a32).
arg(a49).
arg(a39).
arg(a24).
arg(a42).
arg(a27).

att(a0,a30):-0.56.
att(a30,a31):-0.49.
att(a30,a35):-0.41.
att(a1,a2):-0.88.
att(a1,a7):-0.67.
att(a1,a10):-0.43.
att(a1,a11):-0.71.
att(a1,a15):-0.45.
att(a1,a36):-0.37.
att(a1,a45):-0.8.
att(a1,a46):-0.78.
att(a2,a21):-0.35.
att(a2,a31):-0.54.
att(a7,a20):-0.37.
att(a7,a36):-0.6.
att(a7,a48):-0.69.
att(a10,a33):-0.71.
att(a11,a12):-0.57.
att(a11,a13):-0.75.
att(a11,a22):-0.85.
att(a11,a25):-0.86.
att(a11,a34):-0.7.
att(a11,a47):-0.42.
att(a15,a16):-0.17.
att(a15,a31):-0.99.
att(a15,a36):-0.41.
att(a15,a40):-0.33.
att(a36,a49):-0.51.
att(a46,a49):-0.82.
att(a21,a26):-0.11.
att(a31,a36):-0.22.
att(a31,a43):-0.64.
att(a31,a44):-0.82.
att(a3,a10):-0.67.
att(a3,a46):-0.9.
att(a3,a48):-0.22.
att(a4,a12):-0.68.
att(a4,a22):-0.83.
att(a4,a41):-0.37.
att(a12,a17):-0.28.
att(a12,a18):-0.18.
att(a12,a19):-0.51.
att(a12,a28):-0.97.
att(a12,a37):-0.96.
att(a22,a43):-0.83.
att(a41,a47):-0.57.
att(a5,a8):-0.61.
att(a5,a16):-0.7.
att(a5,a28):-0.35.
att(a5,a35):-0.87.
att(a5,a38):-0.14.
att(a8,a17):-0.7.
att(a8,a35):-0.97.
att(a8,a38):-0.29.
att(a8,a43):-0.74.
att(a8,a45):-0.95.
att(a16,a26):-0.7.
att(a16,a32):-0.17.
att(a16,a33):-0.59.
att(a16,a49):-0.61.
att(a28,a31):-0.63.
att(a28,a37):-0.64.
att(a35,a36):-0.73.
att(a6,a10):-0.33.
att(a6,a15):-0.81.
att(a6,a18):-0.26.
att(a6,a23):-0.3.
att(a6,a30):-0.67.
att(a6,a44):-0.53.
att(a18,a30):-0.34.

# number of nodes = 49
# number of edges = 70
