arg(a0).
arg(a12).
arg(a1).
arg(a2).
arg(a5).
arg(a10).
arg(a15).
arg(a22).
arg(a29).
arg(a40).
arg(a43).
arg(a49).
arg(a3).
arg(a24).
arg(a34).
arg(a45).
arg(a9).
arg(a13).
arg(a14).
arg(a25).
arg(a32).
arg(a33).
arg(a4).
arg(a35).
arg(a6).
arg(a7).
arg(a46).
arg(a20).
arg(a36).
arg(a8).
arg(a18).
arg(a30).
arg(a31).
arg(a28).
arg(a11).
arg(a17).
arg(a47).
arg(a44).
arg(a19).
arg(a39).
arg(a16).
arg(a23).
arg(a41).
arg(a26).
arg(a27).
arg(a21).
arg(a42).
arg(a38).
arg(a37).

att(a0,a12):-0.9.
att(a12,a40):-0.65.
att(a12,a49):-0.58.
att(a1,a2):-0.19.
att(a1,a5):-0.53.
att(a1,a10):-0.93.
att(a1,a15):-0.65.
att(a1,a22):-0.45.
att(a1,a29):-0.51.
att(a1,a40):-0.79.
att(a1,a43):-0.75.
att(a1,a49):-0.33.
att(a2,a3):-0.55.
att(a2,a24):-0.46.
att(a2,a34):-0.74.
att(a2,a45):-0.94.
att(a5,a6):-0.96.
att(a5,a7):-0.17.
att(a5,a49):-0.58.
att(a10,a28):-0.52.
att(a10,a45):-0.72.
att(a15,a32):-0.34.
att(a15,a44):-0.62.
att(a15,a49):-0.53.
att(a22,a38):-0.85.
att(a22,a40):-0.37.
att(a40,a42):-0.64.
att(a3,a9):-0.16.
att(a3,a13):-0.4.
att(a3,a14):-0.42.
att(a3,a15):-0.24.
att(a3,a25):-0.56.
att(a3,a32):-0.63.
att(a3,a33):-0.44.
att(a24,a31):-0.15.
att(a24,a43):-0.21.
att(a34,a40):-0.75.
att(a34,a43):-0.2.
att(a45,a47):-0.14.
att(a9,a31):-0.89.
att(a13,a14):-0.99.
att(a13,a15):-0.33.
att(a13,a18):-0.5.
att(a13,a30):-0.99.
att(a13,a35):-0.33.
att(a13,a44):-0.31.
att(a14,a15):-0.36.
att(a14,a17):-0.79.
att(a14,a19):-0.91.
att(a14,a39):-0.45.
att(a14,a40):-0.39.
att(a25,a34):-0.78.
att(a32,a35):-0.89.
att(a32,a43):-0.72.
att(a33,a34):-0.86.
att(a4,a9):-0.5.
att(a4,a33):-0.99.
att(a4,a35):-0.11.
att(a35,a39):-0.81.
att(a35,a45):-0.48.
att(a6,a46):-0.38.
att(a7,a9):-0.85.
att(a7,a20):-0.96.
att(a7,a24):-0.7.
att(a7,a36):-0.19.
att(a7,a43):-0.6.
att(a7,a46):-0.66.
att(a46,a49):-0.58.
att(a20,a36):-0.94.
att(a20,a47):-0.94.

# number of nodes = 49
# number of edges = 70
